File Name,Ground Truth Sequence,Predicted Sequence,TP,FP,FN,Precision,Recall,F1-score
continuous_0158_S4_strategy2.npz,5 -> 7 -> 6 -> 3 -> 4 -> 9,5 -> 8 -> 3 -> 4,3,1,3,0.750000,0.500000,0.600000
continuous_0159_S4_strategy2.npz,9 -> 2 -> 0 -> 1 -> 8 -> 4,9 -> 2 -> 0,1,2,5,0.333333,0.166667,0.222222
continuous_0160_S4_strategy2.npz,3 -> 6 -> 4 -> 8 -> 0 -> 1 -> 9,3 -> 6 -> 5 -> 8 -> 1,4,1,3,0.800000,0.571429,0.666667
continuous_0161_S4_strategy2.npz,4 -> 7 -> 5 -> 8 -> 2 -> 0,4 -> 4 -> 8 -> 0,3,1,3,0.750000,0.500000,0.600000
continuous_0162_S4_strategy2.npz,1 -> 6 -> 2 -> 9 -> 0 -> 3 -> 4,0 -> 1 -> 7 -> 0 -> 3,1,4,6,0.200000,0.142857,0.166667
continuous_0163_S4_strategy2.npz,7 -> 8 -> 5 -> 3 -> 0 -> 1,8 -> 8 -> 5,0,3,6,0.000000,0.000000,0.000000
continuous_0164_S4_strategy2.npz,8 -> 2 -> 6 -> 5 -> 0 -> 4,8 -> 2 -> 5 -> 7 -> 0 -> 4,3,3,3,0.500000,0.500000,0.500000
continuous_0165_S4_strategy2.npz,9 -> 5 -> 8 -> 1 -> 2 -> 4,9 -> 5 -> 8 -> 4,3,1,3,0.750000,0.500000,0.600000
continuous_0166_S4_strategy2.npz,4 -> 5 -> 2 -> 9 -> 0 -> 3,5 -> 5 -> 2 -> 2 -> 9 -> 8 -> 3,3,4,3,0.428571,0.500000,0.461538
continuous_0167_S4_strategy2.npz,3 -> 7 -> 5 -> 2 -> 0 -> 8 -> 4,6 -> 5 -> 0 -> 8 -> 5,1,4,6,0.200000,0.142857,0.166667
continuous_0168_S4_strategy2.npz,2 -> 8 -> 0 -> 5 -> 6 -> 9 -> 7,2 -> 8 -> 0 -> 5 -> 6 -> 7 -> 0,2,5,5,0.285714,0.285714,0.285714
continuous_0169_S4_strategy2.npz,2 -> 8 -> 7 -> 3 -> 0 -> 4 -> 6,8 -> 7 -> 3 -> 0 -> 5,0,5,7,0.000000,0.000000,0.000000
continuous_0170_S4_strategy2.npz,4 -> 0 -> 5 -> 3 -> 8 -> 1 -> 9,4 -> 0 -> 3 -> 5 -> 9 -> 1 -> 1,2,5,5,0.285714,0.285714,0.285714
continuous_0171_S4_strategy2.npz,9 -> 3 -> 6 -> 8 -> 0 -> 7,9 -> 8 -> 8 -> 0 -> 0,3,2,3,0.600000,0.500000,0.545455
continuous_0172_S4_strategy2.npz,0 -> 7 -> 1 -> 3 -> 9 -> 5,0 -> 7 -> 7 -> 8 -> 3 -> 8,1,5,5,0.166667,0.166667,0.166667
continuous_0173_S4_strategy2.npz,5 -> 1 -> 0 -> 3 -> 4 -> 8 -> 6,5 -> 0 -> 0 -> 5 -> 0 -> 8,2,4,5,0.333333,0.285714,0.307692
continuous_0174_S4_strategy2.npz,4 -> 0 -> 9 -> 3 -> 5 -> 8 -> 6,4 -> 9 -> 3 -> 3 -> 5 -> 8 -> 6,3,4,4,0.428571,0.428571,0.428571
continuous_0175_S4_strategy2.npz,8 -> 9 -> 3 -> 0 -> 7 -> 4 -> 6,8 -> 9 -> 3 -> 0 -> 0 -> 4 -> 5,4,3,3,0.571429,0.571429,0.571429
continuous_0176_S4_strategy2.npz,8 -> 4 -> 6 -> 1 -> 7 -> 9 -> 5,8 -> 4 -> 6 -> 1 -> 3 -> 8 -> 0 -> 9,3,5,4,0.375000,0.428571,0.400000
continuous_0177_S4_strategy2.npz,3 -> 6 -> 1 -> 8 -> 9 -> 4 -> 5,3 -> 6 -> 1 -> 8 -> 8,1,4,6,0.200000,0.142857,0.166667
continuous_0178_S4_strategy2.npz,4 -> 8 -> 0 -> 9 -> 1 -> 5,4 -> 8 -> 0 -> 9 -> 1,5,0,1,1.000000,0.833333,0.909091
continuous_0179_S4_strategy2.npz,7 -> 4 -> 9 -> 8 -> 6 -> 0 -> 3,7 -> 4 -> 4 -> 8 -> 8 -> 0,4,2,3,0.666667,0.571429,0.615385
continuous_0180_S4_strategy2.npz,5 -> 9 -> 1 -> 6 -> 7 -> 0,8 -> 0 -> 5 -> 0,1,3,5,0.250000,0.166667,0.200000
continuous_0181_S4_strategy2.npz,4 -> 1 -> 9 -> 5 -> 3 -> 0,4 -> 0 -> 9 -> 8 -> 3 -> 3 -> 0,3,4,3,0.428571,0.500000,0.461538
continuous_0182_S4_strategy2.npz,1 -> 9 -> 5 -> 6 -> 7 -> 4 -> 0,0 -> 9 -> 5 -> 0 -> 7 -> 0,2,4,5,0.333333,0.285714,0.307692
continuous_0183_S4_strategy2.npz,0 -> 7 -> 3 -> 9 -> 6 -> 1 -> 4,0 -> 0 -> 9 -> 6 -> 1 -> 4,4,2,3,0.666667,0.571429,0.615385
continuous_0184_S4_strategy2.npz,9 -> 0 -> 6 -> 1 -> 3 -> 5 -> 7,9 -> 0 -> 7 -> 1 -> 3 -> 7,5,1,2,0.833333,0.714286,0.769231
continuous_0185_S4_strategy2.npz,5 -> 1 -> 0 -> 6 -> 9 -> 3,5 -> 0 -> 8 -> 9 -> 3,2,3,4,0.400000,0.333333,0.363636
continuous_0186_S4_strategy2.npz,3 -> 5 -> 6 -> 7 -> 4 -> 9 -> 0,3 -> 5 -> 5 -> 7 -> 4 -> 9 -> 0,6,1,1,0.857143,0.857143,0.857143
continuous_0187_S4_strategy2.npz,6 -> 3 -> 0 -> 5 -> 1 -> 4 -> 9,0 -> 3 -> 3 -> 0 -> 0 -> 0 -> 8 -> 5,2,6,5,0.250000,0.285714,0.266667
continuous_0188_S4_strategy2.npz,4 -> 6 -> 1 -> 5 -> 3 -> 9,6 -> 5 -> 3 -> 2,3,1,3,0.750000,0.500000,0.600000
continuous_0189_S4_strategy2.npz,1 -> 9 -> 3 -> 5 -> 4 -> 7 -> 0,0 -> 9 -> 3 -> 5 -> 4 -> 3 -> 0,3,4,4,0.428571,0.428571,0.428571
continuous_0190_S4_strategy2.npz,5 -> 7 -> 1 -> 9 -> 0 -> 4 -> 6,5 -> 7 -> 7 -> 0 -> 4 -> 6,4,2,3,0.666667,0.571429,0.615385
continuous_0191_S4_strategy2.npz,6 -> 5 -> 4 -> 7 -> 3 -> 1 -> 0,6 -> 6 -> 4 -> 5 -> 3 -> 0 -> 0,2,5,5,0.285714,0.285714,0.285714
continuous_0192_S4_strategy2.npz,6 -> 1 -> 0 -> 7 -> 3 -> 5,6 -> 0 -> 8 -> 3 -> 5,3,2,3,0.600000,0.500000,0.545455
continuous_0193_S4_strategy2.npz,7 -> 3 -> 3 -> 3 -> 3 -> 3 -> 1,8 -> 3 -> 3 -> 3 -> 1,4,1,3,0.800000,0.571429,0.666667
continuous_0194_S4_strategy2.npz,1 -> 4 -> 7 -> 6 -> 5 -> 3,0 -> 8 -> 4 -> 6 -> 6 -> 3,1,5,5,0.166667,0.166667,0.166667
continuous_0195_S4_strategy2.npz,5 -> 5 -> 7 -> 3 -> 7 -> 6 -> 3,5 -> 5 -> 8 -> 6 -> 3,4,1,3,0.800000,0.571429,0.666667
continuous_0196_S4_strategy2.npz,5 -> 3 -> 7 -> 3 -> 7 -> 1 -> 3,5 -> 3 -> 8 -> 3 -> 8 -> 1,2,4,5,0.333333,0.285714,0.307692
continuous_0197_S4_strategy2.npz,7 -> 1 -> 4 -> 5 -> 6 -> 3,7 -> 0 -> 2 -> 5 -> 6,3,2,3,0.600000,0.500000,0.545455
continuous_0198_S4_strategy2.npz,7 -> 7 -> 7 -> 1 -> 5 -> 7 -> 3,7 -> 7 -> 7 -> 0 -> 5 -> 7,5,1,2,0.833333,0.714286,0.769231
continuous_0199_S4_strategy2.npz,7 -> 4 -> 7 -> 5 -> 7 -> 5 -> 7,6 -> 7 -> 5 -> 4 -> 5 -> 7,4,2,3,0.666667,0.571429,0.615385
continuous_0200_S4_strategy2.npz,6 -> 5 -> 4 -> 3 -> 7 -> 1,6 -> 5 -> 0 -> 3 -> 5,3,2,3,0.600000,0.500000,0.545455
continuous_0201_S4_strategy2.npz,1 -> 3 -> 3 -> 3 -> 3 -> 7 -> 3,0 -> 3 -> 3 -> 3 -> 3 -> 5 -> 3,5,2,2,0.714286,0.714286,0.714286
continuous_0202_S4_strategy2.npz,7 -> 3 -> 7 -> 5 -> 7 -> 1 -> 5,3 -> 8 -> 7 -> 5 -> 8,0,5,7,0.000000,0.000000,0.000000
continuous_0203_S4_strategy2.npz,7 -> 1 -> 3 -> 7 -> 7 -> 7 -> 3,3 -> 7 -> 3 -> 7 -> 7 -> 3 -> 7,2,5,5,0.285714,0.285714,0.285714
continuous_0204_S4_strategy2.npz,3 -> 1 -> 7 -> 7 -> 3 -> 1 -> 7,1 -> 7 -> 3 -> 0 -> 0,2,3,5,0.400000,0.285714,0.333333
continuous_0205_S4_strategy2.npz,3 -> 7 -> 7 -> 5 -> 7 -> 3 -> 7,3 -> 7 -> 5 -> 5 -> 7 -> 8,4,2,3,0.666667,0.571429,0.615385
continuous_0206_S4_strategy2.npz,5 -> 3 -> 7,5 -> 5,1,1,2,0.500000,0.333333,0.400000
continuous_0207_S4_strategy2.npz,7,7,1,0,0,1.000000,1.000000,1.000000
continuous_0208_S5_strategy2.npz,0 -> 3 -> 4 -> 1 -> 5 -> 9 -> 8,0 -> 4 -> 1 -> 5 -> 8 -> 8,4,2,3,0.666667,0.571429,0.615385
continuous_0209_S5_strategy2.npz,6 -> 0 -> 9 -> 5 -> 4 -> 8 -> 1,0 -> 5 -> 4 -> 8 -> 1,3,2,4,0.600000,0.428571,0.500000
continuous_0210_S5_strategy2.npz,4 -> 3 -> 8 -> 6 -> 9 -> 1 -> 0,3 -> 8 -> 9 -> 1 -> 0,5,0,2,1.000000,0.714286,0.833333
continuous_0211_S5_strategy2.npz,4 -> 8 -> 0 -> 2 -> 9 -> 7,0 -> 0 -> 8 -> 7,0,4,6,0.000000,0.000000,0.000000
continuous_0212_S5_strategy2.npz,6 -> 2 -> 3 -> 4 -> 1 -> 7 -> 5,6 -> 3 -> 4 -> 8 -> 5,3,2,4,0.600000,0.428571,0.500000
continuous_0213_S5_strategy2.npz,8 -> 1 -> 3 -> 6 -> 9 -> 7,8 -> 1 -> 6 -> 8 -> 7,2,3,4,0.400000,0.333333,0.363636
continuous_0214_S5_strategy2.npz,3 -> 7 -> 6 -> 8 -> 0 -> 5,3 -> 3 -> 7 -> 7 -> 8 -> 0 -> 5,5,2,1,0.714286,0.833333,0.769231
continuous_0215_S5_strategy2.npz,1 -> 8 -> 0 -> 5 -> 3 -> 2 -> 7,8 -> 0 -> 5 -> 3 -> 7,4,1,3,0.800000,0.571429,0.666667
continuous_0216_S5_strategy2.npz,2 -> 3 -> 9 -> 4 -> 5 -> 0,2 -> 3 -> 8 -> 5,3,1,3,0.750000,0.500000,0.600000
continuous_0217_S5_strategy2.npz,4 -> 8 -> 7 -> 2 -> 9 -> 1,0 -> 7 -> 0,0,3,6,0.000000,0.000000,0.000000
continuous_0218_S5_strategy2.npz,7 -> 4 -> 8 -> 2 -> 0 -> 9 -> 1,5 -> 7 -> 0 -> 1,2,2,5,0.500000,0.285714,0.363636
continuous_0219_S5_strategy2.npz,4 -> 0 -> 5 -> 9 -> 6 -> 1 -> 3,4 -> 0 -> 1 -> 3,3,1,4,0.750000,0.428571,0.545455
continuous_0220_S5_strategy2.npz,4 -> 8 -> 3 -> 6 -> 1 -> 7,5 -> 8 -> 3 -> 0 -> 7,3,2,3,0.600000,0.500000,0.545455
continuous_0221_S5_strategy2.npz,7 -> 5 -> 9 -> 3 -> 2 -> 6,8 -> 7 -> 9 -> 3 -> 2 -> 6,3,3,3,0.500000,0.500000,0.500000
continuous_0222_S5_strategy2.npz,6 -> 1 -> 2 -> 3 -> 8 -> 9 -> 7,6 -> 2 -> 8 -> 9 -> 8,4,1,3,0.800000,0.571429,0.666667
continuous_0223_S5_strategy2.npz,1 -> 0 -> 8 -> 3 -> 9 -> 4,8 -> 3 -> 8,1,2,5,0.333333,0.166667,0.222222
continuous_0224_S5_strategy2.npz,5 -> 4 -> 9 -> 7 -> 8 -> 1,4 -> 8 -> 8,2,1,4,0.666667,0.333333,0.444444
continuous_0225_S5_strategy2.npz,3 -> 9 -> 4 -> 7 -> 8 -> 5 -> 2,8 -> 5 -> 8,1,2,6,0.333333,0.142857,0.200000
continuous_0226_S5_strategy2.npz,7 -> 5 -> 8 -> 4 -> 1 -> 9 -> 6,8 -> 8 -> 8 -> 7 -> 6,2,3,5,0.400000,0.285714,0.333333
continuous_0227_S5_strategy2.npz,1 -> 9 -> 6 -> 7 -> 4 -> 0,1 -> 6 -> 6 -> 8 -> 0,2,3,4,0.400000,0.333333,0.363636
continuous_0228_S5_strategy2.npz,5 -> 9 -> 3 -> 4 -> 2 -> 7,5 -> 0 -> 4 -> 2 -> 7,3,2,3,0.600000,0.500000,0.545455
continuous_0229_S5_strategy2.npz,6 -> 9 -> 7 -> 2 -> 4 -> 5,8 -> 8 -> 8 -> 2 -> 1 -> 0,1,5,5,0.166667,0.166667,0.166667
continuous_0230_S5_strategy2.npz,5 -> 3 -> 6 -> 7 -> 0 -> 2 -> 1,5 -> 7 -> 0 -> 0,2,2,5,0.500000,0.285714,0.363636
continuous_0231_S5_strategy2.npz,0 -> 8 -> 2 -> 7 -> 5 -> 9 -> 1,8 -> 7 -> 7 -> 7 -> 1,2,3,5,0.400000,0.285714,0.333333
continuous_0232_S5_strategy2.npz,1 -> 4 -> 0 -> 2 -> 5 -> 3 -> 9,1 -> 0 -> 0 -> 2 -> 5 -> 3 -> 7,5,2,2,0.714286,0.714286,0.714286
continuous_0233_S5_strategy2.npz,8 -> 0 -> 4 -> 3 -> 6 -> 7 -> 5,8 -> 0 -> 4 -> 5 -> 7 -> 5,5,1,2,0.833333,0.714286,0.769231
continuous_0234_S5_strategy2.npz,7 -> 0 -> 5 -> 6 -> 8 -> 2 -> 1,0 -> 5 -> 8 -> 8 -> 2 -> 1,1,5,6,0.166667,0.142857,0.153846
continuous_0235_S5_strategy2.npz,0 -> 4 -> 1 -> 5 -> 6 -> 9,0 -> 1 -> 6 -> 8,2,2,4,0.500000,0.333333,0.400000
continuous_0236_S5_strategy2.npz,1 -> 2 -> 6 -> 5 -> 3 -> 4 -> 0,1 -> 6 -> 5,3,0,4,1.000000,0.428571,0.600000
continuous_0237_S5_strategy2.npz,4 -> 9 -> 8 -> 3 -> 0 -> 1,4 -> 7 -> 8 -> 3 -> 0 -> 1,5,1,1,0.833333,0.833333,0.833333
continuous_0238_S5_strategy2.npz,7 -> 9 -> 1 -> 3 -> 8 -> 4 -> 5,7 -> 7 -> 7 -> 8 -> 8 -> 5,2,4,5,0.333333,0.285714,0.307692
continuous_0239_S5_strategy2.npz,8 -> 0 -> 6 -> 4 -> 9 -> 2 -> 3,8 -> 0 -> 9,1,2,6,0.333333,0.142857,0.200000
continuous_0240_S5_strategy2.npz,4 -> 9 -> 8 -> 6 -> 3 -> 1 -> 5,5 -> 6 -> 8 -> 6 -> 3 -> 0 -> 5,4,3,3,0.571429,0.571429,0.571429
continuous_0241_S5_strategy2.npz,2 -> 5 -> 9 -> 4 -> 0 -> 6 -> 8,5 -> 9 -> 0 -> 0,2,2,5,0.500000,0.285714,0.363636
continuous_0242_S5_strategy2.npz,7 -> 3 -> 9 -> 5 -> 1 -> 8 -> 2,3 -> 7 -> 5 -> 5 -> 8,1,4,6,0.200000,0.142857,0.166667
continuous_0243_S5_strategy2.npz,8 -> 9 -> 7 -> 3 -> 6 -> 1 -> 2,8 -> 8 -> 8 -> 5 -> 5,1,4,6,0.200000,0.142857,0.166667
continuous_0244_S5_strategy2.npz,5 -> 1 -> 7 -> 2 -> 6 -> 9,1 -> 7 -> 9,3,0,3,1.000000,0.500000,0.666667
continuous_0245_S5_strategy2.npz,9 -> 2 -> 7 -> 3 -> 1 -> 4 -> 8,8,0,1,7,0.000000,0.000000,0.000000
continuous_0246_S5_strategy2.npz,5 -> 8 -> 3 -> 4 -> 6 -> 2 -> 9,5 -> 8 -> 9,2,1,5,0.666667,0.285714,0.400000
continuous_0247_S5_strategy2.npz,9 -> 5 -> 7 -> 6 -> 4 -> 3 -> 8,6 -> 7 -> 6 -> 8,3,1,4,0.750000,0.428571,0.545455
continuous_0248_S5_strategy2.npz,6 -> 3 -> 2 -> 5 -> 0 -> 4 -> 1,6 -> 4 -> 0,1,2,6,0.333333,0.142857,0.200000
continuous_0249_S5_strategy2.npz,7 -> 9 -> 0 -> 4 -> 3 -> 5,7 -> 8 -> 0 -> 0 -> 5,3,2,3,0.600000,0.500000,0.545455
continuous_0250_S5_strategy2.npz,8 -> 1 -> 2 -> 4 -> 0 -> 3 -> 6,8 -> 1 -> 4 -> 0 -> 3,5,0,2,1.000000,0.714286,0.833333
continuous_0251_S5_strategy2.npz,7 -> 6 -> 9 -> 5 -> 3 -> 2,8 -> 4 -> 8,0,3,6,0.000000,0.000000,0.000000
continuous_0252_S5_strategy2.npz,7 -> 6 -> 8 -> 1 -> 2 -> 0,7 -> 7 -> 5 -> 0 -> 0,2,3,4,0.400000,0.333333,0.363636
continuous_0253_S5_strategy2.npz,0 -> 6 -> 9 -> 2 -> 4 -> 5 -> 8,8 -> 9 -> 2,1,2,6,0.333333,0.142857,0.200000
continuous_0254_S5_strategy2.npz,0 -> 8 -> 2 -> 4 -> 5 -> 6 -> 7,0 -> 2 -> 4 -> 8,3,1,4,0.750000,0.428571,0.545455
continuous_0255_S5_strategy2.npz,3 -> 8 -> 0 -> 1 -> 2 -> 6,3 -> 8 -> 0 -> 8 -> 2 -> 5,4,2,2,0.666667,0.666667,0.666667
continuous_0256_S5_strategy2.npz,3 -> 0 -> 5 -> 4 -> 2 -> 8 -> 7,0 -> 2 -> 8,2,1,5,0.666667,0.285714,0.400000
continuous_0257_S5_strategy2.npz,6 -> 4 -> 5 -> 8 -> 0 -> 1,6 -> 4 -> 8 -> 0,4,0,2,1.000000,0.666667,0.800000
continuous_0258_S5_strategy2.npz,9 -> 3 -> 4 -> 5 -> 0 -> 1 -> 2,7 -> 4 -> 5 -> 0 -> 1 -> 2,4,2,3,0.666667,0.571429,0.615385
continuous_0259_S5_strategy2.npz,8 -> 3 -> 1 -> 2 -> 9 -> 7 -> 4,8 -> 1 -> 8 -> 8 -> 8,2,3,5,0.400000,0.285714,0.333333
continuous_0260_S5_strategy2.npz,7 -> 2 -> 5 -> 3 -> 9 -> 1 -> 8,7 -> 5 -> 9 -> 1 -> 8,4,1,3,0.800000,0.571429,0.666667
continuous_0261_S5_strategy2.npz,5 -> 7 -> 0 -> 9 -> 3 -> 8 -> 2,5 -> 0 -> 0,2,1,5,0.666667,0.285714,0.400000
continuous_0262_S5_strategy2.npz,2 -> 0 -> 4 -> 7 -> 1 -> 5 -> 8,8 -> 0 -> 0 -> 5 -> 0,1,4,6,0.200000,0.142857,0.166667
continuous_0263_S5_strategy2.npz,8 -> 9 -> 2 -> 3 -> 1 -> 4,8 -> 7 -> 2 -> 1 -> 2,3,2,3,0.600000,0.500000,0.545455
continuous_0264_S5_strategy2.npz,9 -> 5 -> 4 -> 2 -> 0 -> 6,9 -> 0,2,0,4,1.000000,0.333333,0.500000
continuous_0265_S5_strategy2.npz,0 -> 2 -> 6 -> 1 -> 9 -> 3 -> 7,0 -> 5 -> 1 -> 3 -> 7,4,1,3,0.800000,0.571429,0.666667
continuous_0266_S5_strategy2.npz,9 -> 4 -> 2 -> 1 -> 3 -> 8,9 -> 4 -> 1 -> 8,4,0,2,1.000000,0.666667,0.800000
continuous_0267_S5_strategy2.npz,8 -> 9 -> 2 -> 6 -> 3 -> 4,8 -> 8 -> 6 -> 4,3,1,3,0.750000,0.500000,0.600000
continuous_0268_S5_strategy2.npz,7 -> 6 -> 2 -> 1 -> 9 -> 4,,0,0,6,0.000000,0.000000,0.000000
continuous_0269_S5_strategy2.npz,4 -> 1 -> 2 -> 9 -> 5 -> 8 -> 6,5 -> 1 -> 7 -> 7,1,3,6,0.250000,0.142857,0.181818
continuous_0270_S5_strategy2.npz,9 -> 4 -> 5 -> 0 -> 1 -> 2 -> 8,0 -> 1 -> 8,2,1,5,0.666667,0.285714,0.400000
continuous_0271_S5_strategy2.npz,9 -> 8 -> 1 -> 3 -> 0 -> 4 -> 7,7 -> 8 -> 2 -> 0 -> 4 -> 3,2,4,5,0.333333,0.285714,0.307692
continuous_0272_S5_strategy2.npz,4 -> 8 -> 9 -> 2 -> 5 -> 7 -> 3,8 -> 9 -> 5 -> 0,3,1,4,0.750000,0.428571,0.545455
continuous_0273_S5_strategy2.npz,1 -> 0 -> 7 -> 6 -> 3 -> 5,1 -> 0 -> 7 -> 6,2,2,4,0.500000,0.333333,0.400000
continuous_0274_S5_strategy2.npz,8 -> 4 -> 0 -> 7 -> 1 -> 2,8 -> 5 -> 0 -> 0 -> 2,3,2,3,0.600000,0.500000,0.545455
continuous_0275_S5_strategy2.npz,2 -> 3 -> 0 -> 9 -> 1 -> 5,3 -> 8 -> 5,2,1,4,0.666667,0.333333,0.444444
continuous_0276_S5_strategy2.npz,7 -> 8 -> 4 -> 5 -> 3 -> 2,8 -> 2 -> 5 -> 3,3,1,3,0.750000,0.500000,0.600000
continuous_0277_S5_strategy2.npz,2 -> 7 -> 1 -> 8 -> 6 -> 4 -> 9,0 -> 1 -> 1 -> 6 -> 8,2,3,5,0.400000,0.285714,0.333333
continuous_0278_S5_strategy2.npz,3 -> 2 -> 5 -> 9 -> 6 -> 1 -> 4,3 -> 2 -> 0 -> 8,2,2,5,0.500000,0.285714,0.363636
continuous_0279_S5_strategy2.npz,1 -> 9 -> 2 -> 3 -> 4 -> 7,5 -> 1 -> 3 -> 3 -> 4,1,4,5,0.200000,0.166667,0.181818
continuous_0280_S5_strategy2.npz,8 -> 4 -> 7 -> 9 -> 1 -> 0 -> 5,8 -> 9 -> 8 -> 1 -> 0 -> 5,4,2,3,0.666667,0.571429,0.615385
continuous_0281_S5_strategy2.npz,0 -> 6 -> 9 -> 1 -> 7 -> 2 -> 8,6 -> 6 -> 0,1,2,6,0.333333,0.142857,0.200000
continuous_0282_S5_strategy2.npz,1 -> 6 -> 3 -> 5 -> 9 -> 8 -> 0,1 -> 3 -> 5 -> 6 -> 0,4,1,3,0.800000,0.571429,0.666667
continuous_0283_S5_strategy2.npz,0 -> 9 -> 1 -> 3 -> 6 -> 2,3 -> 2,1,1,5,0.500000,0.166667,0.250000
continuous_0284_S5_strategy2.npz,8 -> 0 -> 3 -> 7 -> 9 -> 4 -> 2,8 -> 0 -> 3 -> 8 -> 8 -> 8,2,4,5,0.333333,0.285714,0.307692
continuous_0285_S5_strategy2.npz,9 -> 3 -> 5 -> 6 -> 0 -> 7,9 -> 3 -> 5 -> 0,3,1,3,0.750000,0.500000,0.600000
continuous_0286_S5_strategy2.npz,9 -> 3 -> 7 -> 1 -> 8 -> 2,8 -> 9 -> 3 -> 8 -> 8,1,4,5,0.200000,0.166667,0.181818
continuous_0287_S5_strategy2.npz,4 -> 2 -> 6 -> 8 -> 3 -> 5,4 -> 2 -> 5 -> 8 -> 3 -> 5,5,1,1,0.833333,0.833333,0.833333
continuous_0288_S5_strategy2.npz,6 -> 4 -> 1 -> 5 -> 3 -> 0 -> 8,8,1,0,6,1.000000,0.142857,0.250000
continuous_0289_S5_strategy2.npz,8 -> 5 -> 6 -> 1 -> 9 -> 0,8 -> 1 -> 0,2,1,4,0.666667,0.333333,0.444444
continuous_0290_S5_strategy2.npz,3 -> 0 -> 2 -> 7 -> 5 -> 8,0 -> 4 -> 6 -> 5 -> 5,1,4,5,0.200000,0.166667,0.181818
continuous_0291_S5_strategy2.npz,1 -> 5 -> 2 -> 0 -> 6 -> 8,5 -> 0 -> 6 -> 8,4,0,2,1.000000,0.666667,0.800000
continuous_0292_S5_strategy2.npz,4 -> 3 -> 6 -> 2 -> 9 -> 1,5 -> 3 -> 1,2,1,4,0.666667,0.333333,0.444444
continuous_0293_S5_strategy2.npz,1 -> 3 -> 4 -> 7 -> 9 -> 2 -> 6,4 -> 3 -> 4 -> 8 -> 7 -> 6,2,4,5,0.333333,0.285714,0.307692
continuous_0294_S5_strategy2.npz,0 -> 8 -> 4 -> 6 -> 5 -> 3 -> 7,0 -> 0 -> 5 -> 3 -> 8,2,3,5,0.400000,0.285714,0.333333
continuous_0295_S5_strategy2.npz,9 -> 6 -> 4 -> 2 -> 0 -> 1,0 -> 2 -> 2 -> 0,1,3,5,0.250000,0.166667,0.200000
continuous_0296_S5_strategy2.npz,8 -> 2 -> 6 -> 1 -> 4 -> 3 -> 7,8 -> 5 -> 4,1,2,6,0.333333,0.142857,0.200000
continuous_0297_S5_strategy2.npz,3 -> 5 -> 9 -> 2 -> 1 -> 7 -> 4,3 -> 5 -> 0 -> 1 -> 7,4,1,3,0.800000,0.571429,0.666667
continuous_0298_S5_strategy2.npz,6 -> 3 -> 5 -> 8 -> 2 -> 4 -> 1,8 -> 3 -> 5 -> 8 -> 4 -> 1,2,4,5,0.333333,0.285714,0.307692
continuous_0299_S5_strategy2.npz,7 -> 9 -> 8 -> 5 -> 4 -> 0,8 -> 9 -> 8 -> 6 -> 0,2,3,4,0.400000,0.333333,0.363636
continuous_0300_S5_strategy2.npz,0 -> 1 -> 9 -> 5 -> 6 -> 4,0 -> 1 -> 4 -> 5 -> 8 -> 4,4,2,2,0.666667,0.666667,0.666667
continuous_0301_S5_strategy2.npz,5 -> 7 -> 8 -> 3 -> 1 -> 6 -> 2,8 -> 1,2,0,5,1.000000,0.285714,0.444444
continuous_0302_S5_strategy2.npz,2 -> 1 -> 8 -> 3 -> 0 -> 7,1 -> 8 -> 3 -> 7,4,0,2,1.000000,0.666667,0.800000
continuous_0303_S5_strategy2.npz,9 -> 0 -> 6 -> 3 -> 4 -> 8 -> 7,9 -> 0 -> 3 -> 3 -> 4 -> 8,5,1,2,0.833333,0.714286,0.769231
continuous_0304_S5_strategy2.npz,6 -> 8 -> 7 -> 5 -> 9 -> 4,8 -> 7 -> 5 -> 8,2,2,4,0.500000,0.333333,0.400000
continuous_0305_S5_strategy2.npz,6 -> 8 -> 3 -> 2 -> 5 -> 1 -> 4,3 -> 2 -> 5 -> 0,1,3,6,0.250000,0.142857,0.181818
continuous_0306_S5_strategy2.npz,2 -> 8 -> 9 -> 4 -> 1 -> 3,8 -> 8 -> 1 -> 3,3,1,3,0.750000,0.500000,0.600000
continuous_0307_S5_strategy2.npz,6 -> 1 -> 7 -> 8 -> 0 -> 4 -> 9,6 -> 1 -> 7 -> 0 -> 8,2,3,5,0.400000,0.285714,0.333333
continuous_0308_S5_strategy2.npz,8 -> 1 -> 9 -> 3 -> 4 -> 5,1 -> 0 -> 3 -> 5,1,3,5,0.250000,0.166667,0.200000
continuous_0309_S5_strategy2.npz,0 -> 1 -> 9 -> 4 -> 5 -> 6,5 -> 8 -> 6,1,2,5,0.333333,0.166667,0.222222
continuous_0310_S5_strategy2.npz,2 -> 8 -> 9 -> 7 -> 0 -> 4,2 -> 8 -> 8 -> 0 -> 0,3,2,3,0.600000,0.500000,0.545455
continuous_0311_S5_strategy2.npz,9 -> 0 -> 8 -> 1 -> 2 -> 6,8 -> 0 -> 8 -> 1,2,2,4,0.500000,0.333333,0.400000
continuous_0312_S5_strategy2.npz,7 -> 0 -> 6 -> 5 -> 4 -> 9 -> 2,8 -> 5 -> 4,2,1,5,0.666667,0.285714,0.400000
continuous_0313_S5_strategy2.npz,9 -> 7 -> 1 -> 3 -> 5 -> 0,9 -> 8 -> 8 -> 0 -> 3 -> 5 -> 0,4,3,2,0.571429,0.666667,0.615385
