File Name,Ground Truth Sequence,Predicted Sequence,TP,FP,FN,Precision,Recall,F1-score
continuous_0155_S4_strategy2.npz,51 -> 93 -> 29 -> 16 -> 65 -> 104 -> 38,51 -> 63 -> 93 -> 16 -> 65 -> 38,0,6,7,0.000000,0.000000,0.000000
continuous_0156_S4_strategy2.npz,38 -> 57 -> 103 -> 66 -> 79 -> 91,38 -> 57 -> 98 -> 66 -> 91,4,1,2,0.800000,0.666667,0.727273
continuous_0157_S4_strategy2.npz,74 -> 62 -> 87 -> 97 -> 20 -> 47,74 -> 62 -> 87 -> 97 -> 47,5,0,1,1.000000,0.833333,0.909091
continuous_0158_S4_strategy2.npz,61 -> 77 -> 71 -> 33 -> 44 -> 104,61 -> 71 -> 33 -> 44,3,1,3,0.750000,0.500000,0.600000
continuous_0159_S4_strategy2.npz,97 -> 27 -> 6 -> 11 -> 92 -> 49,97 -> 13 -> 6,1,2,5,0.333333,0.166667,0.222222
continuous_0160_S4_strategy2.npz,32 -> 65 -> 50 -> 86 -> 0 -> 13 -> 96,32 -> 65 -> 50 -> 86 -> 3 -> 13,5,1,2,0.833333,0.714286,0.769231
continuous_0161_S4_strategy2.npz,48 -> 84 -> 58 -> 89 -> 29 -> 6,48 -> 84 -> 58 -> 89 -> 6,4,1,2,0.800000,0.666667,0.727273
continuous_0162_S4_strategy2.npz,10 -> 63 -> 29 -> 103 -> 8 -> 32 -> 48,10 -> 63 -> 29 -> 103 -> 8 -> 32,2,4,5,0.333333,0.285714,0.307692
continuous_0163_S4_strategy2.npz,83 -> 88 -> 59 -> 36 -> 7 -> 10,83 -> 88 -> 59,1,2,5,0.333333,0.166667,0.222222
continuous_0164_S4_strategy2.npz,91 -> 23 -> 69 -> 53 -> 3 -> 46,91 -> 23 -> 69 -> 53 -> 3 -> 44,4,2,2,0.666667,0.666667,0.666667
continuous_0165_S4_strategy2.npz,99 -> 61 -> 88 -> 11 -> 23 -> 42,99 -> 61 -> 88 -> 42,3,1,3,0.750000,0.500000,0.600000
continuous_0166_S4_strategy2.npz,46 -> 59 -> 24 -> 102 -> 7 -> 34,46 -> 59 -> 24 -> 23 -> 102 -> 7 -> 34,4,3,2,0.571429,0.666667,0.615385
continuous_0167_S4_strategy2.npz,35 -> 73 -> 54 -> 26 -> 4 -> 90 -> 50,73 -> 54 -> 4 -> 90 -> 50,1,4,6,0.200000,0.142857,0.166667
continuous_0168_S4_strategy2.npz,22 -> 93 -> 3 -> 54 -> 66 -> 104 -> 75,20 -> 93 -> 3 -> 66 -> 104 -> 5 -> 75,3,4,4,0.428571,0.428571,0.428571
continuous_0169_S4_strategy2.npz,27 -> 90 -> 78 -> 40 -> 7 -> 49 -> 64,90 -> 78 -> 40 -> 49 -> 64,2,3,5,0.400000,0.285714,0.333333
continuous_0170_S4_strategy2.npz,48 -> 1 -> 55 -> 38 -> 89 -> 16 -> 104,48 -> 1 -> 38 -> 89 -> 16 -> 9 -> 104,3,4,4,0.428571,0.428571,0.428571
continuous_0171_S4_strategy2.npz,96 -> 32 -> 71 -> 87 -> 6 -> 80,96 -> 32 -> 71 -> 87 -> 6 -> 80,5,1,1,0.833333,0.833333,0.833333
continuous_0172_S4_strategy2.npz,9 -> 79 -> 13 -> 35 -> 96 -> 55,9 -> 79 -> 76 -> 13 -> 36 -> 96,1,5,5,0.166667,0.166667,0.166667
continuous_0173_S4_strategy2.npz,52 -> 12 -> 4 -> 34 -> 46 -> 87 -> 71,52 -> 3 -> 4 -> 34 -> 46 -> 87 -> 71,5,2,2,0.714286,0.714286,0.714286
continuous_0174_S4_strategy2.npz,43 -> 2 -> 98 -> 30 -> 58 -> 87 -> 65,43 -> 98 -> 30 -> 31 -> 58 -> 87 -> 63,3,4,4,0.428571,0.428571,0.428571
continuous_0175_S4_strategy2.npz,85 -> 98 -> 41 -> 5 -> 75 -> 46 -> 66,85 -> 98 -> 41 -> 5 -> 75 -> 46 -> 44 -> 66,5,3,2,0.625000,0.714286,0.666667
continuous_0176_S4_strategy2.npz,91 -> 46 -> 65 -> 15 -> 83 -> 95 -> 61,91 -> 44 -> 65 -> 15 -> 83 -> 95 -> 98 -> 61,4,4,3,0.500000,0.571429,0.533333
continuous_0177_S4_strategy2.npz,37 -> 63 -> 13 -> 93 -> 100 -> 47 -> 55,31 -> 63 -> 13 -> 100 -> 47,3,2,4,0.600000,0.428571,0.500000
continuous_0178_S4_strategy2.npz,48 -> 88 -> 2 -> 95 -> 11 -> 52,48 -> 88 -> 2 -> 95 -> 11,5,0,1,1.000000,0.833333,0.909091
continuous_0179_S4_strategy2.npz,73 -> 50 -> 95 -> 88 -> 70 -> 6 -> 35,73 -> 50 -> 95 -> 88 -> 70 -> 6,6,0,1,1.000000,0.857143,0.923077
continuous_0180_S4_strategy2.npz,54 -> 96 -> 10 -> 63 -> 72 -> 2,96 -> 63 -> 72 -> 2,2,2,4,0.500000,0.333333,0.400000
continuous_0181_S4_strategy2.npz,47 -> 17 -> 100 -> 60 -> 39 -> 4,47 -> 17 -> 100 -> 60 -> 39 -> 38 -> 4,4,3,2,0.571429,0.666667,0.615385
continuous_0182_S4_strategy2.npz,12 -> 102 -> 56 -> 67 -> 78 -> 51 -> 7,3 -> 102 -> 56 -> 67 -> 63 -> 78 -> 7,3,4,4,0.428571,0.428571,0.428571
continuous_0183_S4_strategy2.npz,0 -> 80 -> 35 -> 98 -> 70 -> 13 -> 45,0 -> 80 -> 98 -> 66 -> 13 -> 45,5,1,2,0.833333,0.714286,0.769231
continuous_0184_S4_strategy2.npz,95 -> 9 -> 64 -> 15 -> 39 -> 54 -> 82,95 -> 9 -> 64 -> 15 -> 39 -> 82,6,0,1,1.000000,0.857143,0.923077
continuous_0185_S4_strategy2.npz,58 -> 18 -> 1 -> 62 -> 97 -> 33,58 -> 18 -> 62 -> 97 -> 33,4,1,2,0.800000,0.666667,0.727273
continuous_0186_S4_strategy2.npz,40 -> 59 -> 64 -> 78 -> 48 -> 97 -> 8,40 -> 59 -> 64 -> 78 -> 73 -> 48 -> 97 -> 8,7,1,0,0.875000,1.000000,0.933333
continuous_0187_S4_strategy2.npz,62 -> 37 -> 7 -> 61 -> 17 -> 47 -> 101,62 -> 37 -> 41 -> 7 -> 61 -> 17 -> 47 -> 101,6,2,1,0.750000,0.857143,0.800000
continuous_0188_S4_strategy2.npz,51 -> 67 -> 11 -> 59 -> 33 -> 101,51 -> 67 -> 59 -> 33 -> 101,4,1,2,0.800000,0.666667,0.727273
continuous_0189_S4_strategy2.npz,18 -> 102 -> 39 -> 56 -> 44 -> 83 -> 4,18 -> 102 -> 40 -> 56 -> 44 -> 83 -> 4,5,2,2,0.714286,0.714286,0.714286
continuous_0190_S4_strategy2.npz,59 -> 77 -> 10 -> 104 -> 4 -> 49 -> 70,59 -> 72 -> 10 -> 4 -> 49 -> 70,5,1,2,0.833333,0.714286,0.769231
continuous_0191_S4_strategy2.npz,66 -> 53 -> 43 -> 72 -> 31 -> 17 -> 3,66 -> 53 -> 45 -> 72 -> 31 -> 17 -> 3,5,2,2,0.714286,0.714286,0.714286
continuous_0192_S4_strategy2.npz,65 -> 15 -> 0 -> 75 -> 41 -> 53,65 -> 1 -> 0 -> 75 -> 41 -> 57,3,3,3,0.500000,0.500000,0.500000
continuous_0193_S4_strategy2.npz,75 -> 31 -> 34 -> 41 -> 35 -> 30 -> 17,75 -> 31 -> 34 -> 41 -> 17,5,0,2,1.000000,0.714286,0.833333
continuous_0194_S4_strategy2.npz,11 -> 48 -> 84 -> 70 -> 56 -> 39,48 -> 47 -> 48 -> 84 -> 70 -> 56 -> 39,3,4,3,0.428571,0.500000,0.461538
continuous_0195_S4_strategy2.npz,58 -> 52 -> 74 -> 34 -> 75 -> 66 -> 34,58 -> 52 -> 75 -> 66 -> 34,4,1,3,0.800000,0.571429,0.666667
continuous_0196_S4_strategy2.npz,53 -> 36 -> 75 -> 33 -> 83 -> 12 -> 41,57 -> 37 -> 75 -> 33 -> 83 -> 12 -> 41,4,3,3,0.571429,0.571429,0.571429
continuous_0197_S4_strategy2.npz,82 -> 14 -> 44 -> 57 -> 66 -> 31,82 -> 14 -> 44 -> 57 -> 66,4,1,2,0.800000,0.666667,0.727273
continuous_0198_S4_strategy2.npz,82 -> 77 -> 76 -> 15 -> 56 -> 76 -> 39,82 -> 77 -> 76 -> 15 -> 56 -> 76,5,1,2,0.833333,0.714286,0.769231
continuous_0199_S4_strategy2.npz,79 -> 42 -> 76 -> 57 -> 84 -> 61 -> 77,63 -> 42 -> 76 -> 57 -> 84 -> 61 -> 77,5,2,2,0.714286,0.714286,0.714286
continuous_0200_S4_strategy2.npz,67 -> 59 -> 45 -> 38 -> 72 -> 10,67 -> 59 -> 45 -> 38 -> 72,5,0,1,1.000000,0.833333,0.909091
continuous_0201_S4_strategy2.npz,18 -> 33 -> 40 -> 39 -> 37 -> 72 -> 34,18 -> 33 -> 40 -> 39 -> 38 -> 37 -> 72 -> 34,6,2,1,0.750000,0.857143,0.800000
continuous_0202_S4_strategy2.npz,80 -> 32 -> 73 -> 53 -> 72 -> 10 -> 57,32 -> 73 -> 57 -> 72 -> 57,3,2,4,0.600000,0.428571,0.500000
continuous_0203_S4_strategy2.npz,83 -> 16 -> 33 -> 82 -> 76 -> 74 -> 30,83 -> 16 -> 33 -> 82 -> 82 -> 84 -> 74 -> 33,4,4,3,0.500000,0.571429,0.533333
continuous_0204_S4_strategy2.npz,41 -> 11 -> 76 -> 74 -> 40 -> 12 -> 75,11 -> 76 -> 40 -> 3 -> 75,3,2,4,0.600000,0.428571,0.500000
continuous_0205_S4_strategy2.npz,32 -> 79 -> 79 -> 52 -> 81 -> 38 -> 75,32 -> 79 -> 52 -> 58 -> 81 -> 75,5,1,2,0.833333,0.714286,0.769231
continuous_0206_S4_strategy2.npz,56 -> 41 -> 72,56 -> 72,2,0,1,1.000000,0.666667,0.800000
continuous_0207_S4_strategy2.npz,73,73,1,0,0,1.000000,1.000000,1.000000
continuous_0208_S5_strategy2.npz,6 -> 30 -> 47 -> 12 -> 54 -> 95 -> 85,6 -> 47 -> 12 -> 54 -> 95 -> 85,5,1,2,0.833333,0.714286,0.769231
continuous_0209_S5_strategy2.npz,68 -> 7 -> 103 -> 55 -> 43 -> 94 -> 16,7 -> 55 -> 43 -> 94 -> 16,3,2,4,0.600000,0.428571,0.500000
continuous_0210_S5_strategy2.npz,43 -> 38 -> 93 -> 64 -> 97 -> 11 -> 6,38 -> 93 -> 97 -> 11 -> 6,5,0,2,1.000000,0.714286,0.833333
continuous_0211_S5_strategy2.npz,43 -> 87 -> 3 -> 22 -> 95 -> 81,87 -> 3 -> 95 -> 81,1,3,5,0.250000,0.166667,0.200000
continuous_0212_S5_strategy2.npz,65 -> 28 -> 33 -> 44 -> 17 -> 80 -> 61,65 -> 33 -> 44 -> 80 -> 61,4,1,3,0.800000,0.571429,0.666667
continuous_0213_S5_strategy2.npz,85 -> 12 -> 32 -> 67 -> 96 -> 78,85 -> 12 -> 67 -> 96 -> 73,3,2,3,0.600000,0.500000,0.545455
continuous_0214_S5_strategy2.npz,37 -> 81 -> 70 -> 87 -> 7 -> 57,37 -> 31 -> 81 -> 70 -> 87 -> 7 -> 57,6,1,0,0.857143,1.000000,0.923077
continuous_0215_S5_strategy2.npz,12 -> 93 -> 6 -> 53 -> 38 -> 25 -> 81,93 -> 6 -> 57 -> 38 -> 81,4,1,3,0.800000,0.571429,0.666667
continuous_0216_S5_strategy2.npz,21 -> 41 -> 100 -> 46 -> 58 -> 1,21 -> 41 -> 100 -> 44 -> 58,4,1,2,0.800000,0.666667,0.727273
continuous_0217_S5_strategy2.npz,45 -> 91 -> 78 -> 24 -> 102 -> 16,91 -> 73 -> 16,2,1,4,0.666667,0.333333,0.444444
continuous_0218_S5_strategy2.npz,79 -> 50 -> 85 -> 21 -> 9 -> 103 -> 18,50 -> 85 -> 21 -> 9 -> 16 -> 18,2,4,5,0.333333,0.285714,0.307692
continuous_0219_S5_strategy2.npz,48 -> 0 -> 52 -> 96 -> 62 -> 11 -> 37,48 -> 0 -> 11 -> 37,3,1,4,0.750000,0.428571,0.545455
continuous_0220_S5_strategy2.npz,50 -> 88 -> 31 -> 63 -> 16 -> 76,50 -> 88 -> 31 -> 16 -> 76,5,0,1,1.000000,0.833333,0.909091
continuous_0221_S5_strategy2.npz,83 -> 56 -> 97 -> 32 -> 25 -> 67,83 -> 56 -> 97 -> 32 -> 25 -> 67,5,1,1,0.833333,0.833333,0.833333
continuous_0222_S5_strategy2.npz,70 -> 19 -> 20 -> 40 -> 90 -> 102 -> 79,70 -> 20 -> 40 -> 90 -> 102 -> 79,5,1,2,0.833333,0.714286,0.769231
continuous_0223_S5_strategy2.npz,15 -> 8 -> 90 -> 38 -> 95 -> 49,90 -> 38 -> 95,2,1,4,0.666667,0.333333,0.444444
continuous_0224_S5_strategy2.npz,59 -> 43 -> 102 -> 79 -> 86 -> 14,43 -> 79 -> 86,3,0,3,1.000000,0.500000,0.666667
continuous_0225_S5_strategy2.npz,37 -> 95 -> 49 -> 72 -> 86 -> 54 -> 28,95 -> 72 -> 86,3,0,4,1.000000,0.428571,0.600000
continuous_0226_S5_strategy2.npz,84 -> 54 -> 91 -> 48 -> 10 -> 103 -> 69,84 -> 91 -> 48 -> 103 -> 69,5,0,2,1.000000,0.714286,0.833333
continuous_0227_S5_strategy2.npz,13 -> 99 -> 66 -> 74 -> 47 -> 9,13 -> 66 -> 74 -> 47 -> 9,4,1,2,0.800000,0.666667,0.727273
continuous_0228_S5_strategy2.npz,60 -> 99 -> 35 -> 44 -> 26 -> 83,60 -> 99 -> 44 -> 25 -> 83,4,1,2,0.800000,0.666667,0.727273
continuous_0229_S5_strategy2.npz,71 -> 100 -> 73 -> 26 -> 45 -> 59,71 -> 100 -> 73 -> 26 -> 45 -> 59,6,0,0,1.000000,1.000000,1.000000
continuous_0230_S5_strategy2.npz,60 -> 35 -> 64 -> 82 -> 0 -> 28 -> 17,60 -> 82 -> 0 -> 17,3,1,4,0.750000,0.428571,0.545455
continuous_0231_S5_strategy2.npz,8 -> 90 -> 25 -> 81 -> 56 -> 101 -> 19,90 -> 81 -> 56 -> 101 -> 19,4,1,3,0.800000,0.571429,0.666667
continuous_0232_S5_strategy2.npz,17 -> 44 -> 3 -> 21 -> 58 -> 32 -> 103,17 -> 44 -> 3 -> 21 -> 58 -> 32 -> 103,7,0,0,1.000000,1.000000,1.000000
continuous_0233_S5_strategy2.npz,94 -> 9 -> 44 -> 38 -> 70 -> 72 -> 58,94 -> 9 -> 44 -> 70 -> 72 -> 58,6,0,1,1.000000,0.857143,0.923077
continuous_0234_S5_strategy2.npz,76 -> 0 -> 56 -> 62 -> 86 -> 21 -> 13,0 -> 56 -> 86 -> 92 -> 21 -> 13,1,5,6,0.166667,0.142857,0.153846
continuous_0235_S5_strategy2.npz,2 -> 42 -> 13 -> 60 -> 66 -> 97,2 -> 13 -> 66 -> 97,3,1,3,0.750000,0.500000,0.600000
continuous_0236_S5_strategy2.npz,19 -> 25 -> 63 -> 60 -> 35 -> 42 -> 3,19 -> 63 -> 60,3,0,4,1.000000,0.428571,0.600000
continuous_0237_S5_strategy2.npz,45 -> 101 -> 90 -> 41 -> 6 -> 19,45 -> 101 -> 90 -> 41 -> 6 -> 19,6,0,0,1.000000,1.000000,1.000000
continuous_0238_S5_strategy2.npz,76 -> 101 -> 14 -> 36 -> 87 -> 43 -> 61,76 -> 101 -> 89 -> 14 -> 87 -> 43 -> 61,4,3,3,0.571429,0.571429,0.571429
continuous_0239_S5_strategy2.npz,91 -> 1 -> 71 -> 51 -> 99 -> 26 -> 34,91 -> 2 -> 71 -> 99,1,3,6,0.250000,0.142857,0.181818
continuous_0240_S5_strategy2.npz,50 -> 102 -> 92 -> 70 -> 31 -> 17 -> 61,50 -> 102 -> 92 -> 70 -> 31 -> 17 -> 61,7,0,0,1.000000,1.000000,1.000000
continuous_0241_S5_strategy2.npz,29 -> 60 -> 97 -> 49 -> 5 -> 69 -> 86,60 -> 97 -> 49 -> 5 -> 69,3,2,4,0.600000,0.428571,0.500000
continuous_0242_S5_strategy2.npz,74 -> 30 -> 104 -> 57 -> 10 -> 86 -> 27,30 -> 104 -> 57 -> 10 -> 86 -> 92,2,4,5,0.333333,0.285714,0.307692
continuous_0243_S5_strategy2.npz,92 -> 97 -> 83 -> 37 -> 65 -> 16 -> 29,92 -> 97 -> 83 -> 65 -> 16,5,0,2,1.000000,0.714286,0.833333
continuous_0244_S5_strategy2.npz,53 -> 18 -> 73 -> 27 -> 68 -> 103,18 -> 73 -> 103,3,0,3,1.000000,0.500000,0.666667
continuous_0245_S5_strategy2.npz,99 -> 23 -> 83 -> 39 -> 15 -> 42 -> 92,83,1,0,6,1.000000,0.142857,0.250000
continuous_0246_S5_strategy2.npz,57 -> 89 -> 39 -> 51 -> 71 -> 24 -> 97,57 -> 71 -> 97,3,0,4,1.000000,0.428571,0.600000
continuous_0247_S5_strategy2.npz,98 -> 57 -> 82 -> 66 -> 44 -> 39 -> 91,57 -> 82 -> 66 -> 91,3,1,4,0.750000,0.428571,0.545455
continuous_0248_S5_strategy2.npz,69 -> 36 -> 29 -> 59 -> 8 -> 48 -> 18,69 -> 48 -> 18,1,2,6,0.333333,0.142857,0.200000
continuous_0249_S5_strategy2.npz,74 -> 96 -> 0 -> 48 -> 33 -> 61,74 -> 96 -> 0 -> 48 -> 61,5,0,1,1.000000,0.833333,0.909091
continuous_0250_S5_strategy2.npz,85 -> 12 -> 28 -> 47 -> 8 -> 30 -> 63,85 -> 12 -> 47 -> 8 -> 30,5,0,2,1.000000,0.714286,0.833333
continuous_0251_S5_strategy2.npz,80 -> 64 -> 96 -> 60 -> 36 -> 25,80 -> 96 -> 60,2,1,4,0.666667,0.333333,0.444444
continuous_0252_S5_strategy2.npz,72 -> 65 -> 89 -> 16 -> 24 -> 4,72 -> 65 -> 89 -> 16 -> 4,5,0,1,1.000000,0.833333,0.909091
continuous_0253_S5_strategy2.npz,3 -> 67 -> 97 -> 22 -> 44 -> 59 -> 89,67 -> 97 -> 22,2,1,5,0.666667,0.285714,0.400000
continuous_0254_S5_strategy2.npz,0 -> 86 -> 22 -> 43 -> 52 -> 67 -> 73,0 -> 22 -> 43 -> 73,3,1,4,0.750000,0.428571,0.545455
continuous_0255_S5_strategy2.npz,41 -> 87 -> 2 -> 15 -> 21 -> 70,41 -> 87 -> 2 -> 15 -> 21 -> 70,6,0,0,1.000000,1.000000,1.000000
continuous_0256_S5_strategy2.npz,35 -> 5 -> 52 -> 51 -> 20 -> 93 -> 80,5 -> 20 -> 80,3,0,4,1.000000,0.428571,0.600000
continuous_0257_S5_strategy2.npz,67 -> 44 -> 54 -> 88 -> 7 -> 15,67 -> 44 -> 88 -> 7,4,0,2,1.000000,0.666667,0.800000
continuous_0258_S5_strategy2.npz,101 -> 36 -> 45 -> 57 -> 2 -> 19 -> 21,101 -> 45 -> 57 -> 2 -> 19 -> 21,5,1,2,0.833333,0.714286,0.769231
continuous_0259_S5_strategy2.npz,92 -> 30 -> 19 -> 25 -> 100 -> 75 -> 45,92 -> 19 -> 100 -> 75 -> 45,5,0,2,1.000000,0.714286,0.833333
continuous_0260_S5_strategy2.npz,79 -> 26 -> 58 -> 33 -> 99 -> 10 -> 85,79 -> 26 -> 58 -> 99 -> 10 -> 85,4,2,3,0.666667,0.571429,0.615385
continuous_0261_S5_strategy2.npz,56 -> 81 -> 4 -> 104 -> 36 -> 93 -> 23,56 -> 4 -> 104,3,0,4,1.000000,0.428571,0.600000
continuous_0262_S5_strategy2.npz,23 -> 4 -> 51 -> 80 -> 17 -> 57 -> 85,80 -> 6 -> 17 -> 57 -> 85,2,3,5,0.400000,0.285714,0.333333
continuous_0263_S5_strategy2.npz,92 -> 101 -> 20 -> 35 -> 16 -> 46,92 -> 101 -> 20 -> 16 -> 46,4,1,2,0.800000,0.666667,0.727273
continuous_0264_S5_strategy2.npz,98 -> 59 -> 49 -> 29 -> 8 -> 63,98 -> 8,2,0,4,1.000000,0.333333,0.500000
continuous_0265_S5_strategy2.npz,6 -> 27 -> 66 -> 11 -> 104 -> 39 -> 78,6 -> 66 -> 11 -> 39 -> 78,5,0,2,1.000000,0.714286,0.833333
continuous_0266_S5_strategy2.npz,99 -> 47 -> 21 -> 13 -> 33 -> 92,99 -> 47 -> 13 -> 38 -> 92,4,1,2,0.800000,0.666667,0.727273
continuous_0267_S5_strategy2.npz,94 -> 100 -> 22 -> 62 -> 36 -> 50,94 -> 100 -> 21 -> 62 -> 50,4,1,2,0.800000,0.666667,0.727273
continuous_0268_S5_strategy2.npz,77 -> 62 -> 24 -> 12 -> 102 -> 42,,0,0,6,0.000000,0.000000,0.000000
continuous_0269_S5_strategy2.npz,50 -> 15 -> 23 -> 101 -> 54 -> 87 -> 69,50 -> 15 -> 101 -> 69,3,1,4,0.750000,0.428571,0.545455
continuous_0270_S5_strategy2.npz,104 -> 49 -> 61 -> 9 -> 17 -> 23 -> 87,9 -> 17 -> 87,2,1,5,0.666667,0.285714,0.400000
continuous_0271_S5_strategy2.npz,101 -> 93 -> 14 -> 38 -> 4 -> 46 -> 82,101 -> 93 -> 14 -> 4 -> 44 -> 82,5,1,2,0.833333,0.714286,0.769231
continuous_0272_S5_strategy2.npz,51 -> 88 -> 97 -> 28 -> 54 -> 75 -> 34,88 -> 97 -> 54 -> 75,4,0,3,1.000000,0.571429,0.727273
continuous_0273_S5_strategy2.npz,13 -> 4 -> 82 -> 65 -> 34 -> 53,13 -> 4 -> 82 -> 65,2,2,4,0.500000,0.333333,0.400000
continuous_0274_S5_strategy2.npz,90 -> 50 -> 3 -> 75 -> 17 -> 22,90 -> 50 -> 3 -> 75 -> 22,5,0,1,1.000000,0.833333,0.909091
continuous_0275_S5_strategy2.npz,27 -> 41 -> 1 -> 100 -> 12 -> 58,41 -> 2 -> 100 -> 58,3,1,3,0.750000,0.500000,0.600000
continuous_0276_S5_strategy2.npz,81 -> 91 -> 46 -> 58 -> 41 -> 23,91 -> 46 -> 58 -> 41,4,0,2,1.000000,0.666667,0.800000
continuous_0277_S5_strategy2.npz,27 -> 75 -> 10 -> 88 -> 70 -> 49 -> 96,75 -> 10 -> 88 -> 70 -> 96,4,1,3,0.800000,0.571429,0.666667
continuous_0278_S5_strategy2.npz,30 -> 22 -> 54 -> 96 -> 64 -> 14 -> 48,30 -> 22 -> 96 -> 14,3,1,4,0.750000,0.428571,0.545455
continuous_0279_S5_strategy2.npz,11 -> 98 -> 29 -> 40 -> 43 -> 74,11 -> 29 -> 40 -> 31 -> 43,2,3,4,0.400000,0.333333,0.363636
continuous_0280_S5_strategy2.npz,91 -> 50 -> 74 -> 95 -> 11 -> 9 -> 55,91 -> 50 -> 95 -> 11 -> 9 -> 55,6,0,1,1.000000,0.857143,0.923077
continuous_0281_S5_strategy2.npz,1 -> 67 -> 103 -> 14 -> 76 -> 26 -> 92,67 -> 76 -> 92,3,0,4,1.000000,0.428571,0.600000
continuous_0282_S5_strategy2.npz,16 -> 62 -> 32 -> 61 -> 98 -> 93 -> 7,16 -> 32 -> 61 -> 66 -> 7,4,1,3,0.800000,0.571429,0.666667
continuous_0283_S5_strategy2.npz,5 -> 103 -> 17 -> 32 -> 65 -> 20,40 -> 20,1,1,5,0.500000,0.166667,0.250000
continuous_0284_S5_strategy2.npz,88 -> 5 -> 39 -> 84 -> 102 -> 51 -> 26,88 -> 5 -> 40 -> 84 -> 93 -> 102,3,3,4,0.500000,0.428571,0.461538
continuous_0285_S5_strategy2.npz,102 -> 31 -> 53 -> 65 -> 3 -> 77,102 -> 31 -> 57 -> 3,3,1,3,0.750000,0.500000,0.600000
continuous_0286_S5_strategy2.npz,95 -> 38 -> 73 -> 19 -> 94 -> 24,95 -> 98 -> 38 -> 73 -> 94,2,3,4,0.400000,0.333333,0.363636
continuous_0287_S5_strategy2.npz,47 -> 20 -> 69 -> 90 -> 40 -> 55,47 -> 20 -> 69 -> 90 -> 40 -> 55,6,0,0,1.000000,1.000000,1.000000
continuous_0288_S5_strategy2.npz,62 -> 42 -> 11 -> 59 -> 36 -> 0 -> 88,88,1,0,6,1.000000,0.142857,0.250000
continuous_0289_S5_strategy2.npz,93 -> 57 -> 68 -> 10 -> 100 -> 4,93 -> 100 -> 4,2,1,4,0.666667,0.333333,0.444444
continuous_0290_S5_strategy2.npz,34 -> 5 -> 24 -> 83 -> 53 -> 89,5 -> 83 -> 57 -> 66 -> 89,2,3,4,0.400000,0.333333,0.363636
continuous_0291_S5_strategy2.npz,18 -> 55 -> 28 -> 9 -> 66 -> 94,18 -> 55 -> 9 -> 66 -> 94,4,1,2,0.800000,0.666667,0.727273
continuous_0292_S5_strategy2.npz,50 -> 37 -> 63 -> 27 -> 103 -> 14,50 -> 37 -> 14,3,0,3,1.000000,0.500000,0.666667
continuous_0293_S5_strategy2.npz,15 -> 31 -> 45 -> 75 -> 104 -> 26 -> 66,15 -> 37 -> 31 -> 45 -> 75 -> 104 -> 63,5,2,2,0.714286,0.714286,0.714286
continuous_0294_S5_strategy2.npz,5 -> 90 -> 46 -> 71 -> 55 -> 38 -> 80,90 -> 71 -> 55 -> 54 -> 38 -> 80,2,4,5,0.333333,0.285714,0.307692
continuous_0295_S5_strategy2.npz,104 -> 68 -> 49 -> 25 -> 7 -> 12,49 -> 44 -> 25 -> 7,1,3,5,0.250000,0.166667,0.200000
continuous_0296_S5_strategy2.npz,91 -> 29 -> 66 -> 15 -> 43 -> 34 -> 77,91 -> 66 -> 43,2,1,5,0.666667,0.285714,0.400000
continuous_0297_S5_strategy2.npz,32 -> 60 -> 99 -> 27 -> 18 -> 72 -> 46,32 -> 60 -> 99 -> 18 -> 72,5,0,2,1.000000,0.714286,0.833333
continuous_0298_S5_strategy2.npz,71 -> 30 -> 58 -> 94 -> 28 -> 45 -> 10,71 -> 30 -> 58 -> 94 -> 45 -> 10,3,3,4,0.500000,0.428571,0.461538
continuous_0299_S5_strategy2.npz,84 -> 98 -> 85 -> 56 -> 42 -> 2,84 -> 98 -> 85 -> 56 -> 2,4,1,2,0.800000,0.666667,0.727273
continuous_0300_S5_strategy2.npz,4 -> 19 -> 96 -> 58 -> 71 -> 48,4 -> 19 -> 96 -> 58 -> 71 -> 48,6,0,0,1.000000,1.000000,1.000000
continuous_0301_S5_strategy2.npz,57 -> 77 -> 92 -> 35 -> 18 -> 68 -> 25,92 -> 18,2,0,5,1.000000,0.285714,0.444444
continuous_0302_S5_strategy2.npz,23 -> 13 -> 87 -> 38 -> 1 -> 79,13 -> 87 -> 38 -> 79,4,0,2,1.000000,0.666667,0.800000
continuous_0303_S5_strategy2.npz,99 -> 8 -> 62 -> 31 -> 47 -> 89 -> 74,99 -> 8 -> 37 -> 31 -> 47 -> 89,5,1,2,0.833333,0.714286,0.769231
continuous_0304_S5_strategy2.npz,64 -> 87 -> 78 -> 54 -> 98 -> 48,87 -> 78 -> 73 -> 54 -> 48,1,4,5,0.200000,0.166667,0.181818
continuous_0305_S5_strategy2.npz,68 -> 89 -> 37 -> 20 -> 55 -> 16 -> 42,37 -> 20 -> 55 -> 16,2,2,5,0.500000,0.285714,0.363636
continuous_0306_S5_strategy2.npz,23 -> 90 -> 100 -> 49 -> 14 -> 30,90 -> 100 -> 14 -> 30,4,0,2,1.000000,0.666667,0.800000
continuous_0307_S5_strategy2.npz,70 -> 15 -> 72 -> 94 -> 9 -> 51 -> 95,70 -> 72 -> 94 -> 9 -> 95,5,0,2,1.000000,0.714286,0.833333
continuous_0308_S5_strategy2.npz,89 -> 12 -> 95 -> 39 -> 51 -> 55,3 -> 95 -> 39 -> 55,2,2,4,0.500000,0.333333,0.400000
