Transformer,,,,,,,,
File Name,Ground Truth Sequence,Predicted Sequence,TP,FP,FN,Precision,Recall,F1-score
continuous_0372_S4_strategy2.npz,36 -> 50 -> 56 -> 80 -> 64 -> 17 -> 96,36 -> 50 -> 59 -> 56 -> 80 -> 12 -> 64 -> 54 -> 17 -> 96,6,4,1,60.00%,85.71%,70.59%
continuous_0373_S4_strategy2.npz,82 -> 61 -> 46 -> 16 -> 34 -> 100,82 -> 61 -> 46 -> 16 -> 30 -> 34 -> 68 -> 100,4,4,2,50.00%,66.67%,57.14%
continuous_0374_S4_strategy2.npz,2 -> 33 -> 15 -> 95 -> 69,2 -> 33 -> 15 -> 95 -> 69,4,1,1,80.00%,80.00%,80.00%
continuous_0375_S4_strategy2.npz,69 -> 103 -> 8 -> 15 -> 41,69 -> 103 -> 57 -> 8 -> 77 -> 15 -> 41,5,2,0,71.43%,100.00%,83.33%
continuous_0376_S4_strategy2.npz,8 -> 13 -> 66 -> 76 -> 58 -> 100 -> 38,8 -> 13 -> 14 -> 66 -> 45 -> 76 -> 19 -> 58 -> 100 -> 38,5,5,2,50.00%,71.43%,58.82%
continuous_0377_S4_strategy2.npz,39 -> 98 -> 69 -> 16 -> 82,39 -> 98 -> 64 -> 69 -> 16 -> 82,5,1,0,83.33%,100.00%,90.91%
continuous_0378_S4_strategy2.npz,98 -> 49 -> 12 -> 63 -> 3 -> 80 -> 57,98 -> 49 -> 12 -> 14 -> 63 -> 3 -> 80 -> 57,6,2,1,75.00%,85.71%,80.00%
continuous_0379_S4_strategy2.npz,80 -> 51 -> 9 -> 70 -> 56 -> 10 -> 31,80 -> 51 -> 9 -> 70 -> 56 -> 10 -> 100 -> 31,7,1,0,87.50%,100.00%,93.33%
continuous_0380_S4_strategy2.npz,67 -> 19 -> 100 -> 53 -> 7,67 -> 19 -> 70 -> 100 -> 53 -> 7,5,1,0,83.33%,100.00%,90.91%
continuous_0381_S4_strategy2.npz,30 -> 12 -> 67 -> 54 -> 75,30 -> 12 -> 67 -> 54 -> 75,5,0,0,100.00%,100.00%,100.00%
continuous_0382_S4_strategy2.npz,49 -> 104 -> 58 -> 39 -> 71 -> 78 -> 6,49 -> 104 -> 103 -> 58 -> 32 -> 39 -> 66 -> 71 -> 78 -> 6,6,4,1,60.00%,85.71%,70.59%
continuous_0383_S4_strategy2.npz,48 -> 10 -> 34 -> 0 -> 98 -> 55,48 -> 10 -> 38 -> 34 -> 0 -> 98 -> 55,4,3,2,57.14%,66.67%,61.54%
continuous_0384_S4_strategy2.npz,71 -> 3 -> 59 -> 74 -> 36,71 -> 91 -> 3 -> 14 -> 59 -> 50 -> 74 -> 30 -> 36,5,4,0,55.56%,100.00%,71.43%
continuous_0385_S4_strategy2.npz,13 -> 9 -> 43 -> 75 -> 95 -> 68 -> 36,13 -> 104 -> 9 -> 50 -> 43 -> 19 -> 75 -> 95 -> 68 -> 36,5,5,2,50.00%,71.43%,58.82%
continuous_0386_S4_strategy2.npz,5 -> 101 -> 75 -> 17 -> 38,5 -> 101 -> 75 -> 17 -> 32 -> 38,4,2,1,66.67%,80.00%,72.73%
continuous_0387_S4_strategy2.npz,44 -> 60 -> 100 -> 15 -> 65 -> 83,44 -> 60 -> 100 -> 14 -> 15 -> 14 -> 65 -> 83,5,3,1,62.50%,83.33%,71.43%
continuous_0388_S4_strategy2.npz,30 -> 79 -> 55 -> 48 -> 14 -> 7 -> 65,30 -> 79 -> 59 -> 55 -> 48 -> 14 -> 7 -> 65,6,2,1,75.00%,85.71%,80.00%
continuous_0389_S4_strategy2.npz,43 -> 1 -> 19 -> 78 -> 58 -> 37 -> 71,43 -> 1 -> 19 -> 20 -> 78 -> 58 -> 37 -> 71,7,1,0,87.50%,100.00%,93.33%
continuous_0390_S4_strategy2.npz,65 -> 97 -> 16 -> 38 -> 2 -> 50 -> 58,65 -> 97 -> 16 -> 30 -> 38 -> 2 -> 50 -> 58,6,2,1,75.00%,85.71%,80.00%
continuous_0391_S4_strategy2.npz,40 -> 80 -> 46 -> 68 -> 15 -> 98,40 -> 80 -> 6 -> 46 -> 27 -> 68 -> 63 -> 15 -> 98,4,5,2,44.44%,66.67%,53.33%
continuous_0392_S4_strategy2.npz,1 -> 40 -> 15 -> 60 -> 51,1 -> 12 -> 40 -> 30 -> 15 -> 60 -> 14 -> 51,5,3,0,62.50%,100.00%,76.92%
continuous_0393_S4_strategy2.npz,84 -> 59 -> 6 -> 39 -> 71 -> 14 -> 50,84 -> 59 -> 6 -> 39 -> 71 -> 14 -> 50,5,2,2,71.43%,71.43%,71.43%
continuous_0394_S4_strategy2.npz,64 -> 11 -> 42 -> 78 -> 54 -> 40 -> 8,64 -> 11 -> 42 -> 50 -> 78 -> 54 -> 99 -> 40 -> 8,5,4,2,55.56%,71.43%,62.50%
continuous_0395_S4_strategy2.npz,9 -> 39 -> 48 -> 66 -> 17 -> 81 -> 56,9 -> 59 -> 39 -> 66 -> 48 -> 14 -> 66 -> 17 -> 81 -> 56,7,3,0,70.00%,100.00%,82.35%
continuous_0396_S4_strategy2.npz,43 -> 82 -> 39 -> 56 -> 18 -> 69,43 -> 82 -> 39 -> 56 -> 18 -> 70 -> 69,5,2,1,71.43%,83.33%,76.92%
continuous_0397_S4_strategy2.npz,1 -> 62 -> 37 -> 57 -> 84,1 -> 3 -> 62 -> 37 -> 34 -> 57 -> 84,5,2,0,71.43%,100.00%,83.33%
continuous_0398_S4_strategy2.npz,82 -> 45 -> 10 -> 68 -> 52 -> 30 -> 5,82 -> 45 -> 10 -> 68 -> 52 -> 30 -> 5,7,0,0,100.00%,100.00%,100.00%
continuous_0399_S4_strategy2.npz,19 -> 73 -> 69 -> 48 -> 38 -> 1,19 -> 73 -> 29 -> 69 -> 13 -> 48 -> 38 -> 1,5,3,1,62.50%,83.33%,71.43%
continuous_0400_S5_strategy2.npz,87 -> 11 -> 29 -> 100 -> 35 -> 43 -> 55,87 -> 67 -> 11 -> 29 -> 100 -> 39 -> 35 -> 70 -> 43 -> 55,7,3,0,70.00%,100.00%,82.35%
continuous_0401_S5_strategy2.npz,40 -> 29 -> 90 -> 49 -> 11 -> 9,40 -> 29 -> 74 -> 90 -> 49 -> 2 -> 11 -> 95 -> 9,6,3,0,66.67%,100.00%,80.00%
continuous_0402_S5_strategy2.npz,96 -> 2 -> 94 -> 77 -> 59 -> 44,96 -> 53 -> 29 -> 2 -> 1 -> 90 -> 94 -> 77 -> 78 -> 59 -> 0 -> 44,6,6,0,50.00%,100.00%,66.67%
continuous_0403_S5_strategy2.npz,62 -> 11 -> 31 -> 50 -> 26 -> 59,62 -> 59 -> 11 -> 31 -> 50 -> 73 -> 66 -> 26 -> 14 -> 59,6,4,0,60.00%,100.00%,75.00%
continuous_0404_S5_strategy2.npz,1 -> 35 -> 58 -> 24 -> 17 -> 74,1 -> 35 -> 58 -> 24 -> 17 -> 74,6,0,0,100.00%,100.00%,100.00%
continuous_0405_S5_strategy2.npz,59 -> 28 -> 81 -> 17 -> 87,59 -> 15 -> 28 -> 27 -> 81 -> 17 -> 87,4,3,1,57.14%,80.00%,66.67%
continuous_0406_S5_strategy2.npz,17 -> 40 -> 49 -> 87 -> 95 -> 81,17 -> 6 -> 40 -> 49 -> 87 -> 77 -> 95 -> 14 -> 81,5,4,1,55.56%,83.33%,66.67%
continuous_0407_S5_strategy2.npz,90 -> 104 -> 10 -> 3 -> 26,90 -> 104 -> 10 -> 3 -> 26,5,0,0,100.00%,100.00%,100.00%
continuous_0408_S5_strategy2.npz,46 -> 95 -> 36 -> 12 -> 8 -> 85 -> 82,46 -> 95 -> 36 -> 34 -> 12 -> 8 -> 85 -> 82,7,1,0,87.50%,100.00%,93.33%
continuous_0409_S5_strategy2.npz,99 -> 44 -> 16 -> 85 -> 21 -> 38 -> 59,99 -> 21 -> 44 -> 16 -> 85 -> 30 -> 21 -> 38 -> 67 -> 59,7,3,0,70.00%,100.00%,82.35%
continuous_0410_S5_strategy2.npz,67 -> 19 -> 40 -> 7 -> 43,67 -> 19 -> 14 -> 40 -> 7 -> 43,5,1,0,83.33%,100.00%,90.91%
continuous_0411_S5_strategy2.npz,89 -> 34 -> 12 -> 78 -> 0,89 -> 36 -> 34 -> 12 -> 78 -> 0,5,1,0,83.33%,100.00%,90.91%
continuous_0412_S5_strategy2.npz,60 -> 66 -> 48 -> 6 -> 32 -> 92 -> 17,60 -> 66 -> 48 -> 6 -> 32 -> 92 -> 17,7,0,0,100.00%,100.00%,100.00%
continuous_0413_S5_strategy2.npz,9 -> 28 -> 47 -> 71 -> 10 -> 82,9 -> 28 -> 47 -> 100 -> 71 -> 93 -> 10 -> 67 -> 82,6,3,0,66.67%,100.00%,80.00%
continuous_0414_S5_strategy2.npz,9 -> 104 -> 18 -> 94 -> 47,9 -> 50 -> 104 -> 18 -> 90 -> 94 -> 47,4,3,1,57.14%,80.00%,66.67%
continuous_0415_S5_strategy2.npz,56 -> 11 -> 104 -> 38 -> 47 -> 22,56 -> 43 -> 11 -> 98 -> 104 -> 38 -> 47 -> 22,6,2,0,75.00%,100.00%,85.71%
continuous_0416_S5_strategy2.npz,50 -> 53 -> 92 -> 84 -> 96 -> 33 -> 62,50 -> 66 -> 53 -> 92 -> 84 -> 96 -> 33 -> 62,7,1,0,87.50%,100.00%,93.33%
continuous_0417_S5_strategy2.npz,28 -> 98 -> 18 -> 53 -> 67 -> 6 -> 92,28 -> 98 -> 18 -> 53 -> 67 -> 6 -> 92,7,0,0,100.00%,100.00%,100.00%
continuous_0418_S5_strategy2.npz,102 -> 60 -> 26 -> 40 -> 6 -> 89,102 -> 60 -> 26 -> 40 -> 6 -> 89,6,0,0,100.00%,100.00%,100.00%
continuous_0419_S5_strategy2.npz,22 -> 49 -> 30 -> 19 -> 2,22 -> 49 -> 30 -> 37 -> 20 -> 19 -> 2,3,4,2,42.86%,60.00%,50.00%
continuous_0420_S5_strategy2.npz,4 -> 50 -> 96 -> 81 -> 54 -> 90,4 -> 85 -> 50 -> 96 -> 81 -> 54 -> 90,6,1,0,85.71%,100.00%,92.31%
continuous_0421_S5_strategy2.npz,55 -> 1 -> 10 -> 33 -> 92 -> 47 -> 104,55 -> 1 -> 10 -> 70 -> 33 -> 92 -> 31 -> 47 -> 104,6,3,1,66.67%,85.71%,75.00%
continuous_0422_S5_strategy2.npz,45 -> 17 -> 64 -> 56 -> 24,45 -> 17 -> 64 -> 56 -> 24,5,0,0,100.00%,100.00%,100.00%
continuous_0423_S5_strategy2.npz,2 -> 66 -> 48 -> 25 -> 12 -> 55 -> 89,2 -> 66 -> 48 -> 22 -> 25 -> 12 -> 55 -> 89,7,1,0,87.50%,100.00%,93.33%
continuous_0424_S5_strategy2.npz,30 -> 51 -> 55 -> 3 -> 104 -> 20 -> 93,30 -> 51 -> 55 -> 3 -> 14 -> 104 -> 103 -> 20 -> 93,7,2,0,77.78%,100.00%,87.50%
continuous_0425_S5_strategy2.npz,43 -> 100 -> 69 -> 87 -> 38 -> 74 -> 14,43 -> 59 -> 100 -> 69 -> 87 -> 38 -> 74 -> 77 -> 14,7,2,0,77.78%,100.00%,87.50%
continuous_0426_S5_strategy2.npz,17 -> 36 -> 57 -> 104 -> 46 -> 82,17 -> 36 -> 57 -> 67 -> 104 -> 46 -> 82,4,3,2,57.14%,66.67%,61.54%
continuous_0427_S5_strategy2.npz,9 -> 18 -> 26 -> 90 -> 42 -> 37 -> 101,9 -> 18 -> 73 -> 26 -> 90 -> 42 -> 37 -> 101,6,2,1,75.00%,85.71%,80.00%
continuous_0428_S5_strategy2.npz,20 -> 61 -> 39 -> 46 -> 101 -> 16,20 -> 61 -> 39 -> 27 -> 46 -> 27 -> 101 -> 16,3,5,3,37.50%,50.00%,42.86%
continuous_0429_S5_strategy2.npz,66 -> 19 -> 33 -> 103 -> 46,66 -> 19 -> 33 -> 37 -> 103 -> 46,5,1,0,83.33%,100.00%,90.91%
continuous_0430_S5_strategy2.npz,44 -> 2 -> 82 -> 69 -> 17,44 -> 1 -> 2 -> 82 -> 69 -> 17,4,2,1,66.67%,80.00%,72.73%
continuous_0431_S5_strategy2.npz,73 -> 29 -> 102 -> 90 -> 43 -> 17,73 -> 29 -> 102 -> 90 -> 42 -> 43 -> 20 -> 17,5,3,1,62.50%,83.33%,71.43%
continuous_0432_S5_strategy2.npz,53 -> 83 -> 4 -> 12 -> 88 -> 37,53 -> 83 -> 48 -> 20 -> 4 -> 12 -> 88 -> 37,6,2,0,75.00%,100.00%,85.71%
continuous_0433_S5_strategy2.npz,22 -> 63 -> 35 -> 19 -> 93,22 -> 14 -> 63 -> 59 -> 39 -> 35 -> 41 -> 19 -> 10 -> 93,5,5,0,50.00%,100.00%,66.67%
continuous_0434_S5_strategy2.npz,60 -> 75 -> 44 -> 15 -> 28,60 -> 75 -> 44 -> 15 -> 28,5,0,0,100.00%,100.00%,100.00%
continuous_0435_S5_strategy2.npz,24 -> 46 -> 66 -> 52 -> 103 -> 19 -> 32,24 -> 46 -> 27 -> 66 -> 52 -> 103 -> 19 -> 67 -> 33 -> 32,4,6,3,40.00%,57.14%,47.06%
continuous_0436_S5_strategy2.npz,83 -> 101 -> 91 -> 10 -> 66,83 -> 101 -> 91 -> 10 -> 66,5,0,0,100.00%,100.00%,100.00%
continuous_0437_S5_strategy2.npz,87 -> 64 -> 24 -> 84 -> 37 -> 60,87 -> 64 -> 24 -> 84 -> 37 -> 60,6,0,0,100.00%,100.00%,100.00%
continuous_0438_S5_strategy2.npz,20 -> 88 -> 3 -> 96 -> 32 -> 77 -> 69,20 -> 88 -> 3 -> 96 -> 32 -> 77 -> 69,5,2,2,71.43%,71.43%,71.43%
continuous_0439_S5_strategy2.npz,2 -> 91 -> 55 -> 45 -> 41 -> 71 -> 22,2 -> 91 -> 98 -> 55 -> 67 -> 45 -> 41 -> 39 -> 71 -> 95 -> 22,5,6,2,45.45%,71.43%,55.56%
continuous_0440_S5_strategy2.npz,89 -> 39 -> 98 -> 73 -> 66 -> 57,89 -> 39 -> 98 -> 73 -> 70 -> 66 -> 57,5,2,1,71.43%,83.33%,76.92%
continuous_0441_S5_strategy2.npz,93 -> 3 -> 79 -> 66 -> 53,93 -> 3 -> 79 -> 66 -> 20 -> 53,4,2,1,66.67%,80.00%,72.73%
continuous_0442_S5_strategy2.npz,54 -> 51 -> 97 -> 34 -> 78 -> 90,54 -> 51 -> 97 -> 34 -> 77 -> 78 -> 90,6,1,0,85.71%,100.00%,92.31%
continuous_0443_S5_strategy2.npz,99 -> 58 -> 13 -> 23 -> 5 -> 69,99 -> 58 -> 13 -> 27 -> 23 -> 5 -> 69,5,2,1,71.43%,83.33%,76.92%
continuous_0444_S5_strategy2.npz,92 -> 100 -> 44 -> 8 -> 37 -> 16,92 -> 100 -> 21 -> 44 -> 8 -> 33 -> 37 -> 16,5,3,1,62.50%,83.33%,71.43%
continuous_0445_S5_strategy2.npz,72 -> 22 -> 70 -> 86 -> 19 -> 55 -> 102,72 -> 22 -> 70 -> 19 -> 86 -> 19 -> 55 -> 67 -> 102,5,4,2,55.56%,71.43%,62.50%
continuous_0446_S5_strategy2.npz,2 -> 61 -> 39 -> 94 -> 62,2 -> 61 -> 36 -> 39 -> 95 -> 94 -> 62,5,2,0,71.43%,100.00%,83.33%
continuous_0447_S5_strategy2.npz,93 -> 25 -> 83 -> 56 -> 63,93 -> 77 -> 25 -> 83 -> 56 -> 63,4,2,1,66.67%,80.00%,72.73%
continuous_0448_S5_strategy2.npz,8 -> 74 -> 93 -> 62 -> 95 -> 35,8 -> 74 -> 93 -> 62 -> 95 -> 30 -> 35,4,3,2,57.14%,66.67%,61.54%
continuous_0449_S5_strategy2.npz,39 -> 25 -> 99 -> 73 -> 3 -> 70,39 -> 95 -> 25 -> 99 -> 73 -> 29 -> 3 -> 70,6,2,0,75.00%,100.00%,85.71%
continuous_0450_S5_strategy2.npz,102 -> 43 -> 64 -> 41 -> 4,102 -> 9 -> 43 -> 64 -> 41 -> 4,5,1,0,83.33%,100.00%,90.91%
continuous_0451_S5_strategy2.npz,50 -> 56 -> 82 -> 15 -> 66 -> 41 -> 104,50 -> 2 -> 56 -> 82 -> 15 -> 66 -> 41 -> 104,7,1,0,87.50%,100.00%,93.33%
continuous_0452_S5_strategy2.npz,91 -> 23 -> 70 -> 73 -> 100 -> 47 -> 56,91 -> 23 -> 69 -> 70 -> 73 -> 100 -> 86 -> 47 -> 11 -> 56,7,3,0,70.00%,100.00%,82.35%
continuous_0453_S5_strategy2.npz,47 -> 83 -> 93 -> 99 -> 59,47 -> 83 -> 93 -> 99 -> 59,5,0,0,100.00%,100.00%,100.00%
continuous_0454_S5_strategy2.npz,15 -> 88 -> 0 -> 83 -> 98,15 -> 55 -> 88 -> 0 -> 83 -> 98,4,2,1,66.67%,80.00%,72.73%
continuous_0455_S5_strategy2.npz,4 -> 97 -> 33 -> 87 -> 70 -> 73 -> 18,4 -> 97 -> 33 -> 30 -> 87 -> 70 -> 66 -> 73 -> 71 -> 18,3,7,4,30.00%,42.86%,35.29%
continuous_0456_S5_strategy2.npz,57 -> 10 -> 84 -> 102 -> 5 -> 67 -> 26,57 -> 10 -> 84 -> 102 -> 5 -> 66 -> 74 -> 67 -> 51 -> 26,7,3,0,70.00%,100.00%,82.35%
continuous_0457_S5_strategy2.npz,58 -> 65 -> 16 -> 9 -> 76 -> 97,58 -> 102 -> 65 -> 10 -> 16 -> 9 -> 76 -> 97,6,2,0,75.00%,100.00%,85.71%
continuous_0458_S5_strategy2.npz,13 -> 102 -> 84 -> 71 -> 39,13 -> 102 -> 84 -> 71 -> 91 -> 39,5,1,0,83.33%,100.00%,90.91%
continuous_0459_S5_strategy2.npz,72 -> 34 -> 27 -> 64 -> 98 -> 94 -> 19,72 -> 36 -> 34 -> 27 -> 64 -> 98 -> 94 -> 19,7,1,0,87.50%,100.00%,93.33%
continuous_0460_S5_strategy2.npz,74 -> 36 -> 51 -> 103 -> 1 -> 21,74 -> 36 -> 51 -> 103 -> 1 -> 21,6,0,0,100.00%,100.00%,100.00%
continuous_0461_S5_strategy2.npz,29 -> 13 -> 42 -> 52 -> 0 -> 96 -> 68,29 -> 13 -> 42 -> 52 -> 9 -> 0 -> 49 -> 96 -> 68,5,4,2,55.56%,71.43%,62.50%
continuous_0462_S5_strategy2.npz,59 -> 32 -> 77 -> 19 -> 22,59 -> 32 -> 30 -> 77 -> 19 -> 22,4,2,1,66.67%,80.00%,72.73%
continuous_0463_S5_strategy2.npz,59 -> 6 -> 11 -> 24 -> 32 -> 69,59 -> 6 -> 43 -> 11 -> 24 -> 32 -> 74 -> 69,5,3,1,62.50%,83.33%,71.43%
continuous_0464_S5_strategy2.npz,88 -> 43 -> 100 -> 22 -> 18 -> 67 -> 81,88 -> 20 -> 43 -> 100 -> 22 -> 14 -> 18 -> 67 -> 81,7,2,0,77.78%,100.00%,87.50%
continuous_0465_S5_strategy2.npz,97 -> 87 -> 21 -> 79 -> 63,97 -> 87 -> 95 -> 21 -> 79 -> 11 -> 63,5,2,0,71.43%,100.00%,83.33%
continuous_0466_S5_strategy2.npz,10 -> 66 -> 46 -> 1 -> 92 -> 83 -> 28,10 -> 74 -> 66 -> 46 -> 0 -> 1 -> 92 -> 94 -> 83 -> 28,7,3,0,70.00%,100.00%,82.35%
continuous_0467_S5_strategy2.npz,45 -> 56 -> 31 -> 100 -> 3 -> 75 -> 29,45 -> 56 -> 31 -> 88 -> 100 -> 3 -> 75 -> 29,7,1,0,87.50%,100.00%,93.33%
continuous_0468_S5_strategy2.npz,8 -> 19 -> 77 -> 94 -> 37,8 -> 66 -> 19 -> 87 -> 77 -> 90 -> 94 -> 37,4,4,1,50.00%,80.00%,61.54%
continuous_0469_S5_strategy2.npz,4 -> 12 -> 92 -> 75 -> 23 -> 50 -> 98,4 -> 12 -> 92 -> 75 -> 23 -> 50 -> 95 -> 98,6,2,1,75.00%,85.71%,80.00%
continuous_0470_S5_strategy2.npz,67 -> 101 -> 8 -> 86 -> 61 -> 74,67 -> 66 -> 101 -> 8 -> 86 -> 61 -> 74,6,1,0,85.71%,100.00%,92.31%
continuous_0471_S5_strategy2.npz,75 -> 102 -> 12 -> 37 -> 0 -> 56,75 -> 102 -> 12 -> 37 -> 0 -> 56,6,0,0,100.00%,100.00%,100.00%
continuous_0472_S5_strategy2.npz,92 -> 67 -> 0 -> 20 -> 103 -> 58 -> 42,92 -> 94 -> 67 -> 0 -> 98 -> 20 -> 104 -> 103 -> 67 -> 58 -> 42,6,5,1,54.55%,85.71%,66.67%
continuous_0473_S5_strategy2.npz,69 -> 76 -> 85 -> 45 -> 12 -> 31 -> 61,69 -> 76 -> 55 -> 85 -> 45 -> 12 -> 31 -> 61,7,1,0,87.50%,100.00%,93.33%
continuous_0474_S5_strategy2.npz,65 -> 45 -> 56 -> 11 -> 36 -> 99 -> 76,65 -> 79 -> 45 -> 56 -> 43 -> 11 -> 36 -> 37 -> 99 -> 76,6,4,1,60.00%,85.71%,70.59%
continuous_0475_S5_strategy2.npz,89 -> 80 -> 67 -> 5 -> 47 -> 96,89 -> 80 -> 67 -> 5 -> 47 -> 96,6,0,0,100.00%,100.00%,100.00%
continuous_0476_S5_strategy2.npz,75 -> 46 -> 60 -> 7 -> 69,75 -> 46 -> 60 -> 7 -> 66 -> 69,5,1,0,83.33%,100.00%,90.91%
continuous_0477_S5_strategy2.npz,78 -> 55 -> 69 -> 85 -> 43 -> 27,78 -> 98 -> 55 -> 69 -> 85 -> 43 -> 42 -> 27,6,2,0,75.00%,100.00%,85.71%
continuous_0478_S5_strategy2.npz,80 -> 38 -> 18 -> 71 -> 21 -> 93 -> 61,80 -> 33 -> 38 -> 18 -> 71 -> 21 -> 45 -> 93 -> 77 -> 61,6,4,1,60.00%,85.71%,70.59%
continuous_0479_S5_strategy2.npz,104 -> 85 -> 66 -> 1 -> 13,104 -> 103 -> 85 -> 66 -> 1 -> 13,5,1,0,83.33%,100.00%,90.91%
continuous_0480_S5_strategy2.npz,68 -> 85 -> 0 -> 41 -> 26,68 -> 85 -> 0 -> 41 -> 26,5,0,0,100.00%,100.00%,100.00%
continuous_0481_S5_strategy2.npz,28 -> 34 -> 102 -> 89 -> 55 -> 7,28 -> 36 -> 34 -> 102 -> 89 -> 55 -> 57 -> 90 -> 7,6,3,0,66.67%,100.00%,80.00%
continuous_0482_S5_strategy2.npz,88 -> 32 -> 22 -> 78 -> 66 -> 9,88 -> 30 -> 32 -> 22 -> 78 -> 66 -> 70 -> 9,5,3,1,62.50%,83.33%,71.43%
continuous_0483_S5_strategy2.npz,21 -> 90 -> 37 -> 99 -> 64 -> 10,21 -> 87 -> 90 -> 37 -> 99 -> 64 -> 10,6,1,0,85.71%,100.00%,92.31%
continuous_0484_S5_strategy2.npz,81 -> 93 -> 19 -> 102 -> 9 -> 29 -> 31,81 -> 93 -> 20 -> 19 -> 11 -> 102 -> 69 -> 9 -> 16 -> 29 -> 31,6,5,1,54.55%,85.71%,66.67%
continuous_0485_S5_strategy2.npz,24 -> 97 -> 66 -> 40 -> 56 -> 43,24 -> 97 -> 66 -> 40 -> 56 -> 20 -> 43,6,1,0,85.71%,100.00%,92.31%
continuous_0486_S5_strategy2.npz,89 -> 8 -> 104 -> 13 -> 76 -> 60 -> 21,89 -> 8 -> 104 -> 12 -> 13 -> 76 -> 60 -> 21,7,1,0,87.50%,100.00%,93.33%
continuous_0487_S5_strategy2.npz,93 -> 7 -> 29 -> 50 -> 100,93 -> 7 -> 29 -> 50 -> 73 -> 100,5,1,0,83.33%,100.00%,90.91%
continuous_0488_S5_strategy2.npz,55 -> 30 -> 18 -> 89 -> 48,55 -> 57 -> 30 -> 18 -> 89 -> 48,5,1,0,83.33%,100.00%,90.91%
continuous_0489_S5_strategy2.npz,45 -> 79 -> 60 -> 88 -> 22 -> 4 -> 71,45 -> 79 -> 60 -> 88 -> 22 -> 14 -> 4 -> 85 -> 71,5,4,2,55.56%,71.43%,62.50%
continuous_0490_S5_strategy2.npz,5 -> 41 -> 74 -> 55 -> 13,5 -> 85 -> 41 -> 74 -> 57 -> 55 -> 67 -> 13,5,3,0,62.50%,100.00%,76.92%
continuous_0491_S5_strategy2.npz,35 -> 5 -> 55 -> 63 -> 50 -> 101,35 -> 41 -> 5 -> 55 -> 63 -> 50 -> 68 -> 101,6,2,0,75.00%,100.00%,85.71%
continuous_0492_S5_strategy2.npz,23 -> 12 -> 78 -> 94 -> 49 -> 97 -> 0,23 -> 12 -> 78 -> 94 -> 49 -> 97 -> 0,6,1,1,85.71%,85.71%,85.71%
continuous_0493_S5_strategy2.npz,72 -> 97 -> 7 -> 54 -> 16 -> 46 -> 23,72 -> 83 -> 97 -> 7 -> 54 -> 16 -> 46 -> 27 -> 23,7,2,0,77.78%,100.00%,87.50%
continuous_0494_S5_strategy2.npz,53 -> 15 -> 68 -> 93 -> 28,53 -> 15 -> 63 -> 68 -> 93 -> 77 -> 27 -> 28,5,3,0,62.50%,100.00%,76.92%
continuous_0495_S5_strategy2.npz,83 -> 70 -> 40 -> 20 -> 46 -> 90,83 -> 69 -> 70 -> 40 -> 66 -> 20 -> 46 -> 95 -> 90,6,3,0,66.67%,100.00%,80.00%
continuous_0496_S5_strategy2.npz,26 -> 93 -> 10 -> 51 -> 52 -> 31 -> 73,26 -> 93 -> 10 -> 51 -> 52 -> 32 -> 31 -> 95 -> 73,7,2,0,77.78%,100.00%,87.50%
continuous_0497_S5_strategy2.npz,90 -> 11 -> 100 -> 3 -> 24 -> 62 -> 80,90 -> 11 -> 100 -> 3 -> 95 -> 24 -> 62 -> 80,4,4,3,50.00%,57.14%,53.33%
continuous_0498_S5_strategy2.npz,17 -> 38 -> 86 -> 26 -> 9,17 -> 38 -> 86 -> 26 -> 22 -> 9,4,2,1,66.67%,80.00%,72.73%
continuous_0499_S5_strategy2.npz,91 -> 96 -> 31 -> 4 -> 25 -> 16 -> 72,91 -> 96 -> 31 -> 4 -> 91 -> 25 -> 104 -> 16 -> 90 -> 72,4,6,3,40.00%,57.14%,47.06%
continuous_0500_S5_strategy2.npz,5 -> 68 -> 24 -> 89 -> 81 -> 14,5 -> 68 -> 24 -> 89 -> 104 -> 81 -> 14,6,1,0,85.71%,100.00%,92.31%
continuous_0501_S5_strategy2.npz,35 -> 59 -> 94 -> 100 -> 76 -> 10 -> 45,35 -> 59 -> 94 -> 100 -> 76 -> 10 -> 102 -> 45,7,1,0,87.50%,100.00%,93.33%
continuous_0502_S5_strategy2.npz,70 -> 41 -> 57 -> 96 -> 47,70 -> 41 -> 57 -> 96 -> 47,5,0,0,100.00%,100.00%,100.00%
continuous_0503_S5_strategy2.npz,2 -> 62 -> 36 -> 42 -> 80 -> 103,2 -> 62 -> 68 -> 36 -> 42 -> 15 -> 80 -> 103,5,3,1,62.50%,83.33%,71.43%
continuous_0504_S5_strategy2.npz,45 -> 62 -> 91 -> 84 -> 24,45 -> 62 -> 91 -> 84 -> 24,5,0,0,100.00%,100.00%,100.00%
continuous_0505_S5_strategy2.npz,30 -> 99 -> 22 -> 89 -> 2 -> 59 -> 70,30 -> 99 -> 22 -> 13 -> 89 -> 2 -> 63 -> 59 -> 70,5,4,2,55.56%,71.43%,62.50%
continuous_0506_S5_strategy2.npz,75 -> 32 -> 65 -> 4 -> 61 -> 13,75 -> 38 -> 77 -> 65 -> 79 -> 4 -> 61 -> 13,5,3,1,62.50%,83.33%,71.43%
continuous_0507_S5_strategy2.npz,4 -> 12 -> 58 -> 26 -> 85 -> 31,4 -> 12 -> 58 -> 26 -> 85 -> 31,6,0,0,100.00%,100.00%,100.00%
