Transformer,,,,,,,,
File Name,Ground Truth Sequence,Predicted Sequence,TP,FP,FN,Precision,Recall,F1-score
continuous_0370_S4_strategy2.npz,3 -> 1 -> 6 -> 4 -> 0 -> 9 -> 5,3 -> 1 -> 8 -> 4 -> 0 -> 9 -> 5 -> 5,6,2,1,75.00%,85.71%,80.00%
continuous_0371_S4_strategy2.npz,9 -> 7 -> 6 -> 1 -> 4 -> 3,9 -> 7 -> 6 -> 1 -> 4 -> 3,6,0,0,100.00%,100.00%,100.00%
continuous_0372_S4_strategy2.npz,3 -> 4 -> 5 -> 7 -> 6 -> 1 -> 9,3 -> 4 -> 5 -> 5 -> 7 -> 1 -> 6 -> 5 -> 1 -> 9,6,4,1,60.00%,85.71%,70.59%
continuous_0373_S4_strategy2.npz,7 -> 5 -> 4 -> 1 -> 3 -> 9,7 -> 5 -> 4 -> 1 -> 3 -> 3 -> 6 -> 9,4,4,2,50.00%,66.67%,57.14%
continuous_0374_S4_strategy2.npz,0 -> 3 -> 1 -> 9 -> 6,0 -> 3 -> 1 -> 9 -> 6,4,1,1,80.00%,80.00%,80.00%
continuous_0375_S4_strategy2.npz,6 -> 9 -> 0 -> 1 -> 3,6 -> 9 -> 5 -> 0 -> 6 -> 1 -> 3,5,2,0,71.43%,100.00%,83.33%
continuous_0376_S4_strategy2.npz,0 -> 1 -> 6 -> 7 -> 5 -> 9 -> 3,0 -> 1 -> 1 -> 6 -> 6 -> 7 -> 1 -> 5 -> 9 -> 3,5,5,2,50.00%,71.43%,58.82%
continuous_0377_S4_strategy2.npz,3 -> 9 -> 6 -> 1 -> 7,3 -> 9 -> 9 -> 6 -> 1 -> 7,5,1,0,83.33%,100.00%,90.91%
continuous_0378_S4_strategy2.npz,9 -> 4 -> 1 -> 6 -> 0 -> 7 -> 5,9 -> 4 -> 1 -> 1 -> 6 -> 0 -> 7 -> 5,6,2,1,75.00%,85.71%,80.00%
continuous_0379_S4_strategy2.npz,7 -> 4 -> 0 -> 6 -> 5 -> 1 -> 3,7 -> 4 -> 0 -> 6 -> 5 -> 1 -> 9 -> 3,7,1,0,87.50%,100.00%,93.33%
continuous_0380_S4_strategy2.npz,6 -> 1 -> 9 -> 5 -> 0,6 -> 1 -> 6 -> 9 -> 5 -> 0,5,1,0,83.33%,100.00%,90.91%
continuous_0381_S4_strategy2.npz,3 -> 1 -> 6 -> 5 -> 7,3 -> 1 -> 6 -> 5 -> 7,5,0,0,100.00%,100.00%,100.00%
continuous_0382_S4_strategy2.npz,4 -> 9 -> 5 -> 3 -> 6 -> 7 -> 0,4 -> 9 -> 9 -> 5 -> 3 -> 3 -> 3 -> 6 -> 7 -> 0,6,4,1,60.00%,85.71%,70.59%
continuous_0383_S4_strategy2.npz,4 -> 1 -> 3 -> 0 -> 9 -> 5,4 -> 1 -> 3 -> 3 -> 0 -> 9 -> 5,4,3,2,57.14%,66.67%,61.54%
continuous_0384_S4_strategy2.npz,6 -> 0 -> 5 -> 7 -> 3,6 -> 8 -> 0 -> 1 -> 5 -> 4 -> 7 -> 3 -> 3,5,4,0,55.56%,100.00%,71.43%
continuous_0385_S4_strategy2.npz,1 -> 0 -> 4 -> 7 -> 9 -> 6 -> 3,1 -> 9 -> 0 -> 4 -> 4 -> 1 -> 7 -> 3 -> 6 -> 3,4,6,3,40.00%,57.14%,47.06%
continuous_0386_S4_strategy2.npz,0 -> 9 -> 7 -> 1 -> 3,0 -> 9 -> 7 -> 1 -> 3 -> 3,4,2,1,66.67%,80.00%,72.73%
continuous_0387_S4_strategy2.npz,4 -> 5 -> 9 -> 1 -> 6 -> 7,4 -> 5 -> 9 -> 1 -> 1 -> 1 -> 6 -> 7,5,3,1,62.50%,83.33%,71.43%
continuous_0388_S4_strategy2.npz,3 -> 7 -> 5 -> 4 -> 1 -> 0 -> 6,3 -> 7 -> 5 -> 5 -> 4 -> 1 -> 0 -> 6,6,2,1,75.00%,85.71%,80.00%
continuous_0389_S4_strategy2.npz,4 -> 0 -> 1 -> 7 -> 5 -> 3 -> 6,4 -> 0 -> 1 -> 1 -> 7 -> 5 -> 3 -> 6,7,1,0,87.50%,100.00%,93.33%
continuous_0390_S4_strategy2.npz,6 -> 9 -> 1 -> 3 -> 0 -> 4 -> 5,6 -> 9 -> 1 -> 3 -> 3 -> 0 -> 4 -> 5,6,2,1,75.00%,85.71%,80.00%
continuous_0391_S4_strategy2.npz,3 -> 7 -> 4 -> 6 -> 1 -> 9,3 -> 7 -> 0 -> 4 -> 2 -> 6 -> 6 -> 1 -> 9,4,5,2,44.44%,66.67%,53.33%
continuous_0392_S4_strategy2.npz,0 -> 3 -> 1 -> 5 -> 4,0 -> 1 -> 3 -> 3 -> 1 -> 5 -> 1 -> 4,5,3,0,62.50%,100.00%,76.92%
continuous_0393_S4_strategy2.npz,7 -> 5 -> 0 -> 3 -> 6 -> 1 -> 4,7 -> 5 -> 0 -> 3 -> 6 -> 1 -> 4,5,2,2,71.43%,71.43%,71.43%
continuous_0394_S4_strategy2.npz,6 -> 1 -> 4 -> 7 -> 5 -> 3 -> 0,6 -> 1 -> 4 -> 4 -> 7 -> 5 -> 6 -> 3 -> 0,5,4,2,55.56%,71.43%,62.50%
continuous_0395_S4_strategy2.npz,0 -> 3 -> 4 -> 6 -> 1 -> 7 -> 5,0 -> 5 -> 3 -> 3 -> 4 -> 1 -> 6 -> 1 -> 7 -> 5,7,3,0,70.00%,100.00%,82.35%
continuous_0396_S4_strategy2.npz,4 -> 7 -> 3 -> 5 -> 1 -> 6,4 -> 7 -> 3 -> 5 -> 1 -> 6 -> 6,5,2,1,71.43%,83.33%,76.92%
continuous_0397_S4_strategy2.npz,0 -> 6 -> 3 -> 5 -> 7,0 -> 0 -> 6 -> 3 -> 3 -> 5 -> 7,5,2,0,71.43%,100.00%,83.33%
continuous_0398_S4_strategy2.npz,7 -> 4 -> 1 -> 6 -> 5 -> 3 -> 0,7 -> 4 -> 1 -> 6 -> 5 -> 3 -> 0,7,0,0,100.00%,100.00%,100.00%
continuous_0399_S4_strategy2.npz,1 -> 7 -> 6 -> 4 -> 3 -> 0,1 -> 7 -> 7 -> 6 -> 1 -> 4 -> 3 -> 0,5,3,1,62.50%,83.33%,71.43%
continuous_0400_S5_strategy2.npz,8 -> 1 -> 2 -> 9 -> 3 -> 4 -> 5,8 -> 6 -> 1 -> 2 -> 9 -> 3 -> 3 -> 6 -> 4 -> 5,7,3,0,70.00%,100.00%,82.35%
continuous_0401_S5_strategy2.npz,3 -> 2 -> 8 -> 4 -> 1 -> 0,3 -> 2 -> 7 -> 8 -> 4 -> 1 -> 1 -> 1 -> 0,6,3,0,66.67%,100.00%,80.00%
continuous_0402_S5_strategy2.npz,9 -> 0 -> 8 -> 7 -> 5 -> 4,9 -> 5 -> 2 -> 0 -> 0 -> 8 -> 8 -> 7 -> 7 -> 5 -> 1 -> 4,6,6,0,50.00%,100.00%,66.67%
continuous_0403_S5_strategy2.npz,6 -> 1 -> 3 -> 4 -> 2 -> 5,6 -> 6 -> 1 -> 3 -> 4 -> 7 -> 5 -> 2 -> 1 -> 5,6,4,0,60.00%,100.00%,75.00%
continuous_0404_S5_strategy2.npz,0 -> 3 -> 5 -> 2 -> 1 -> 7,0 -> 3 -> 5 -> 2 -> 1 -> 7,6,0,0,100.00%,100.00%,100.00%
continuous_0405_S5_strategy2.npz,5 -> 2 -> 7 -> 1 -> 8,1 -> 1 -> 2 -> 2 -> 7 -> 1 -> 8,3,4,2,42.86%,60.00%,50.00%
continuous_0406_S5_strategy2.npz,1 -> 3 -> 4 -> 8 -> 9 -> 7,1 -> 3 -> 3 -> 4 -> 8 -> 7 -> 9 -> 1 -> 7,5,4,1,55.56%,83.33%,66.67%
continuous_0407_S5_strategy2.npz,8 -> 9 -> 1 -> 0 -> 2,8 -> 9 -> 1 -> 0 -> 2,5,0,0,100.00%,100.00%,100.00%
continuous_0408_S5_strategy2.npz,4 -> 9 -> 3 -> 1 -> 0 -> 8 -> 7,4 -> 9 -> 3 -> 3 -> 1 -> 0 -> 8 -> 7,7,1,0,87.50%,100.00%,93.33%
continuous_0409_S5_strategy2.npz,9 -> 4 -> 1 -> 8 -> 2 -> 3 -> 5,9 -> 7 -> 4 -> 1 -> 8 -> 3 -> 2 -> 3 -> 3 -> 5,7,3,0,70.00%,100.00%,82.35%
continuous_0410_S5_strategy2.npz,6 -> 1 -> 3 -> 0 -> 4,6 -> 1 -> 1 -> 3 -> 0 -> 4,5,1,0,83.33%,100.00%,90.91%
continuous_0411_S5_strategy2.npz,8 -> 3 -> 1 -> 7 -> 0,8 -> 3 -> 3 -> 1 -> 7 -> 0,5,1,0,83.33%,100.00%,90.91%
continuous_0412_S5_strategy2.npz,5 -> 6 -> 4 -> 0 -> 3 -> 8 -> 1,5 -> 6 -> 4 -> 0 -> 3 -> 8 -> 1,7,0,0,100.00%,100.00%,100.00%
continuous_0413_S5_strategy2.npz,0 -> 2 -> 4 -> 6 -> 1 -> 7,0 -> 2 -> 4 -> 9 -> 6 -> 8 -> 5 -> 6 -> 7,5,4,1,55.56%,83.33%,66.67%
continuous_0414_S5_strategy2.npz,0 -> 9 -> 1 -> 8 -> 4,0 -> 4 -> 9 -> 1 -> 8 -> 8 -> 4,4,3,1,57.14%,80.00%,66.67%
continuous_0415_S5_strategy2.npz,5 -> 1 -> 9 -> 3 -> 4 -> 2,5 -> 4 -> 1 -> 9 -> 9 -> 3 -> 4 -> 2,6,2,0,75.00%,100.00%,85.71%
continuous_0416_S5_strategy2.npz,4 -> 5 -> 8 -> 7 -> 9 -> 3 -> 6,4 -> 6 -> 5 -> 8 -> 7 -> 9 -> 3 -> 6,7,1,0,87.50%,100.00%,93.33%
continuous_0417_S5_strategy2.npz,2 -> 9 -> 1 -> 5 -> 6 -> 0 -> 8,2 -> 9 -> 1 -> 5 -> 6 -> 6 -> 8,6,1,1,85.71%,85.71%,85.71%
continuous_0418_S5_strategy2.npz,9 -> 5 -> 2 -> 3 -> 0 -> 8,9 -> 5 -> 2 -> 3 -> 0 -> 8,6,0,0,100.00%,100.00%,100.00%
continuous_0419_S5_strategy2.npz,2 -> 4 -> 3 -> 1 -> 0,2 -> 4 -> 3 -> 3 -> 7 -> 1 -> 0,3,4,2,42.86%,60.00%,50.00%
continuous_0420_S5_strategy2.npz,0 -> 4 -> 9 -> 7 -> 5 -> 8,0 -> 8 -> 7 -> 9 -> 7 -> 5 -> 8,5,2,1,71.43%,83.33%,76.92%
continuous_0421_S5_strategy2.npz,5 -> 0 -> 1 -> 3 -> 8 -> 4 -> 9,5 -> 0 -> 1 -> 1 -> 3 -> 8 -> 3 -> 4 -> 9,6,3,1,66.67%,85.71%,75.00%
continuous_0422_S5_strategy2.npz,4 -> 1 -> 6 -> 5 -> 2,4 -> 1 -> 6 -> 5 -> 2,5,0,0,100.00%,100.00%,100.00%
continuous_0423_S5_strategy2.npz,0 -> 6 -> 4 -> 2 -> 1 -> 5 -> 8,0 -> 6 -> 4 -> 2 -> 2 -> 1 -> 5 -> 8,7,1,0,87.50%,100.00%,93.33%
continuous_0424_S5_strategy2.npz,3 -> 4 -> 5 -> 0 -> 9 -> 2 -> 8,3 -> 4 -> 5 -> 0 -> 2 -> 9 -> 9 -> 2 -> 8,7,2,0,77.78%,100.00%,87.50%
continuous_0425_S5_strategy2.npz,4 -> 9 -> 6 -> 8 -> 3 -> 7 -> 1,4 -> 5 -> 9 -> 6 -> 8 -> 9 -> 7 -> 7 -> 1,6,3,1,66.67%,85.71%,75.00%
continuous_0426_S5_strategy2.npz,1 -> 3 -> 5 -> 9 -> 4 -> 7,1 -> 3 -> 0 -> 6 -> 9 -> 4 -> 7,4,3,2,57.14%,66.67%,61.54%
continuous_0427_S5_strategy2.npz,0 -> 1 -> 2 -> 8 -> 4 -> 3 -> 9,0 -> 1 -> 7 -> 2 -> 8 -> 4 -> 3 -> 9,6,2,1,75.00%,85.71%,80.00%
continuous_0428_S5_strategy2.npz,2 -> 5 -> 3 -> 4 -> 9 -> 1,2 -> 5 -> 3 -> 9 -> 4 -> 2 -> 9 -> 1,3,5,3,37.50%,50.00%,42.86%
continuous_0429_S5_strategy2.npz,6 -> 1 -> 3 -> 9 -> 4,6 -> 1 -> 1 -> 3 -> 9 -> 4,4,2,1,66.67%,80.00%,72.73%
continuous_0430_S5_strategy2.npz,4 -> 0 -> 7 -> 6 -> 1,4 -> 5 -> 0 -> 7 -> 7 -> 1,3,3,2,50.00%,60.00%,54.55%
continuous_0431_S5_strategy2.npz,7 -> 2 -> 9 -> 8 -> 4 -> 1,7 -> 2 -> 9 -> 8 -> 4 -> 4 -> 1 -> 1,5,3,1,62.50%,83.33%,71.43%
continuous_0432_S5_strategy2.npz,5 -> 7 -> 0 -> 1 -> 8 -> 3,5 -> 7 -> 3 -> 1 -> 0 -> 1 -> 8 -> 3,6,2,0,75.00%,100.00%,85.71%
continuous_0433_S5_strategy2.npz,2 -> 6 -> 3 -> 1 -> 8,2 -> 1 -> 6 -> 5 -> 3 -> 3 -> 3 -> 1 -> 1 -> 8,5,5,0,50.00%,100.00%,66.67%
continuous_0434_S5_strategy2.npz,5 -> 7 -> 4 -> 1 -> 2,5 -> 7 -> 2 -> 1 -> 2,4,1,1,80.00%,80.00%,80.00%
continuous_0435_S5_strategy2.npz,2 -> 4 -> 6 -> 5 -> 9 -> 1 -> 3,2 -> 4 -> 2 -> 6 -> 5 -> 9 -> 1 -> 6 -> 3 -> 3,4,6,3,40.00%,57.14%,47.06%
continuous_0436_S5_strategy2.npz,7 -> 9 -> 8 -> 1 -> 6,7 -> 9 -> 8 -> 1 -> 6,5,0,0,100.00%,100.00%,100.00%
continuous_0437_S5_strategy2.npz,8 -> 6 -> 2 -> 7 -> 3 -> 5,8 -> 6 -> 2 -> 7 -> 8 -> 5,5,1,1,83.33%,83.33%,83.33%
continuous_0438_S5_strategy2.npz,2 -> 8 -> 0 -> 9 -> 3 -> 7 -> 6,2 -> 8 -> 0 -> 9 -> 3 -> 7 -> 6,5,2,2,71.43%,71.43%,71.43%
continuous_0439_S5_strategy2.npz,0 -> 8 -> 5 -> 4 -> 3 -> 6 -> 2,0 -> 8 -> 9 -> 5 -> 6 -> 4 -> 3 -> 3 -> 6 -> 2 -> 2,5,6,2,45.45%,71.43%,55.56%
continuous_0440_S5_strategy2.npz,8 -> 3 -> 9 -> 7 -> 6 -> 5,8 -> 3 -> 9 -> 7 -> 6 -> 6 -> 5,5,2,1,71.43%,83.33%,76.92%
continuous_0441_S5_strategy2.npz,8 -> 0 -> 7 -> 6 -> 5,8 -> 0 -> 7 -> 6 -> 2 -> 5,4,2,1,66.67%,80.00%,72.73%
continuous_0442_S5_strategy2.npz,5 -> 4 -> 9 -> 3 -> 7 -> 8,5 -> 4 -> 9 -> 3 -> 7 -> 7 -> 8,6,1,0,85.71%,100.00%,92.31%
continuous_0443_S5_strategy2.npz,9 -> 5 -> 1 -> 2 -> 0 -> 6,9 -> 5 -> 1 -> 2 -> 2 -> 0 -> 6,5,2,1,71.43%,83.33%,76.92%
continuous_0444_S5_strategy2.npz,8 -> 9 -> 4 -> 0 -> 3 -> 1,8 -> 7 -> 2 -> 4 -> 0 -> 3 -> 3 -> 1,4,4,2,50.00%,66.67%,57.14%
continuous_0445_S5_strategy2.npz,7 -> 2 -> 6 -> 8 -> 1 -> 5 -> 9,7 -> 2 -> 6 -> 1 -> 8 -> 1 -> 5 -> 6 -> 9,5,4,2,55.56%,71.43%,62.50%
continuous_0446_S5_strategy2.npz,0 -> 5 -> 3 -> 8 -> 6,0 -> 5 -> 3 -> 3 -> 9 -> 8 -> 6,5,2,0,71.43%,100.00%,83.33%
continuous_0447_S5_strategy2.npz,8 -> 2 -> 7 -> 5 -> 6,8 -> 7 -> 2 -> 7 -> 5 -> 6,4,2,1,66.67%,80.00%,72.73%
continuous_0448_S5_strategy2.npz,0 -> 7 -> 8 -> 6 -> 9 -> 3,0 -> 7 -> 8 -> 6 -> 9 -> 3 -> 3,4,3,2,57.14%,66.67%,61.54%
continuous_0449_S5_strategy2.npz,3 -> 2 -> 9 -> 7 -> 0 -> 6,3 -> 9 -> 2 -> 9 -> 7 -> 0 -> 0 -> 6,6,2,0,75.00%,100.00%,85.71%
continuous_0450_S5_strategy2.npz,9 -> 4 -> 6 -> 3 -> 0,9 -> 0 -> 4 -> 6 -> 3 -> 0,5,1,0,83.33%,100.00%,90.91%
continuous_0451_S5_strategy2.npz,4 -> 5 -> 7 -> 1 -> 6 -> 3 -> 9,4 -> 6 -> 5 -> 7 -> 1 -> 6 -> 3 -> 9,7,1,0,87.50%,100.00%,93.33%
continuous_0452_S5_strategy2.npz,8 -> 2 -> 6 -> 7 -> 9 -> 4 -> 5,8 -> 2 -> 6 -> 6 -> 7 -> 9 -> 8 -> 4 -> 0 -> 5,7,3,0,70.00%,100.00%,82.35%
continuous_0453_S5_strategy2.npz,4 -> 7 -> 8 -> 9 -> 5,4 -> 7 -> 8 -> 9 -> 5,5,0,0,100.00%,100.00%,100.00%
continuous_0454_S5_strategy2.npz,1 -> 8 -> 0 -> 7 -> 9,1 -> 9 -> 8 -> 0 -> 7 -> 9,4,2,1,66.67%,80.00%,72.73%
continuous_0455_S5_strategy2.npz,0 -> 9 -> 3 -> 8 -> 6 -> 7 -> 1,0 -> 9 -> 3 -> 3 -> 8 -> 6 -> 6 -> 7 -> 6 -> 1,3,7,4,30.00%,42.86%,35.29%
continuous_0456_S5_strategy2.npz,5 -> 1 -> 7 -> 9 -> 0 -> 6 -> 2,5 -> 1 -> 7 -> 9 -> 0 -> 6 -> 7 -> 6 -> 4 -> 2,7,3,0,70.00%,100.00%,82.35%
continuous_0457_S5_strategy2.npz,5 -> 6 -> 1 -> 0 -> 7 -> 9,5 -> 9 -> 6 -> 1 -> 1 -> 0 -> 7 -> 9,6,2,0,75.00%,100.00%,85.71%
continuous_0458_S5_strategy2.npz,1 -> 9 -> 7 -> 6 -> 3,1 -> 9 -> 7 -> 6 -> 8 -> 3,5,1,0,83.33%,100.00%,90.91%
continuous_0459_S5_strategy2.npz,7 -> 3 -> 2 -> 6 -> 9 -> 8 -> 1,7 -> 3 -> 3 -> 2 -> 6 -> 9 -> 8 -> 1,7,1,0,87.50%,100.00%,93.33%
continuous_0460_S5_strategy2.npz,7 -> 3 -> 4 -> 9 -> 0 -> 2,7 -> 3 -> 7 -> 9 -> 0 -> 2,5,1,1,83.33%,83.33%,83.33%
continuous_0461_S5_strategy2.npz,2 -> 1 -> 4 -> 5 -> 0 -> 9 -> 6,2 -> 1 -> 4 -> 5 -> 0 -> 0 -> 4 -> 9 -> 6,5,4,2,55.56%,71.43%,62.50%
continuous_0462_S5_strategy2.npz,5 -> 3 -> 7 -> 1 -> 2,5 -> 3 -> 3 -> 7 -> 1 -> 2,4,2,1,66.67%,80.00%,72.73%
continuous_0463_S5_strategy2.npz,5 -> 0 -> 1 -> 2 -> 3 -> 6,5 -> 0 -> 4 -> 1 -> 2 -> 3 -> 7 -> 6,5,3,1,62.50%,83.33%,71.43%
continuous_0464_S5_strategy2.npz,8 -> 4 -> 9 -> 2 -> 1 -> 6 -> 7,8 -> 2 -> 4 -> 9 -> 2 -> 1 -> 1 -> 6 -> 7,7,2,0,77.78%,100.00%,87.50%
continuous_0465_S5_strategy2.npz,9 -> 8 -> 2 -> 7 -> 6,9 -> 8 -> 9 -> 2 -> 7 -> 1 -> 6,5,2,0,71.43%,100.00%,83.33%
continuous_0466_S5_strategy2.npz,1 -> 6 -> 4 -> 0 -> 8 -> 7 -> 2,1 -> 6 -> 6 -> 4 -> 0 -> 0 -> 8 -> 8 -> 7 -> 2,7,3,0,70.00%,100.00%,82.35%
continuous_0467_S5_strategy2.npz,4 -> 5 -> 3 -> 9 -> 0 -> 7 -> 2,4 -> 5 -> 3 -> 8 -> 9 -> 0 -> 7 -> 7,6,2,1,75.00%,85.71%,80.00%
continuous_0468_S5_strategy2.npz,0 -> 1 -> 7 -> 8 -> 3,0 -> 6 -> 1 -> 8 -> 7 -> 8 -> 8 -> 3,4,4,1,50.00%,80.00%,61.54%
continuous_0469_S5_strategy2.npz,0 -> 1 -> 8 -> 7 -> 2 -> 4 -> 9,0 -> 1 -> 8 -> 7 -> 2 -> 4 -> 6 -> 9,6,2,1,75.00%,85.71%,80.00%
continuous_0470_S5_strategy2.npz,6 -> 9 -> 0 -> 8 -> 5 -> 7,6 -> 6 -> 9 -> 0 -> 8 -> 5 -> 7,6,1,0,85.71%,100.00%,92.31%
continuous_0471_S5_strategy2.npz,7 -> 9 -> 1 -> 3 -> 0 -> 5,7 -> 9 -> 1 -> 3 -> 0 -> 5,6,0,0,100.00%,100.00%,100.00%
continuous_0472_S5_strategy2.npz,8 -> 6 -> 0 -> 2 -> 9 -> 5 -> 4,8 -> 8 -> 6 -> 0 -> 9 -> 2 -> 9 -> 9 -> 6 -> 5 -> 4,6,5,1,54.55%,85.71%,66.67%
continuous_0473_S5_strategy2.npz,6 -> 7 -> 8 -> 4 -> 1 -> 3 -> 5,6 -> 7 -> 5 -> 8 -> 4 -> 1 -> 3 -> 5,7,1,0,87.50%,100.00%,93.33%
continuous_0474_S5_strategy2.npz,6 -> 4 -> 5 -> 1 -> 3 -> 9 -> 7,6 -> 7 -> 4 -> 5 -> 4 -> 1 -> 3 -> 3 -> 9 -> 7,6,4,1,60.00%,85.71%,70.59%
continuous_0475_S5_strategy2.npz,8 -> 7 -> 6 -> 0 -> 4 -> 9,8 -> 7 -> 6 -> 0 -> 4 -> 9,6,0,0,100.00%,100.00%,100.00%
continuous_0476_S5_strategy2.npz,7 -> 4 -> 5 -> 0 -> 6,7 -> 4 -> 5 -> 0 -> 6 -> 6,5,1,0,83.33%,100.00%,90.91%
continuous_0477_S5_strategy2.npz,7 -> 5 -> 6 -> 8 -> 4 -> 2,7 -> 9 -> 5 -> 6 -> 8 -> 4 -> 5 -> 2,6,2,0,75.00%,100.00%,85.71%
continuous_0478_S5_strategy2.npz,7 -> 3 -> 1 -> 6 -> 2 -> 8 -> 5,7 -> 3 -> 3 -> 1 -> 6 -> 2 -> 8 -> 8 -> 7 -> 5,6,4,1,60.00%,85.71%,70.59%
continuous_0479_S5_strategy2.npz,9 -> 8 -> 6 -> 0 -> 1,9 -> 9 -> 8 -> 6 -> 0 -> 1,5,1,0,83.33%,100.00%,90.91%
continuous_0480_S5_strategy2.npz,6 -> 8 -> 0 -> 3 -> 2,6 -> 8 -> 0 -> 3 -> 2,5,0,0,100.00%,100.00%,100.00%
continuous_0481_S5_strategy2.npz,2 -> 3 -> 9 -> 8 -> 5 -> 0,2 -> 3 -> 3 -> 9 -> 8 -> 5 -> 5 -> 8 -> 0,6,3,0,66.67%,100.00%,80.00%
continuous_0482_S5_strategy2.npz,8 -> 3 -> 2 -> 7 -> 6 -> 0,8 -> 3 -> 3 -> 2 -> 7 -> 6 -> 6 -> 0,5,3,1,62.50%,83.33%,71.43%
continuous_0483_S5_strategy2.npz,2 -> 8 -> 3 -> 9 -> 6 -> 1,2 -> 8 -> 8 -> 3 -> 9 -> 6 -> 1,6,1,0,85.71%,100.00%,92.31%
continuous_0484_S5_strategy2.npz,7 -> 8 -> 1 -> 9 -> 0 -> 2 -> 3,7 -> 8 -> 7 -> 1 -> 1 -> 9 -> 6 -> 0 -> 7 -> 2 -> 3,6,5,1,54.55%,85.71%,66.67%
continuous_0485_S5_strategy2.npz,2 -> 9 -> 6 -> 3 -> 5 -> 4,2 -> 9 -> 6 -> 3 -> 5 -> 2 -> 4,6,1,0,85.71%,100.00%,92.31%
continuous_0486_S5_strategy2.npz,8 -> 0 -> 9 -> 1 -> 7 -> 5 -> 2,8 -> 0 -> 9 -> 1 -> 1 -> 7 -> 5 -> 2,7,1,0,87.50%,100.00%,93.33%
continuous_0487_S5_strategy2.npz,8 -> 0 -> 2 -> 4 -> 9,8 -> 8 -> 2 -> 4 -> 7 -> 9,4,2,1,66.67%,80.00%,72.73%
continuous_0488_S5_strategy2.npz,5 -> 3 -> 1 -> 8 -> 4,5 -> 5 -> 3 -> 1 -> 8 -> 4,5,1,0,83.33%,100.00%,90.91%
continuous_0489_S5_strategy2.npz,4 -> 7 -> 5 -> 8 -> 2 -> 0 -> 6,4 -> 7 -> 5 -> 8 -> 2 -> 1 -> 0 -> 8 -> 6,5,4,2,55.56%,71.43%,62.50%
continuous_0490_S5_strategy2.npz,0 -> 3 -> 7 -> 5 -> 1,0 -> 8 -> 3 -> 3 -> 5 -> 5 -> 6 -> 1,4,4,1,50.00%,80.00%,61.54%
continuous_0491_S5_strategy2.npz,3 -> 0 -> 5 -> 6 -> 4 -> 9,3 -> 3 -> 0 -> 5 -> 6 -> 4 -> 9 -> 9,6,2,0,75.00%,100.00%,85.71%
continuous_0492_S5_strategy2.npz,2 -> 1 -> 7 -> 8 -> 4 -> 9 -> 0,2 -> 1 -> 7 -> 8 -> 4 -> 9 -> 0,6,1,1,85.71%,85.71%,85.71%
continuous_0493_S5_strategy2.npz,7 -> 9 -> 0 -> 5 -> 1 -> 4 -> 2,7 -> 7 -> 9 -> 0 -> 5 -> 1 -> 4 -> 2 -> 2,7,2,0,77.78%,100.00%,87.50%
continuous_0494_S5_strategy2.npz,5 -> 1 -> 6 -> 8 -> 2,5 -> 1 -> 6 -> 6 -> 8 -> 8 -> 2 -> 2,5,3,0,62.50%,100.00%,76.92%
continuous_0495_S5_strategy2.npz,7 -> 6 -> 3 -> 2 -> 4 -> 8,7 -> 6 -> 6 -> 3 -> 6 -> 2 -> 4 -> 9 -> 8,6,3,0,66.67%,100.00%,80.00%
continuous_0496_S5_strategy2.npz,2 -> 8 -> 1 -> 4 -> 5 -> 3 -> 7,2 -> 8 -> 1 -> 4 -> 5 -> 3 -> 3 -> 9 -> 7,7,2,0,77.78%,100.00%,87.50%
continuous_0497_S5_strategy2.npz,8 -> 1 -> 9 -> 0 -> 2 -> 6 -> 7,8 -> 1 -> 9 -> 0 -> 9 -> 2 -> 6 -> 7,4,4,3,50.00%,57.14%,53.33%
continuous_0498_S5_strategy2.npz,1 -> 3 -> 8 -> 2 -> 0,1 -> 3 -> 8 -> 2 -> 2 -> 9,3,3,2,50.00%,60.00%,54.55%
continuous_0499_S5_strategy2.npz,8 -> 9 -> 3 -> 0 -> 2 -> 1 -> 7,8 -> 9 -> 3 -> 1 -> 8 -> 2 -> 9 -> 1 -> 9 -> 7,4,6,3,40.00%,57.14%,47.06%
continuous_0500_S5_strategy2.npz,0 -> 6 -> 2 -> 8 -> 7 -> 1,0 -> 6 -> 2 -> 0 -> 9 -> 7 -> 1,5,2,1,71.43%,83.33%,76.92%
continuous_0501_S5_strategy2.npz,3 -> 5 -> 8 -> 9 -> 7 -> 1 -> 4,3 -> 7 -> 8 -> 9 -> 7 -> 1 -> 1 -> 4,6,2,1,75.00%,85.71%,80.00%
continuous_0502_S5_strategy2.npz,6 -> 3 -> 5 -> 9 -> 4,6 -> 3 -> 7 -> 9 -> 4,4,1,1,80.00%,80.00%,80.00%
continuous_0503_S5_strategy2.npz,0 -> 6 -> 3 -> 4 -> 7 -> 9,0 -> 6 -> 6 -> 3 -> 4 -> 9 -> 7 -> 9,5,3,1,62.50%,83.33%,71.43%
continuous_0504_S5_strategy2.npz,4 -> 6 -> 8 -> 7 -> 2,4 -> 6 -> 8 -> 7 -> 2,5,0,0,100.00%,100.00%,100.00%
continuous_0505_S5_strategy2.npz,3 -> 9 -> 2 -> 8 -> 0 -> 5 -> 6,3 -> 9 -> 2 -> 1 -> 8 -> 0 -> 6 -> 5 -> 6,5,4,2,55.56%,71.43%,62.50%
