File Name,Frame Range,Ground Truth Gloss/Category,Predicted Gloss/Category,Match Status
continuous_0141_S4_strategy2.npz,426-531,YES,YES,TP
continuous_0141_S4_strategy2.npz,531-639,TEN,TEN,TP
continuous_0141_S4_strategy2.npz,639-745,TEA,TEA,TP
continuous_0142_S4_strategy2.npz,0-97,GRANDMOTHER,GRANDMOTHER,TP
continuous_0142_S4_strategy2.npz,97-294,FOUR,FOUR,TP
continuous_0142_S4_strategy2.npz,294-393,IM FINE,IM FINE,TP
continuous_0142_S4_strategy2.npz,393-591,BREAD,BREAD,TP
continuous_0142_S4_strategy2.npz,591-688,TOMORROW,TOMORROW,TP
continuous_0142_S4_strategy2.npz,688-787,FEBRUARY,FEBRUARY,TP
continuous_0142_S4_strategy2.npz,787-886,CORRECT,CORRECT,TP
continuous_0143_S4_strategy2.npz,0-84,GREEN,GREEN,TP
continuous_0143_S4_strategy2.npz,84-256,EGG,EGG,TP
continuous_0143_S4_strategy2.npz,256-342,TEA,TEA,TP
continuous_0143_S4_strategy2.npz,342-427,-,SLOW,FP
continuous_0143_S4_strategy2.npz,427-685,-,MARCH,FP
continuous_0143_S4_strategy2.npz,685-771,SATURDAY,SATURDAY,TP
continuous_0143_S4_strategy2.npz,393-518,SLOW,-,FN
continuous_0143_S4_strategy2.npz,518-644,FEBRUARY,-,FN
continuous_0144_S4_strategy2.npz,0-94,DON’T KNOW,DON’T KNOW,TP
continuous_0144_S4_strategy2.npz,94-189,EGG,EGG,TP
continuous_0144_S4_strategy2.npz,189-379,BLIND,BLIND,TP
continuous_0144_S4_strategy2.npz,379-570,FIVE,FIVE,TP
continuous_0144_S4_strategy2.npz,570-664,PINK,PINK,TP
continuous_0144_S4_strategy2.npz,664-760,TUESDAY,TUESDAY,TP
continuous_0145_S4_strategy2.npz,0-108,YES,YES,TP
continuous_0145_S4_strategy2.npz,108-217,CRAB,CRAB,TP
continuous_0145_S4_strategy2.npz,217-327,VIOLET,VIOLET,TP
continuous_0145_S4_strategy2.npz,327-435,JANUARY,JANUARY,TP
continuous_0145_S4_strategy2.npz,435-544,TOMORROW,TOMORROW,TP
continuous_0145_S4_strategy2.npz,544-762,TEN,TEN,TP
continuous_0145_S4_strategy2.npz,762-873,TEA,TEA,TP
continuous_0146_S4_strategy2.npz,0-88,TUESDAY,TUESDAY,TP
continuous_0146_S4_strategy2.npz,88-178,MEAT,MEAT,TP
continuous_0146_S4_strategy2.npz,178-268,-,JANUARY,FP
continuous_0146_S4_strategy2.npz,268-448,MOTHER,MOTHER,TP
continuous_0146_S4_strategy2.npz,448-628,GOOD EVENING,GOOD EVENING,TP
continuous_0146_S4_strategy2.npz,628-718,JUICE,JUICE,TP
continuous_0146_S4_strategy2.npz,718-808,GRAY,GRAY,TP
continuous_0146_S4_strategy2.npz,808-898,HARD OF HEARING,HARD OF HEARING,TP
continuous_0147_S4_strategy2.npz,0-69,YOURE WELCOME,YOURE WELCOME,TP
continuous_0147_S4_strategy2.npz,69-138,-,TWO,FP
continuous_0147_S4_strategy2.npz,138-279,-,TOMORROW,FP
continuous_0147_S4_strategy2.npz,279-348,-,NO,FP
continuous_0147_S4_strategy2.npz,348-418,-,UNDERSTAND,FP
continuous_0147_S4_strategy2.npz,418-489,-,DON’T UNDERSTAND,FP
continuous_0147_S4_strategy2.npz,489-628,BEER,BEER,TP
continuous_0147_S4_strategy2.npz,628-699,-,JANUARY,FP
continuous_0147_S4_strategy2.npz,699-768,JULY,JULY,TP
continuous_0147_S4_strategy2.npz,125-250,TWO,-,FN
continuous_0147_S4_strategy2.npz,250-380,TOMORROW,-,FN
continuous_0147_S4_strategy2.npz,380-509,UNDERSTAND,-,FN
continuous_0148_S4_strategy2.npz,0-84,NO SUGAR,NO SUGAR,TP
continuous_0148_S4_strategy2.npz,84-168,-,SUGAR,FP
continuous_0148_S4_strategy2.npz,168-252,LONGANISA,LONGANISA,TP
continuous_0148_S4_strategy2.npz,252-336,SATURDAY,SATURDAY,TP
continuous_0148_S4_strategy2.npz,336-504,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_0148_S4_strategy2.npz,504-672,-,DON’T KNOW,FP
continuous_0148_S4_strategy2.npz,672-756,NINE,NINE,TP
continuous_0148_S4_strategy2.npz,508-635,KNOW,-,FN
continuous_0149_S4_strategy2.npz,0-96,COFFEE,COFFEE,TP
continuous_0149_S4_strategy2.npz,96-192,FRIDAY,FRIDAY,TP
continuous_0149_S4_strategy2.npz,192-288,-,NINE,FP
continuous_0149_S4_strategy2.npz,288-385,YELLOW,YELLOW,TP
continuous_0149_S4_strategy2.npz,385-483,HOW ARE YOU,HOW ARE YOU,TP
continuous_0149_S4_strategy2.npz,483-579,YES,YES,TP
continuous_0149_S4_strategy2.npz,579-675,-,AUGUST,FP
continuous_0149_S4_strategy2.npz,675-772,-,DECEMBER,FP
continuous_0149_S4_strategy2.npz,645-772,AUGUST,-,FN
continuous_0150_S4_strategy2.npz,0-87,NO SUGAR,NO SUGAR,TP
continuous_0150_S4_strategy2.npz,87-261,DON’T KNOW,DON’T KNOW,TP
continuous_0150_S4_strategy2.npz,261-435,EGG,EGG,TP
continuous_0150_S4_strategy2.npz,435-522,HELLO,HELLO,TP
continuous_0150_S4_strategy2.npz,522-696,APRIL,APRIL,TP
continuous_0150_S4_strategy2.npz,696-784,BOY,BOY,TP
continuous_0151_S4_strategy2.npz,0-96,CHICKEN,CHICKEN,TP
continuous_0151_S4_strategy2.npz,96-193,AUNTIE,AUNTIE,TP
continuous_0151_S4_strategy2.npz,193-388,COLD,COLD,TP
continuous_0151_S4_strategy2.npz,388-582,SIX,SIX,TP
continuous_0151_S4_strategy2.npz,582-679,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_0151_S4_strategy2.npz,679-777,FRIDAY,FRIDAY,TP
continuous_0152_S4_strategy2.npz,0-136,RICE,RICE,TP
continuous_0152_S4_strategy2.npz,136-274,DAUGHTER,DAUGHTER,TP
continuous_0152_S4_strategy2.npz,274-411,ONE,ONE,TP
continuous_0152_S4_strategy2.npz,411-480,GOOD MORNING,GOOD MORNING,TP
continuous_0152_S4_strategy2.npz,480-549,-,THREE,FP
continuous_0152_S4_strategy2.npz,549-687,WEDNESDAY,WEDNESDAY,TP
continuous_0152_S4_strategy2.npz,687-825,ORANGE,ORANGE,TP
continuous_0152_S4_strategy2.npz,825-894,MAN,MAN,TP
continuous_0153_S4_strategy2.npz,0-96,SLOW,SLOW,TP
continuous_0153_S4_strategy2.npz,96-193,YESTERDAY,YESTERDAY,TP
continuous_0153_S4_strategy2.npz,193-387,COFFEE,COFFEE,TP
continuous_0153_S4_strategy2.npz,387-484,SHRIMP,SHRIMP,TP
continuous_0153_S4_strategy2.npz,484-678,HARD OF HEARING,HARD OF HEARING,TP
continuous_0153_S4_strategy2.npz,678-775,SIX,SIX,TP
continuous_0154_S4_strategy2.npz,0-81,SUGAR,SUGAR,TP
continuous_0154_S4_strategy2.npz,81-162,-,RED,FP
continuous_0154_S4_strategy2.npz,162-325,MONDAY,MONDAY,TP
continuous_0154_S4_strategy2.npz,325-489,NOVEMBER,NOVEMBER,TP
continuous_0154_S4_strategy2.npz,489-651,KNOW,KNOW,TP
continuous_0154_S4_strategy2.npz,651-732,DEAF BLIND,DEAF BLIND,TP
continuous_0154_S4_strategy2.npz,732-814,-,HOT,FP
continuous_0154_S4_strategy2.npz,814-897,LONGANISA,LONGANISA,TP
continuous_0154_S4_strategy2.npz,124-253,RED,-,FN
continuous_0155_S4_strategy2.npz,0-81,YESTERDAY,YESTERDAY,TP
continuous_0155_S4_strategy2.npz,81-162,-,AUNTIE,FP
continuous_0155_S4_strategy2.npz,162-324,SHRIMP,SHRIMP,TP
continuous_0155_S4_strategy2.npz,324-406,TEN,TEN,TP
continuous_0155_S4_strategy2.npz,406-487,WRONG,WRONG,TP
continuous_0155_S4_strategy2.npz,487-570,-,RED,FP
continuous_0155_S4_strategy2.npz,570-651,WOMAN,WOMAN,TP
continuous_0155_S4_strategy2.npz,651-732,NO SUGAR,NO SUGAR,TP
continuous_0155_S4_strategy2.npz,732-813,-,MARCH,FP
continuous_0155_S4_strategy2.npz,813-895,SEPTEMBER,SEPTEMBER,TP
continuous_0156_S4_strategy2.npz,0-156,SEPTEMBER,SEPTEMBER,TP
continuous_0156_S4_strategy2.npz,156-234,GRANDMOTHER,GRANDMOTHER,TP
continuous_0156_S4_strategy2.npz,234-393,SUGAR,SUGAR,TP
continuous_0156_S4_strategy2.npz,393-471,DEAF,DEAF,TP
continuous_0156_S4_strategy2.npz,471-549,-,FAST,FP
continuous_0156_S4_strategy2.npz,549-627,ORANGE,ORANGE,TP
continuous_0156_S4_strategy2.npz,627-706,-,MARRIED,FP
continuous_0156_S4_strategy2.npz,706-786,RICE,RICE,TP
continuous_0157_S4_strategy2.npz,0-84,RED,RED,TP
continuous_0157_S4_strategy2.npz,84-171,BOY,BOY,TP
continuous_0157_S4_strategy2.npz,171-342,FISH,FISH,TP
continuous_0157_S4_strategy2.npz,342-513,JUICE,JUICE,TP
continuous_0157_S4_strategy2.npz,513-598,ONE,ONE,TP
continuous_0157_S4_strategy2.npz,598-684,-,GIRL,FP
continuous_0157_S4_strategy2.npz,684-771,SATURDAY,SATURDAY,TP
continuous_0158_S4_strategy2.npz,0-70,PARENTS,PARENTS,TP
continuous_0158_S4_strategy2.npz,70-214,WHITE,WHITE,TP
continuous_0158_S4_strategy2.npz,214-357,MARRIED,MARRIED,TP
continuous_0158_S4_strategy2.npz,357-573,APRIL,APRIL,TP
continuous_0158_S4_strategy2.npz,573-645,WEDNESDAY,WEDNESDAY,TP
continuous_0158_S4_strategy2.npz,645-717,-,NO,FP
continuous_0158_S4_strategy2.npz,717-789,NO SUGAR,NO SUGAR,TP
continuous_0159_S4_strategy2.npz,0-97,JUICE,JUICE,TP
continuous_0159_S4_strategy2.npz,97-195,EIGHT,EIGHT,TP
continuous_0159_S4_strategy2.npz,195-391,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0159_S4_strategy2.npz,391-588,DON’T UNDERSTAND,DON’T UNDERSTAND,TP
continuous_0159_S4_strategy2.npz,588-685,LONGANISA,LONGANISA,TP
continuous_0159_S4_strategy2.npz,685-783,TODAY,TODAY,TP
continuous_0160_S4_strategy2.npz,0-178,MARCH,MARCH,TP
continuous_0160_S4_strategy2.npz,178-357,WOMAN,WOMAN,TP
continuous_0160_S4_strategy2.npz,357-537,TOMORROW,TOMORROW,TP
continuous_0160_S4_strategy2.npz,537-627,-,EGG,FP
continuous_0160_S4_strategy2.npz,627-715,GOOD MORNING,GOOD MORNING,TP
continuous_0160_S4_strategy2.npz,715-805,DON’T KNOW,DON’T KNOW,TP
continuous_0160_S4_strategy2.npz,805-895,COLD,COLD,TP
continuous_0160_S4_strategy2.npz,385-512,EGG,-,FN
continuous_0161_S4_strategy2.npz,0-94,SUNDAY,SUNDAY,TP
continuous_0161_S4_strategy2.npz,94-190,DARK,DARK,TP
continuous_0161_S4_strategy2.npz,190-382,UNCLE,UNCLE,TP
continuous_0161_S4_strategy2.npz,382-574,CHICKEN,CHICKEN,TP
continuous_0161_S4_strategy2.npz,574-670,TEN,TEN,TP
continuous_0161_S4_strategy2.npz,670-766,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0162_S4_strategy2.npz,0-66,UNDERSTAND,UNDERSTAND,TP
continuous_0162_S4_strategy2.npz,66-132,-,MILK,FP
continuous_0162_S4_strategy2.npz,132-265,GIRL,GIRL,TP
continuous_0162_S4_strategy2.npz,265-333,TEN,TEN,TP
continuous_0162_S4_strategy2.npz,333-399,-,TOMORROW,FP
continuous_0162_S4_strategy2.npz,399-600,SUGAR,SUGAR,TP
continuous_0162_S4_strategy2.npz,600-732,YOURE WELCOME,YOURE WELCOME,TP
continuous_0162_S4_strategy2.npz,732-867,MARCH,MARCH,TP
continuous_0162_S4_strategy2.npz,867-933,SUNDAY,SUNDAY,TP
continuous_0163_S4_strategy2.npz,0-84,LIGHT,LIGHT,TP
continuous_0163_S4_strategy2.npz,84-168,-,MEAT,FP
continuous_0163_S4_strategy2.npz,168-336,AUNTIE,AUNTIE,TP
continuous_0163_S4_strategy2.npz,336-504,JULY,JULY,TP
continuous_0163_S4_strategy2.npz,504-588,THANK YOU,THANK YOU,TP
continuous_0163_S4_strategy2.npz,588-672,-,TODAY,FP
continuous_0163_S4_strategy2.npz,672-757,UNDERSTAND,UNDERSTAND,TP
continuous_0163_S4_strategy2.npz,127-257,MEAT,-,FN
continuous_0164_S4_strategy2.npz,0-219,RICE,RICE,TP
continuous_0164_S4_strategy2.npz,219-330,FOUR,FOUR,TP
continuous_0164_S4_strategy2.npz,330-439,BLIND,BLIND,TP
continuous_0164_S4_strategy2.npz,439-549,-,MOTHER,FP
continuous_0164_S4_strategy2.npz,549-660,HELLO,HELLO,TP
continuous_0164_S4_strategy2.npz,660-769,FRIDAY,FRIDAY,TP
continuous_0164_S4_strategy2.npz,394-517,MOTHER,-,FN
continuous_0165_S4_strategy2.npz,0-84,COFFEE,COFFEE,TP
continuous_0165_S4_strategy2.npz,84-168,-,PARENTS,FP
continuous_0165_S4_strategy2.npz,168-339,MEAT,MEAT,TP
continuous_0165_S4_strategy2.npz,339-423,-,DON’T UNDERSTAND,FP
continuous_0165_S4_strategy2.npz,423-507,-,YES,FP
continuous_0165_S4_strategy2.npz,507-678,FOUR,FOUR,TP
continuous_0165_S4_strategy2.npz,678-762,MONDAY,MONDAY,TP
continuous_0165_S4_strategy2.npz,128-253,PARENTS,-,FN
continuous_0165_S4_strategy2.npz,380-509,DON’T UNDERSTAND,-,FN
continuous_0166_S4_strategy2.npz,0-76,FRIDAY,FRIDAY,TP
continuous_0166_S4_strategy2.npz,76-231,AUNTIE,AUNTIE,TP
continuous_0166_S4_strategy2.npz,231-387,FIVE,FIVE,TP
continuous_0166_S4_strategy2.npz,387-463,WINE,WINE,TP
continuous_0166_S4_strategy2.npz,463-696,THANK YOU,THANK YOU,TP
continuous_0166_S4_strategy2.npz,696-774,MAY,MAY,TP
continuous_0167_S4_strategy2.npz,0-126,JUNE,JUNE,TP
continuous_0167_S4_strategy2.npz,126-189,GREEN,GREEN,TP
continuous_0167_S4_strategy2.npz,189-252,-,YES,FP
continuous_0167_S4_strategy2.npz,252-378,SON,SON,TP
continuous_0167_S4_strategy2.npz,378-504,SEVEN,SEVEN,TP
continuous_0167_S4_strategy2.npz,504-567,HOW ARE YOU,HOW ARE YOU,TP
continuous_0167_S4_strategy2.npz,567-694,-,BREAD,FP
continuous_0167_S4_strategy2.npz,694-820,SPAGHETTI,SPAGHETTI,TP
continuous_0167_S4_strategy2.npz,820-885,TOMORROW,TOMORROW,TP
continuous_0168_S4_strategy2.npz,0-87,THREE,THREE,TP
continuous_0168_S4_strategy2.npz,87-177,-,SHRIMP,FP
continuous_0168_S4_strategy2.npz,177-264,-,HELLO,FP
continuous_0168_S4_strategy2.npz,264-354,-,SON,FP
continuous_0168_S4_strategy2.npz,354-442,-,WHITE,FP
continuous_0168_S4_strategy2.npz,442-619,DEAF,DEAF,TP
continuous_0168_S4_strategy2.npz,619-708,NO SUGAR,NO SUGAR,TP
continuous_0168_S4_strategy2.npz,708-796,-,SUGAR,FP
continuous_0168_S4_strategy2.npz,796-885,BROWN,BROWN,TP
continuous_0168_S4_strategy2.npz,124-249,SHRIMP,-,FN
continuous_0168_S4_strategy2.npz,249-375,HELLO,-,FN
continuous_0168_S4_strategy2.npz,375-500,SON,-,FN
continuous_0169_S4_strategy2.npz,0-87,EIGHT,EIGHT,TP
continuous_0169_S4_strategy2.npz,87-175,-,RED,FP
continuous_0169_S4_strategy2.npz,175-264,SPAGHETTI,SPAGHETTI,TP
continuous_0169_S4_strategy2.npz,264-351,-,BROWN,FP
continuous_0169_S4_strategy2.npz,351-439,YELLOW,YELLOW,TP
continuous_0169_S4_strategy2.npz,439-528,-,NOVEMBER,FP
continuous_0169_S4_strategy2.npz,528-703,THANK YOU,THANK YOU,TP
continuous_0169_S4_strategy2.npz,703-792,-,TODAY,FP
continuous_0169_S4_strategy2.npz,792-879,MAN,MAN,TP
continuous_0169_S4_strategy2.npz,378-500,NOVEMBER,-,FN
continuous_0169_S4_strategy2.npz,620-745,TODAY,-,FN
continuous_0170_S4_strategy2.npz,0-99,SUNDAY,SUNDAY,TP
continuous_0170_S4_strategy2.npz,99-198,GOOD AFTERNOON,GOOD AFTERNOON,TP
continuous_0170_S4_strategy2.npz,198-399,DAUGHTER,DAUGHTER,TP
continuous_0170_S4_strategy2.npz,399-597,SEPTEMBER,SEPTEMBER,TP
continuous_0170_S4_strategy2.npz,597-697,CHICKEN,CHICKEN,TP
continuous_0170_S4_strategy2.npz,697-798,-,WRONG,FP
continuous_0170_S4_strategy2.npz,798-897,NO SUGAR,NO SUGAR,TP
continuous_0170_S4_strategy2.npz,637-762,WRONG,-,FN
continuous_0171_S4_strategy2.npz,0-75,COLD,COLD,TP
continuous_0171_S4_strategy2.npz,75-228,MARCH,MARCH,TP
continuous_0171_S4_strategy2.npz,228-304,MARRIED,MARRIED,TP
continuous_0171_S4_strategy2.npz,304-381,-,WHITE,FP
continuous_0171_S4_strategy2.npz,381-534,FISH,FISH,TP
continuous_0171_S4_strategy2.npz,534-685,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0171_S4_strategy2.npz,685-762,GRAY,GRAY,TP
continuous_0172_S4_strategy2.npz,0-76,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_0172_S4_strategy2.npz,76-154,-,AUNTIE,FP
continuous_0172_S4_strategy2.npz,154-232,ORANGE,ORANGE,TP
continuous_0172_S4_strategy2.npz,232-388,DON’T KNOW,DON’T KNOW,TP
continuous_0172_S4_strategy2.npz,388-543,JUNE,JUNE,TP
continuous_0172_S4_strategy2.npz,543-699,COLD,COLD,TP
continuous_0172_S4_strategy2.npz,699-777,DAUGHTER,DAUGHTER,TP
continuous_0173_S4_strategy2.npz,0-87,FATHER,FATHER,TP
continuous_0173_S4_strategy2.npz,87-177,KNOW,KNOW,TP
continuous_0173_S4_strategy2.npz,177-354,HOW ARE YOU,HOW ARE YOU,TP
continuous_0173_S4_strategy2.npz,354-531,MAY,MAY,TP
continuous_0173_S4_strategy2.npz,531-619,FRIDAY,FRIDAY,TP
continuous_0173_S4_strategy2.npz,619-708,-,EIGHT,FP
continuous_0173_S4_strategy2.npz,708-796,FISH,FISH,TP
continuous_0173_S4_strategy2.npz,796-885,MARRIED,MARRIED,TP
continuous_0174_S4_strategy2.npz,0-87,TUESDAY,TUESDAY,TP
continuous_0174_S4_strategy2.npz,87-265,-,FAST,FP
continuous_0174_S4_strategy2.npz,265-354,-,GOOD EVENING,FP
continuous_0174_S4_strategy2.npz,354-442,-,MONDAY,FP
continuous_0174_S4_strategy2.npz,442-531,-,MILK,FP
continuous_0174_S4_strategy2.npz,531-619,-,JANUARY,FP
continuous_0174_S4_strategy2.npz,619-708,UNCLE,UNCLE,TP
continuous_0174_S4_strategy2.npz,708-798,FISH,FISH,TP
continuous_0174_S4_strategy2.npz,798-886,WOMAN,WOMAN,TP
continuous_0174_S4_strategy2.npz,125-253,GOOD EVENING,-,FN
continuous_0174_S4_strategy2.npz,253-372,MILK,-,FN
continuous_0174_S4_strategy2.npz,372-501,JANUARY,-,FN
continuous_0175_S4_strategy2.npz,0-84,BREAD,BREAD,TP
continuous_0175_S4_strategy2.npz,84-168,-,MILK,FP
continuous_0175_S4_strategy2.npz,168-336,DECEMBER,DECEMBER,TP
continuous_0175_S4_strategy2.npz,336-504,IM FINE,IM FINE,TP
continuous_0175_S4_strategy2.npz,504-672,BROWN,BROWN,TP
continuous_0175_S4_strategy2.npz,672-840,FRIDAY,FRIDAY,TP
continuous_0175_S4_strategy2.npz,840-924,DEAF,DEAF,TP
continuous_0175_S4_strategy2.npz,127-262,MILK,-,FN
continuous_0176_S4_strategy2.npz,0-73,RICE,RICE,TP
continuous_0176_S4_strategy2.npz,73-148,-,GOOD EVENING,FP
continuous_0176_S4_strategy2.npz,148-298,FRIDAY,FRIDAY,TP
continuous_0176_S4_strategy2.npz,298-448,WOMAN,WOMAN,TP
continuous_0176_S4_strategy2.npz,448-598,YES,YES,TP
continuous_0176_S4_strategy2.npz,598-673,LIGHT,LIGHT,TP
continuous_0176_S4_strategy2.npz,673-748,HOT,HOT,TP
continuous_0176_S4_strategy2.npz,748-823,-,NO,FP
continuous_0176_S4_strategy2.npz,823-898,PARENTS,PARENTS,TP
continuous_0177_S4_strategy2.npz,0-84,AUGUST,AUGUST,TP
continuous_0177_S4_strategy2.npz,84-252,-,APRIL,FP
continuous_0177_S4_strategy2.npz,252-336,GIRL,GIRL,TP
continuous_0177_S4_strategy2.npz,336-420,DON’T KNOW,DON’T KNOW,TP
continuous_0177_S4_strategy2.npz,420-504,SHRIMP,SHRIMP,TP
continuous_0177_S4_strategy2.npz,504-588,-,NICE TO MEET YOU,FP
continuous_0177_S4_strategy2.npz,588-756,TEA,TEA,TP
continuous_0177_S4_strategy2.npz,756-840,SATURDAY,SATURDAY,TP
continuous_0177_S4_strategy2.npz,840-924,DAUGHTER,DAUGHTER,TP
continuous_0178_S4_strategy2.npz,0-84,SUNDAY,SUNDAY,TP
continuous_0178_S4_strategy2.npz,84-252,MEAT,MEAT,TP
continuous_0178_S4_strategy2.npz,252-420,GOOD EVENING,GOOD EVENING,TP
continuous_0178_S4_strategy2.npz,420-588,HOT,HOT,TP
continuous_0178_S4_strategy2.npz,588-672,DON’T UNDERSTAND,DON’T UNDERSTAND,TP
continuous_0178_S4_strategy2.npz,672-756,FATHER,FATHER,TP
continuous_0179_S4_strategy2.npz,0-90,GREEN,GREEN,TP
continuous_0179_S4_strategy2.npz,90-270,TOMORROW,TOMORROW,TP
continuous_0179_S4_strategy2.npz,270-450,HOT,HOT,TP
continuous_0179_S4_strategy2.npz,450-540,MEAT,MEAT,TP
continuous_0179_S4_strategy2.npz,540-631,DEAF BLIND,DEAF BLIND,TP
continuous_0179_S4_strategy2.npz,631-811,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0179_S4_strategy2.npz,811-903,JUNE,JUNE,TP
continuous_0180_S4_strategy2.npz,0-75,SON,SON,TP
continuous_0180_S4_strategy2.npz,75-153,-,SHRIMP,FP
continuous_0180_S4_strategy2.npz,153-306,COLD,COLD,TP
continuous_0180_S4_strategy2.npz,306-384,UNDERSTAND,UNDERSTAND,TP
continuous_0180_S4_strategy2.npz,384-460,-,DON’T UNDERSTAND,FP
continuous_0180_S4_strategy2.npz,460-615,GIRL,GIRL,TP
continuous_0180_S4_strategy2.npz,615-691,BLUE,BLUE,TP
continuous_0180_S4_strategy2.npz,691-768,GOOD EVENING,GOOD EVENING,TP
continuous_0181_S4_strategy2.npz,0-111,SATURDAY,SATURDAY,TP
continuous_0181_S4_strategy2.npz,111-222,CORRECT,CORRECT,TP
continuous_0181_S4_strategy2.npz,222-444,TEA,TEA,TP
continuous_0181_S4_strategy2.npz,444-555,COUSIN,COUSIN,TP
continuous_0181_S4_strategy2.npz,555-666,OCTOBER,OCTOBER,TP
continuous_0181_S4_strategy2.npz,666-778,HOW ARE YOU,HOW ARE YOU,TP
continuous_0182_S4_strategy2.npz,0-99,KNOW,KNOW,TP
continuous_0182_S4_strategy2.npz,99-199,WINE,WINE,TP
continuous_0182_S4_strategy2.npz,199-300,-,GRANDFATHER,FP
continuous_0182_S4_strategy2.npz,300-399,-,GRANDMOTHER,FP
continuous_0182_S4_strategy2.npz,399-499,HARD OF HEARING,HARD OF HEARING,TP
continuous_0182_S4_strategy2.npz,499-600,YELLOW,YELLOW,TP
continuous_0182_S4_strategy2.npz,600-699,YESTERDAY,YESTERDAY,TP
continuous_0182_S4_strategy2.npz,699-799,-,BREAD,FP
continuous_0182_S4_strategy2.npz,799-900,THANK YOU,THANK YOU,TP
continuous_0182_S4_strategy2.npz,260-382,GRANDFATHER,-,FN
continuous_0183_S4_strategy2.npz,0-81,GOOD MORNING,GOOD MORNING,TP
continuous_0183_S4_strategy2.npz,81-163,-,THREE,FP
continuous_0183_S4_strategy2.npz,163-245,GRAY,GRAY,TP
continuous_0183_S4_strategy2.npz,245-327,-,JUICE,FP
continuous_0183_S4_strategy2.npz,327-409,JUNE,JUNE,TP
continuous_0183_S4_strategy2.npz,409-491,-,SEE YOU TOMORROW,FP
continuous_0183_S4_strategy2.npz,491-573,MILK,MILK,TP
continuous_0183_S4_strategy2.npz,573-655,DEAF BLIND,DEAF BLIND,TP
continuous_0183_S4_strategy2.npz,655-738,DON’T KNOW,DON’T KNOW,TP
continuous_0183_S4_strategy2.npz,738-819,-,AUNTIE,FP
continuous_0183_S4_strategy2.npz,819-903,THURSDAY,THURSDAY,TP
continuous_0184_S4_strategy2.npz,0-99,HOT,HOT,TP
continuous_0184_S4_strategy2.npz,99-198,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_0184_S4_strategy2.npz,198-297,-,GOOD EVENING,FP
continuous_0184_S4_strategy2.npz,297-396,MAN,MAN,TP
continuous_0184_S4_strategy2.npz,396-496,YES,YES,TP
continuous_0184_S4_strategy2.npz,496-595,OCTOBER,OCTOBER,TP
continuous_0184_S4_strategy2.npz,595-696,SON,SON,TP
continuous_0184_S4_strategy2.npz,696-795,-,DAUGHTER,FP
continuous_0184_S4_strategy2.npz,795-894,VIOLET,VIOLET,TP
continuous_0185_S4_strategy2.npz,0-190,UNCLE,UNCLE,TP
continuous_0185_S4_strategy2.npz,190-286,SLOW,SLOW,TP
continuous_0185_S4_strategy2.npz,286-477,GOOD AFTERNOON,GOOD AFTERNOON,TP
continuous_0185_S4_strategy2.npz,477-573,BOY,BOY,TP
continuous_0185_S4_strategy2.npz,573-669,JUICE,JUICE,TP
continuous_0185_S4_strategy2.npz,669-765,APRIL,APRIL,TP
continuous_0186_S4_strategy2.npz,0-99,NOVEMBER,NOVEMBER,TP
continuous_0186_S4_strategy2.npz,99-198,AUNTIE,AUNTIE,TP
continuous_0186_S4_strategy2.npz,198-297,-,GOOD EVENING,FP
continuous_0186_S4_strategy2.npz,297-396,MAN,MAN,TP
continuous_0186_S4_strategy2.npz,396-495,YELLOW,YELLOW,TP
continuous_0186_S4_strategy2.npz,495-594,SUNDAY,SUNDAY,TP
continuous_0186_S4_strategy2.npz,594-693,-,FEBRUARY,FP
continuous_0186_S4_strategy2.npz,693-792,JUICE,JUICE,TP
continuous_0186_S4_strategy2.npz,792-891,YOURE WELCOME,YOURE WELCOME,TP
continuous_0187_S4_strategy2.npz,0-96,BOY,BOY,TP
continuous_0187_S4_strategy2.npz,96-192,AUGUST,AUGUST,TP
continuous_0187_S4_strategy2.npz,192-289,-,THANK YOU,FP
continuous_0187_S4_strategy2.npz,289-387,-,PARENTS,FP
continuous_0187_S4_strategy2.npz,387-483,-,RED,FP
continuous_0187_S4_strategy2.npz,483-579,CORRECT,CORRECT,TP
continuous_0187_S4_strategy2.npz,579-774,SATURDAY,SATURDAY,TP
continuous_0187_S4_strategy2.npz,774-870,BEER,BEER,TP
continuous_0187_S4_strategy2.npz,251-372,THANK YOU,-,FN
continuous_0187_S4_strategy2.npz,372-492,PARENTS,-,FN
continuous_0188_S4_strategy2.npz,0-175,YESTERDAY,YESTERDAY,TP
continuous_0188_S4_strategy2.npz,175-351,HARD OF HEARING,HARD OF HEARING,TP
continuous_0188_S4_strategy2.npz,351-528,DON’T UNDERSTAND,DON’T UNDERSTAND,TP
continuous_0188_S4_strategy2.npz,528-615,-,AUNTIE,FP
continuous_0188_S4_strategy2.npz,615-703,-,APRIL,FP
continuous_0188_S4_strategy2.npz,703-792,BEER,BEER,TP
