File Name,Frame Range,Ground Truth Gloss/Category,Predicted Gloss/Category,Match Status
continuous_0113_S4_strategy2.npz,426-511,DAYS,DAYS,TP
continuous_0113_S4_strategy2.npz,511-681,SURVIVAL,SURVIVAL,TP
continuous_0113_S4_strategy2.npz,681-768,CALENDAR,CALENDAR,TP
continuous_0114_S4_strategy2.npz,0-70,GREETING,GREETING,TP
continuous_0114_S4_strategy2.npz,70-213,-,COLOR,FP
continuous_0114_S4_strategy2.npz,213-357,NUMBER,NUMBER,TP
continuous_0114_S4_strategy2.npz,357-427,COLOR,COLOR,TP
continuous_0114_S4_strategy2.npz,427-499,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0114_S4_strategy2.npz,499-570,-,SURVIVAL,FP
continuous_0114_S4_strategy2.npz,570-714,SURVIVAL,SURVIVAL,TP
continuous_0114_S4_strategy2.npz,714-786,DRINK,DRINK,TP
continuous_0115_S4_strategy2.npz,0-84,DAYS,DAYS,TP
continuous_0115_S4_strategy2.npz,84-252,FOOD,FOOD,TP
continuous_0115_S4_strategy2.npz,252-336,GREETING,GREETING,TP
continuous_0115_S4_strategy2.npz,336-420,-,FOOD,FP
continuous_0115_S4_strategy2.npz,420-588,CALENDAR,CALENDAR,TP
continuous_0115_S4_strategy2.npz,588-672,NUMBER,NUMBER,TP
continuous_0115_S4_strategy2.npz,672-756,FAMILY,FAMILY,TP
continuous_0116_S4_strategy2.npz,0-96,DRINK,DRINK,TP
continuous_0116_S4_strategy2.npz,96-192,GREETING,GREETING,TP
continuous_0116_S4_strategy2.npz,192-387,COLOR,COLOR,TP
continuous_0116_S4_strategy2.npz,387-483,NUMBER,NUMBER,TP
continuous_0116_S4_strategy2.npz,483-580,-,NUMBER,FP
continuous_0116_S4_strategy2.npz,580-678,SURVIVAL,SURVIVAL,TP
continuous_0116_S4_strategy2.npz,678-774,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0117_S4_strategy2.npz,0-114,DAYS,DAYS,TP
continuous_0117_S4_strategy2.npz,114-228,FOOD,FOOD,TP
continuous_0117_S4_strategy2.npz,228-342,DRINK,DRINK,TP
continuous_0117_S4_strategy2.npz,342-456,SURVIVAL,DAYS,FP
continuous_0117_S4_strategy2.npz,456-570,-,COLOR,FP
continuous_0117_S4_strategy2.npz,570-684,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0117_S4_strategy2.npz,684-798,COLOR,COLOR,TP
continuous_0117_S4_strategy2.npz,798-912,GREETING,GREETING,TP
continuous_0117_S4_strategy2.npz,381-509,SURVIVAL,DAYS,FN
continuous_0118_S4_strategy2.npz,0-99,SURVIVAL,SURVIVAL,TP
continuous_0118_S4_strategy2.npz,99-198,DRINK,DRINK,TP
continuous_0118_S4_strategy2.npz,198-396,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0118_S4_strategy2.npz,396-594,DAYS,DAYS,TP
continuous_0118_S4_strategy2.npz,594-693,CALENDAR,CALENDAR,TP
continuous_0118_S4_strategy2.npz,693-792,FAMILY,FAMILY,TP
continuous_0118_S4_strategy2.npz,792-891,GREETING,GREETING,TP
continuous_0119_S4_strategy2.npz,0-169,DAYS,DAYS,TP
continuous_0119_S4_strategy2.npz,169-255,FAMILY,FAMILY,TP
continuous_0119_S4_strategy2.npz,255-340,-,SURVIVAL,FP
continuous_0119_S4_strategy2.npz,340-426,SURVIVAL,SURVIVAL,TP
continuous_0119_S4_strategy2.npz,426-597,GREETING,GREETING,TP
continuous_0119_S4_strategy2.npz,597-682,-,FOOD,FP
continuous_0119_S4_strategy2.npz,682-768,NUMBER,NUMBER,TP
continuous_0119_S4_strategy2.npz,513-642,FOOD,-,FN
continuous_0120_S4_strategy2.npz,0-84,GREETING,GREETING,TP
continuous_0120_S4_strategy2.npz,84-171,-,DAYS,FP
continuous_0120_S4_strategy2.npz,171-255,SURVIVAL,SURVIVAL,TP
continuous_0120_S4_strategy2.npz,255-342,-,COLOR,FP
continuous_0120_S4_strategy2.npz,342-513,FOOD,FOOD,TP
continuous_0120_S4_strategy2.npz,513-597,-,DRINK,FP
continuous_0120_S4_strategy2.npz,597-684,COLOR,COLOR,TP
continuous_0120_S4_strategy2.npz,684-769,NUMBER,NUMBER,TP
continuous_0120_S4_strategy2.npz,383-511,DRINK,-,FN
continuous_0121_S4_strategy2.npz,0-81,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0121_S4_strategy2.npz,81-243,COLOR,COLOR,TP
continuous_0121_S4_strategy2.npz,243-406,GREETING,GREETING,TP
continuous_0121_S4_strategy2.npz,406-570,DAYS,DAYS,TP
continuous_0121_S4_strategy2.npz,570-651,SURVIVAL,SURVIVAL,TP
continuous_0121_S4_strategy2.npz,651-814,DRINK,DRINK,TP
continuous_0121_S4_strategy2.npz,814-897,FAMILY,FAMILY,TP
continuous_0122_S4_strategy2.npz,0-108,FAMILY,FAMILY,TP
continuous_0122_S4_strategy2.npz,108-216,COLOR,COLOR,TP
continuous_0122_S4_strategy2.npz,216-324,GREETING,GREETING,TP
continuous_0122_S4_strategy2.npz,324-432,CALENDAR,CALENDAR,TP
continuous_0122_S4_strategy2.npz,432-541,-,DAYS,FP
continuous_0122_S4_strategy2.npz,541-649,-,NUMBER,FP
continuous_0122_S4_strategy2.npz,649-759,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0122_S4_strategy2.npz,497-627,DAYS,-,FN
continuous_0123_S4_strategy2.npz,0-108,DAYS,DAYS,TP
continuous_0123_S4_strategy2.npz,108-216,CALENDAR,CALENDAR,TP
continuous_0123_S4_strategy2.npz,216-325,GREETING,DRINK,FP
continuous_0123_S4_strategy2.npz,325-433,SURVIVAL,DRINK,FP
continuous_0123_S4_strategy2.npz,433-543,-,RELATIONSHIPS,FP
continuous_0123_S4_strategy2.npz,543-651,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0123_S4_strategy2.npz,651-760,COLOR,COLOR,TP
continuous_0123_S4_strategy2.npz,241-369,GREETING,DRINK,FN
continuous_0123_S4_strategy2.npz,369-505,SURVIVAL,DRINK,FN
continuous_0124_S4_strategy2.npz,0-84,COLOR,COLOR,TP
continuous_0124_S4_strategy2.npz,84-171,-,COLOR,FP
continuous_0124_S4_strategy2.npz,171-256,FOOD,FOOD,TP
continuous_0124_S4_strategy2.npz,256-342,-,COLOR,FP
continuous_0124_S4_strategy2.npz,342-429,CALENDAR,CALENDAR,TP
continuous_0124_S4_strategy2.npz,429-514,NUMBER,NUMBER,TP
continuous_0124_S4_strategy2.npz,514-600,-,NUMBER,FP
continuous_0124_S4_strategy2.npz,600-687,DRINK,DRINK,TP
continuous_0124_S4_strategy2.npz,687-772,GREETING,GREETING,TP
continuous_0125_S4_strategy2.npz,0-108,COLOR,COLOR,TP
continuous_0125_S4_strategy2.npz,108-219,FAMILY,FAMILY,TP
continuous_0125_S4_strategy2.npz,219-438,DAYS,DAYS,TP
continuous_0125_S4_strategy2.npz,438-546,FOOD,FOOD,TP
continuous_0125_S4_strategy2.npz,546-657,CALENDAR,CALENDAR,TP
continuous_0125_S4_strategy2.npz,657-766,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0126_S4_strategy2.npz,0-90,SURVIVAL,SURVIVAL,TP
continuous_0126_S4_strategy2.npz,90-180,GREETING,GREETING,TP
continuous_0126_S4_strategy2.npz,180-271,-,COLOR,FP
continuous_0126_S4_strategy2.npz,271-363,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0126_S4_strategy2.npz,363-453,-,RELATIONSHIPS,FP
continuous_0126_S4_strategy2.npz,453-543,-,NUMBER,FP
continuous_0126_S4_strategy2.npz,543-634,COLOR,COLOR,TP
continuous_0126_S4_strategy2.npz,634-816,FOOD,FOOD,TP
continuous_0126_S4_strategy2.npz,816-907,CALENDAR,CALENDAR,TP
continuous_0126_S4_strategy2.npz,383-509,NUMBER,-,FN
continuous_0127_S4_strategy2.npz,0-67,FAMILY,FAMILY,TP
continuous_0127_S4_strategy2.npz,67-136,-,NUMBER,FP
continuous_0127_S4_strategy2.npz,136-205,-,NUMBER,FP
continuous_0127_S4_strategy2.npz,205-274,-,NUMBER,FP
continuous_0127_S4_strategy2.npz,274-343,GREETING,GREETING,TP
continuous_0127_S4_strategy2.npz,343-412,-,NUMBER,FP
continuous_0127_S4_strategy2.npz,412-550,CALENDAR,CALENDAR,TP
continuous_0127_S4_strategy2.npz,550-619,DAYS,DAYS,TP
continuous_0127_S4_strategy2.npz,619-826,DRINK,DRINK,TP
continuous_0127_S4_strategy2.npz,826-895,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0127_S4_strategy2.npz,125-251,NUMBER,-,FN
continuous_0128_S4_strategy2.npz,0-85,SURVIVAL,SURVIVAL,TP
continuous_0128_S4_strategy2.npz,85-259,NUMBER,NUMBER,TP
continuous_0128_S4_strategy2.npz,259-432,CALENDAR,CALENDAR,TP
continuous_0128_S4_strategy2.npz,432-519,FOOD,FOOD,TP
continuous_0128_S4_strategy2.npz,519-693,FAMILY,FAMILY,TP
continuous_0128_S4_strategy2.npz,693-780,DRINK,DRINK,TP
continuous_0129_S4_strategy2.npz,0-99,COLOR,COLOR,TP
continuous_0129_S4_strategy2.npz,99-198,FOOD,FOOD,TP
continuous_0129_S4_strategy2.npz,198-396,CALENDAR,CALENDAR,TP
continuous_0129_S4_strategy2.npz,396-594,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0129_S4_strategy2.npz,594-693,NUMBER,NUMBER,TP
continuous_0129_S4_strategy2.npz,693-792,GREETING,GREETING,TP
continuous_0129_S4_strategy2.npz,792-892,SURVIVAL,SURVIVAL,TP
continuous_0130_S4_strategy2.npz,0-96,FOOD,FOOD,TP
continuous_0130_S4_strategy2.npz,96-288,COLOR,COLOR,TP
continuous_0130_S4_strategy2.npz,288-384,FAMILY,FAMILY,TP
continuous_0130_S4_strategy2.npz,384-576,CALENDAR,CALENDAR,TP
continuous_0130_S4_strategy2.npz,576-672,GREETING,GREETING,TP
continuous_0130_S4_strategy2.npz,672-768,DAYS,DAYS,TP
continuous_0131_S4_strategy2.npz,0-99,GREETING,GREETING,TP
continuous_0131_S4_strategy2.npz,99-300,-,FOOD,FP
continuous_0131_S4_strategy2.npz,300-400,-,CALENDAR,FP
continuous_0131_S4_strategy2.npz,400-501,-,RELATIONSHIPS,FP
continuous_0131_S4_strategy2.npz,501-601,NUMBER,NUMBER,TP
continuous_0131_S4_strategy2.npz,601-702,FAMILY,FAMILY,TP
continuous_0131_S4_strategy2.npz,702-801,DAYS,DAYS,TP
continuous_0131_S4_strategy2.npz,801-903,COLOR,COLOR,TP
continuous_0131_S4_strategy2.npz,130-255,CALENDAR,-,FN
continuous_0131_S4_strategy2.npz,255-395,RELATIONSHIPS,-,FN
continuous_0132_S4_strategy2.npz,0-181,DAYS,DAYS,TP
continuous_0132_S4_strategy2.npz,181-273,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0132_S4_strategy2.npz,273-363,COLOR,COLOR,TP
continuous_0132_S4_strategy2.npz,363-456,FAMILY,FAMILY,TP
continuous_0132_S4_strategy2.npz,456-637,FOOD,FOOD,TP
continuous_0132_S4_strategy2.npz,637-819,CALENDAR,CALENDAR,TP
continuous_0132_S4_strategy2.npz,819-912,SURVIVAL,SURVIVAL,TP
continuous_0133_S4_strategy2.npz,0-75,NUMBER,NUMBER,TP
continuous_0133_S4_strategy2.npz,75-225,COLOR,COLOR,TP
continuous_0133_S4_strategy2.npz,225-375,DRINK,DRINK,TP
continuous_0133_S4_strategy2.npz,375-450,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0133_S4_strategy2.npz,450-526,-,SURVIVAL,FP
continuous_0133_S4_strategy2.npz,526-676,DAYS,DAYS,TP
continuous_0133_S4_strategy2.npz,676-753,-,GREETING,FP
continuous_0133_S4_strategy2.npz,647-752,GREETING,-,FN
continuous_0134_S4_strategy2.npz,0-109,FOOD,FOOD,TP
continuous_0134_S4_strategy2.npz,109-219,GREETING,GREETING,TP
continuous_0134_S4_strategy2.npz,219-439,NUMBER,NUMBER,TP
continuous_0134_S4_strategy2.npz,439-549,DRINK,DRINK,TP
continuous_0134_S4_strategy2.npz,549-660,DAYS,DAYS,TP
continuous_0134_S4_strategy2.npz,660-769,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0135_S4_strategy2.npz,0-175,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0135_S4_strategy2.npz,175-264,FOOD,FOOD,TP
continuous_0135_S4_strategy2.npz,264-351,GREETING,GREETING,TP
continuous_0135_S4_strategy2.npz,351-439,-,FAMILY,FP
continuous_0135_S4_strategy2.npz,439-528,-,DAYS,FP
continuous_0135_S4_strategy2.npz,528-615,DRINK,DRINK,TP
continuous_0135_S4_strategy2.npz,615-792,NUMBER,NUMBER,TP
continuous_0135_S4_strategy2.npz,792-880,-,CALENDAR,FP
continuous_0135_S4_strategy2.npz,361-486,DAYS,-,FN
continuous_0135_S4_strategy2.npz,750-880,CALENDAR,-,FN
continuous_0136_S4_strategy2.npz,0-108,COLOR,COLOR,TP
continuous_0136_S4_strategy2.npz,108-325,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0136_S4_strategy2.npz,325-433,FAMILY,FAMILY,TP
continuous_0136_S4_strategy2.npz,433-543,DRINK,DRINK,TP
continuous_0136_S4_strategy2.npz,543-651,FOOD,FOOD,TP
continuous_0136_S4_strategy2.npz,651-760,DAYS,DAYS,TP
continuous_0137_S4_strategy2.npz,0-90,DRINK,DRINK,TP
continuous_0137_S4_strategy2.npz,90-180,DAYS,DAYS,TP
continuous_0137_S4_strategy2.npz,180-271,-,COLOR,FP
continuous_0137_S4_strategy2.npz,271-363,-,GREETING,FP
continuous_0137_S4_strategy2.npz,363-453,-,RELATIONSHIPS,FP
continuous_0137_S4_strategy2.npz,453-543,-,RELATIONSHIPS,FP
continuous_0137_S4_strategy2.npz,543-634,-,RELATIONSHIPS,FP
continuous_0137_S4_strategy2.npz,634-816,SURVIVAL,SURVIVAL,TP
continuous_0137_S4_strategy2.npz,816-907,FAMILY,FAMILY,TP
continuous_0137_S4_strategy2.npz,249-376,COLOR,-,FN
continuous_0137_S4_strategy2.npz,376-502,GREETING,-,FN
continuous_0137_S4_strategy2.npz,502-656,RELATIONSHIPS,-,FN
continuous_0138_S4_strategy2.npz,0-151,NUMBER,NUMBER,TP
continuous_0138_S4_strategy2.npz,151-303,CALENDAR,CALENDAR,TP
continuous_0138_S4_strategy2.npz,303-381,FOOD,FOOD,TP
continuous_0138_S4_strategy2.npz,381-456,-,COLOR,FP
continuous_0138_S4_strategy2.npz,456-609,SURVIVAL,SURVIVAL,TP
continuous_0138_S4_strategy2.npz,609-684,-,COLOR,FP
continuous_0138_S4_strategy2.npz,684-762,FAMILY,FAMILY,TP
continuous_0138_S4_strategy2.npz,519-647,COLOR,-,FN
continuous_0139_S4_strategy2.npz,0-84,FAMILY,FAMILY,TP
continuous_0139_S4_strategy2.npz,84-168,-,DRINK,FP
continuous_0139_S4_strategy2.npz,168-589,SURVIVAL,SURVIVAL,TP
continuous_0139_S4_strategy2.npz,589-673,DAYS,DAYS,TP
continuous_0139_S4_strategy2.npz,673-759,NUMBER,NUMBER,TP
continuous_0139_S4_strategy2.npz,121-249,DRINK,-,FN
continuous_0139_S4_strategy2.npz,382-500,GREETING,-,FN
continuous_0140_S4_strategy2.npz,0-109,SURVIVAL,SURVIVAL,TP
continuous_0140_S4_strategy2.npz,109-219,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0140_S4_strategy2.npz,219-439,DAYS,DAYS,TP
continuous_0140_S4_strategy2.npz,439-549,FAMILY,FAMILY,TP
continuous_0140_S4_strategy2.npz,549-660,DRINK,DRINK,TP
continuous_0140_S4_strategy2.npz,660-771,NUMBER,NUMBER,TP
continuous_0141_S4_strategy2.npz,0-105,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0141_S4_strategy2.npz,105-213,GREETING,GREETING,TP
continuous_0141_S4_strategy2.npz,213-426,COLOR,COLOR,TP
continuous_0141_S4_strategy2.npz,426-531,SURVIVAL,SURVIVAL,TP
continuous_0141_S4_strategy2.npz,531-639,NUMBER,NUMBER,TP
continuous_0141_S4_strategy2.npz,639-745,DRINK,DRINK,TP
continuous_0142_S4_strategy2.npz,0-97,FAMILY,FAMILY,TP
continuous_0142_S4_strategy2.npz,97-294,NUMBER,NUMBER,TP
continuous_0142_S4_strategy2.npz,294-393,GREETING,GREETING,TP
continuous_0142_S4_strategy2.npz,393-591,FOOD,FOOD,TP
continuous_0142_S4_strategy2.npz,591-688,DAYS,DAYS,TP
continuous_0142_S4_strategy2.npz,688-787,CALENDAR,CALENDAR,TP
continuous_0142_S4_strategy2.npz,787-886,SURVIVAL,SURVIVAL,TP
continuous_0143_S4_strategy2.npz,0-84,COLOR,COLOR,TP
continuous_0143_S4_strategy2.npz,84-256,FOOD,COLOR,FP
continuous_0143_S4_strategy2.npz,256-342,DRINK,DRINK,TP
continuous_0143_S4_strategy2.npz,342-427,-,SURVIVAL,FP
continuous_0143_S4_strategy2.npz,427-685,-,CALENDAR,FP
continuous_0143_S4_strategy2.npz,685-771,DAYS,DAYS,TP
continuous_0143_S4_strategy2.npz,393-518,SURVIVAL,-,FN
continuous_0143_S4_strategy2.npz,518-644,CALENDAR,-,FN
continuous_0143_S4_strategy2.npz,132-257,FOOD,COLOR,FN
continuous_0144_S4_strategy2.npz,0-94,SURVIVAL,SURVIVAL,TP
continuous_0144_S4_strategy2.npz,94-189,FOOD,FOOD,TP
continuous_0144_S4_strategy2.npz,189-379,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0144_S4_strategy2.npz,379-570,NUMBER,NUMBER,TP
continuous_0144_S4_strategy2.npz,570-664,COLOR,COLOR,TP
continuous_0144_S4_strategy2.npz,664-760,DAYS,DAYS,TP
continuous_0145_S4_strategy2.npz,0-108,SURVIVAL,SURVIVAL,TP
continuous_0145_S4_strategy2.npz,108-217,FOOD,FOOD,TP
continuous_0145_S4_strategy2.npz,217-327,COLOR,COLOR,TP
continuous_0145_S4_strategy2.npz,327-435,CALENDAR,CALENDAR,TP
continuous_0145_S4_strategy2.npz,435-544,DAYS,DAYS,TP
continuous_0145_S4_strategy2.npz,544-762,NUMBER,NUMBER,TP
continuous_0145_S4_strategy2.npz,762-873,DRINK,DRINK,TP
continuous_0146_S4_strategy2.npz,0-88,DAYS,DAYS,TP
continuous_0146_S4_strategy2.npz,88-178,FOOD,FOOD,TP
continuous_0146_S4_strategy2.npz,178-268,-,CALENDAR,FP
continuous_0146_S4_strategy2.npz,268-448,FAMILY,FAMILY,TP
continuous_0146_S4_strategy2.npz,448-628,GREETING,GREETING,TP
continuous_0146_S4_strategy2.npz,628-718,DRINK,DRINK,TP
continuous_0146_S4_strategy2.npz,718-808,COLOR,COLOR,TP
continuous_0146_S4_strategy2.npz,808-898,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0147_S4_strategy2.npz,0-69,GREETING,GREETING,TP
continuous_0147_S4_strategy2.npz,69-138,-,NUMBER,FP
continuous_0147_S4_strategy2.npz,138-279,-,DAYS,FP
continuous_0147_S4_strategy2.npz,279-348,-,SURVIVAL,FP
continuous_0147_S4_strategy2.npz,348-418,-,SURVIVAL,FP
continuous_0147_S4_strategy2.npz,418-489,-,SURVIVAL,FP
continuous_0147_S4_strategy2.npz,489-628,DRINK,DRINK,TP
continuous_0147_S4_strategy2.npz,628-699,-,CALENDAR,FP
continuous_0147_S4_strategy2.npz,699-768,CALENDAR,CALENDAR,TP
continuous_0147_S4_strategy2.npz,125-250,NUMBER,-,FN
continuous_0147_S4_strategy2.npz,250-380,DAYS,-,FN
continuous_0147_S4_strategy2.npz,380-509,SURVIVAL,-,FN
continuous_0148_S4_strategy2.npz,0-84,DRINK,DRINK,TP
continuous_0148_S4_strategy2.npz,84-168,-,DRINK,FP
continuous_0148_S4_strategy2.npz,168-252,FOOD,FOOD,TP
continuous_0148_S4_strategy2.npz,252-336,DAYS,DAYS,TP
continuous_0148_S4_strategy2.npz,336-504,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0148_S4_strategy2.npz,504-672,-,SURVIVAL,FP
continuous_0148_S4_strategy2.npz,672-756,NUMBER,NUMBER,TP
continuous_0148_S4_strategy2.npz,508-635,SURVIVAL,-,FN
continuous_0149_S4_strategy2.npz,0-96,DRINK,DRINK,TP
continuous_0149_S4_strategy2.npz,96-192,DAYS,DAYS,TP
continuous_0149_S4_strategy2.npz,192-288,-,NUMBER,FP
continuous_0149_S4_strategy2.npz,288-385,COLOR,COLOR,TP
continuous_0149_S4_strategy2.npz,385-483,GREETING,GREETING,TP
continuous_0149_S4_strategy2.npz,483-579,SURVIVAL,SURVIVAL,TP
continuous_0149_S4_strategy2.npz,579-675,-,CALENDAR,FP
continuous_0149_S4_strategy2.npz,675-772,-,CALENDAR,FP
continuous_0149_S4_strategy2.npz,645-772,CALENDAR,-,FN
continuous_0150_S4_strategy2.npz,0-87,DRINK,DRINK,TP
continuous_0150_S4_strategy2.npz,87-261,SURVIVAL,SURVIVAL,TP
continuous_0150_S4_strategy2.npz,261-435,FOOD,FOOD,TP
continuous_0150_S4_strategy2.npz,435-522,GREETING,GREETING,TP
continuous_0150_S4_strategy2.npz,522-696,CALENDAR,CALENDAR,TP
continuous_0150_S4_strategy2.npz,696-784,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0151_S4_strategy2.npz,0-96,FOOD,FOOD,TP
continuous_0151_S4_strategy2.npz,96-193,FAMILY,FAMILY,TP
continuous_0151_S4_strategy2.npz,193-388,DRINK,DRINK,TP
continuous_0151_S4_strategy2.npz,388-582,NUMBER,NUMBER,TP
continuous_0151_S4_strategy2.npz,582-679,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0151_S4_strategy2.npz,679-777,DAYS,DAYS,TP
continuous_0152_S4_strategy2.npz,0-136,FOOD,FOOD,TP
continuous_0152_S4_strategy2.npz,136-274,FAMILY,FAMILY,TP
continuous_0152_S4_strategy2.npz,274-411,NUMBER,NUMBER,TP
continuous_0152_S4_strategy2.npz,411-480,GREETING,GREETING,TP
continuous_0152_S4_strategy2.npz,480-549,-,NUMBER,FP
continuous_0152_S4_strategy2.npz,549-687,DAYS,DAYS,TP
continuous_0152_S4_strategy2.npz,687-825,COLOR,COLOR,TP
continuous_0152_S4_strategy2.npz,825-894,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0153_S4_strategy2.npz,0-96,SURVIVAL,SURVIVAL,TP
continuous_0153_S4_strategy2.npz,96-193,DAYS,DAYS,TP
continuous_0153_S4_strategy2.npz,193-387,DRINK,SURVIVAL,FP
continuous_0153_S4_strategy2.npz,387-484,FOOD,FOOD,TP
continuous_0153_S4_strategy2.npz,484-678,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0153_S4_strategy2.npz,678-775,NUMBER,NUMBER,TP
continuous_0153_S4_strategy2.npz,257-387,DRINK,SURVIVAL,FN
continuous_0154_S4_strategy2.npz,0-81,DRINK,DRINK,TP
continuous_0154_S4_strategy2.npz,81-162,-,COLOR,FP
continuous_0154_S4_strategy2.npz,162-325,DAYS,DAYS,TP
continuous_0154_S4_strategy2.npz,325-489,CALENDAR,CALENDAR,TP
continuous_0154_S4_strategy2.npz,489-651,SURVIVAL,SURVIVAL,TP
continuous_0154_S4_strategy2.npz,651-732,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0154_S4_strategy2.npz,732-814,-,DRINK,FP
continuous_0154_S4_strategy2.npz,814-897,FOOD,FOOD,TP
continuous_0154_S4_strategy2.npz,124-253,COLOR,-,FN
continuous_0155_S4_strategy2.npz,0-81,DAYS,DAYS,TP
continuous_0155_S4_strategy2.npz,81-162,-,FAMILY,FP
continuous_0155_S4_strategy2.npz,162-324,FOOD,FOOD,TP
continuous_0155_S4_strategy2.npz,324-406,NUMBER,NUMBER,TP
continuous_0155_S4_strategy2.npz,406-487,SURVIVAL,SURVIVAL,TP
continuous_0155_S4_strategy2.npz,487-570,-,COLOR,FP
continuous_0155_S4_strategy2.npz,570-651,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0155_S4_strategy2.npz,651-732,DRINK,DRINK,TP
continuous_0155_S4_strategy2.npz,732-813,-,CALENDAR,FP
continuous_0155_S4_strategy2.npz,813-895,CALENDAR,CALENDAR,TP
continuous_0156_S4_strategy2.npz,0-156,CALENDAR,CALENDAR,TP
continuous_0156_S4_strategy2.npz,156-234,FAMILY,FAMILY,TP
continuous_0156_S4_strategy2.npz,234-393,DRINK,DRINK,TP
continuous_0156_S4_strategy2.npz,393-471,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0156_S4_strategy2.npz,471-549,-,SURVIVAL,FP
continuous_0156_S4_strategy2.npz,549-627,COLOR,COLOR,TP
continuous_0156_S4_strategy2.npz,627-706,-,COLOR,FP
continuous_0156_S4_strategy2.npz,706-786,FOOD,FOOD,TP
continuous_0157_S4_strategy2.npz,0-84,COLOR,COLOR,TP
continuous_0157_S4_strategy2.npz,84-171,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0157_S4_strategy2.npz,171-342,FOOD,COLOR,FP
continuous_0157_S4_strategy2.npz,342-513,DRINK,DRINK,TP
continuous_0157_S4_strategy2.npz,513-598,NUMBER,NUMBER,TP
continuous_0157_S4_strategy2.npz,598-684,-,DAYS,FP
continuous_0157_S4_strategy2.npz,684-771,DAYS,DAYS,TP
continuous_0157_S4_strategy2.npz,253-384,FOOD,COLOR,FN
continuous_0158_S4_strategy2.npz,0-70,FAMILY,FAMILY,TP
continuous_0158_S4_strategy2.npz,70-214,COLOR,COLOR,TP
continuous_0158_S4_strategy2.npz,214-357,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0158_S4_strategy2.npz,357-573,CALENDAR,CALENDAR,TP
continuous_0158_S4_strategy2.npz,573-645,DAYS,DAYS,TP
continuous_0158_S4_strategy2.npz,645-717,-,SURVIVAL,FP
continuous_0158_S4_strategy2.npz,717-789,DRINK,DRINK,TP
continuous_0159_S4_strategy2.npz,0-97,DRINK,DRINK,TP
continuous_0159_S4_strategy2.npz,97-195,NUMBER,NUMBER,TP
continuous_0159_S4_strategy2.npz,195-391,GREETING,GREETING,TP
continuous_0159_S4_strategy2.npz,391-588,SURVIVAL,SURVIVAL,TP
continuous_0159_S4_strategy2.npz,588-685,FOOD,FOOD,TP
continuous_0159_S4_strategy2.npz,685-783,DAYS,DAYS,TP
continuous_0160_S4_strategy2.npz,0-178,CALENDAR,CALENDAR,TP
continuous_0160_S4_strategy2.npz,178-357,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0160_S4_strategy2.npz,357-537,DAYS,DAYS,TP
continuous_0160_S4_strategy2.npz,537-627,-,FOOD,FP
continuous_0160_S4_strategy2.npz,627-715,GREETING,GREETING,TP
continuous_0160_S4_strategy2.npz,715-805,SURVIVAL,SURVIVAL,TP
continuous_0160_S4_strategy2.npz,805-895,DRINK,DRINK,TP
continuous_0160_S4_strategy2.npz,385-512,FOOD,-,FN
continuous_0161_S4_strategy2.npz,0-94,DAYS,DAYS,TP
continuous_0161_S4_strategy2.npz,94-190,COLOR,COLOR,TP
continuous_0161_S4_strategy2.npz,190-382,FAMILY,FAMILY,TP
continuous_0161_S4_strategy2.npz,382-574,FOOD,FOOD,TP
continuous_0161_S4_strategy2.npz,574-670,NUMBER,NUMBER,TP
continuous_0161_S4_strategy2.npz,670-766,GREETING,GREETING,TP
continuous_0162_S4_strategy2.npz,0-66,SURVIVAL,SURVIVAL,TP
continuous_0162_S4_strategy2.npz,66-132,-,DRINK,FP
continuous_0162_S4_strategy2.npz,132-265,RELATIONSHIPS,RELATIONSHIPS,TP
