File Name,Frame Range,Ground Truth Gloss/Category,Predicted Gloss/Category,Match Status
continuous_0150_S4_strategy2.npz,156-313,-,FOOD,FP
continuous_0150_S4_strategy2.npz,313-627,GREETING,GREETING,TP
continuous_0150_S4_strategy2.npz,627-784,-,GREETING,FP
continuous_0150_S4_strategy2.npz,0-128,DRINK,-,FN
continuous_0150_S4_strategy2.npz,128-251,SURVIVAL,-,FN
continuous_0150_S4_strategy2.npz,251-380,FOOD,-,FN
continuous_0150_S4_strategy2.npz,513-653,CALENDAR,-,FN
continuous_0150_S4_strategy2.npz,653-784,RELATIONSHIPS,-,FN
continuous_0151_S4_strategy2.npz,0-154,FOOD,FOOD,TP
continuous_0151_S4_strategy2.npz,154-310,FAMILY,FAMILY,TP
continuous_0151_S4_strategy2.npz,310-465,DRINK,FOOD,FP
continuous_0151_S4_strategy2.npz,465-621,-,NUMBER,FP
continuous_0151_S4_strategy2.npz,621-777,-,DAYS,FP
continuous_0151_S4_strategy2.npz,383-509,NUMBER,-,FN
continuous_0151_S4_strategy2.npz,509-643,RELATIONSHIPS,-,FN
continuous_0151_S4_strategy2.npz,643-777,DAYS,-,FN
continuous_0151_S4_strategy2.npz,256-383,DRINK,FOOD,FN
continuous_0152_S4_strategy2.npz,0-111,FOOD,FOOD,TP
continuous_0152_S4_strategy2.npz,111-447,FAMILY,GREETING,FP
continuous_0152_S4_strategy2.npz,447-558,GREETING,GREETING,TP
continuous_0152_S4_strategy2.npz,558-781,DAYS,NUMBER,FP
continuous_0152_S4_strategy2.npz,781-894,RELATIONSHIPS,COLOR,FP
continuous_0152_S4_strategy2.npz,261-386,NUMBER,-,FN
continuous_0152_S4_strategy2.npz,640-767,COLOR,-,FN
continuous_0152_S4_strategy2.npz,134-261,FAMILY,GREETING,FN
continuous_0152_S4_strategy2.npz,517-640,DAYS,NUMBER,FN
continuous_0152_S4_strategy2.npz,767-893,RELATIONSHIPS,COLOR,FN
continuous_0153_S4_strategy2.npz,0-109,SURVIVAL,GREETING,FP
continuous_0153_S4_strategy2.npz,109-220,DAYS,DAYS,TP
continuous_0153_S4_strategy2.npz,220-331,DRINK,GREETING,FP
continuous_0153_S4_strategy2.npz,331-442,-,FOOD,FP
continuous_0153_S4_strategy2.npz,442-553,-,RELATIONSHIPS,FP
continuous_0153_S4_strategy2.npz,553-775,-,RELATIONSHIPS,FP
continuous_0153_S4_strategy2.npz,387-513,FOOD,-,FN
continuous_0153_S4_strategy2.npz,513-648,RELATIONSHIPS,-,FN
continuous_0153_S4_strategy2.npz,648-775,NUMBER,-,FN
continuous_0153_S4_strategy2.npz,0-133,SURVIVAL,GREETING,FN
continuous_0153_S4_strategy2.npz,257-387,DRINK,GREETING,FN
continuous_0154_S4_strategy2.npz,0-178,-,RELATIONSHIPS,FP
continuous_0154_S4_strategy2.npz,178-357,DAYS,COLOR,FP
continuous_0154_S4_strategy2.npz,357-717,CALENDAR,CALENDAR,TP
continuous_0154_S4_strategy2.npz,717-897,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0154_S4_strategy2.npz,0-124,DRINK,-,FN
continuous_0154_S4_strategy2.npz,124-253,COLOR,-,FN
continuous_0154_S4_strategy2.npz,511-639,SURVIVAL,-,FN
continuous_0154_S4_strategy2.npz,769-896,FOOD,-,FN
continuous_0154_S4_strategy2.npz,253-381,DAYS,COLOR,FN
continuous_0155_S4_strategy2.npz,511-639,-,GREETING,FP
continuous_0155_S4_strategy2.npz,639-768,-,RELATIONSHIPS,FP
continuous_0155_S4_strategy2.npz,768-895,-,CALENDAR,FP
continuous_0155_S4_strategy2.npz,0-123,DAYS,-,FN
continuous_0155_S4_strategy2.npz,123-245,FOOD,-,FN
continuous_0155_S4_strategy2.npz,245-377,NUMBER,-,FN
continuous_0155_S4_strategy2.npz,377-504,SURVIVAL,-,FN
continuous_0155_S4_strategy2.npz,504-633,RELATIONSHIPS,-,FN
continuous_0155_S4_strategy2.npz,633-764,DRINK,-,FN
continuous_0155_S4_strategy2.npz,764-895,CALENDAR,-,FN
continuous_0156_S4_strategy2.npz,0-156,CALENDAR,CALENDAR,TP
continuous_0156_S4_strategy2.npz,156-313,FAMILY,FAMILY,TP
continuous_0156_S4_strategy2.npz,313-471,-,DRINK,FP
continuous_0156_S4_strategy2.npz,471-627,RELATIONSHIPS,DRINK,FP
continuous_0156_S4_strategy2.npz,627-786,FOOD,FOOD,TP
continuous_0156_S4_strategy2.npz,263-392,DRINK,-,FN
continuous_0156_S4_strategy2.npz,520-653,COLOR,-,FN
continuous_0156_S4_strategy2.npz,392-520,RELATIONSHIPS,DRINK,FN
continuous_0157_S4_strategy2.npz,0-153,COLOR,COLOR,TP
continuous_0157_S4_strategy2.npz,153-307,RELATIONSHIPS,FOOD,FP
continuous_0157_S4_strategy2.npz,307-462,FOOD,FOOD,TP
continuous_0157_S4_strategy2.npz,462-615,DRINK,DRINK,TP
continuous_0157_S4_strategy2.npz,615-771,DAYS,FOOD,FP
continuous_0157_S4_strategy2.npz,518-645,NUMBER,-,FN
continuous_0157_S4_strategy2.npz,129-253,RELATIONSHIPS,FOOD,FN
continuous_0157_S4_strategy2.npz,645-770,DAYS,FOOD,FN
continuous_0158_S4_strategy2.npz,0-156,FAMILY,FAMILY,TP
continuous_0158_S4_strategy2.npz,156-315,-,FOOD,FP
continuous_0158_S4_strategy2.npz,315-630,CALENDAR,CALENDAR,TP
continuous_0158_S4_strategy2.npz,630-789,DAYS,DAYS,TP
continuous_0158_S4_strategy2.npz,125-254,COLOR,-,FN
continuous_0158_S4_strategy2.npz,254-391,RELATIONSHIPS,-,FN
continuous_0158_S4_strategy2.npz,661-788,DRINK,-,FN
continuous_0159_S4_strategy2.npz,0-261,DRINK,DRINK,TP
continuous_0159_S4_strategy2.npz,261-522,-,NUMBER,FP
continuous_0159_S4_strategy2.npz,522-783,-,GREETING,FP
continuous_0159_S4_strategy2.npz,131-259,NUMBER,-,FN
continuous_0159_S4_strategy2.npz,259-385,GREETING,-,FN
continuous_0159_S4_strategy2.npz,385-510,SURVIVAL,-,FN
continuous_0159_S4_strategy2.npz,510-658,FOOD,-,FN
continuous_0159_S4_strategy2.npz,658-783,DAYS,-,FN
continuous_0160_S4_strategy2.npz,0-148,CALENDAR,CALENDAR,TP
continuous_0160_S4_strategy2.npz,148-297,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0160_S4_strategy2.npz,297-447,DAYS,FAMILY,FP
continuous_0160_S4_strategy2.npz,447-745,FOOD,FOOD,TP
continuous_0160_S4_strategy2.npz,745-895,SURVIVAL,SURVIVAL,TP
continuous_0160_S4_strategy2.npz,512-646,GREETING,-,FN
continuous_0160_S4_strategy2.npz,772-895,DRINK,-,FN
continuous_0160_S4_strategy2.npz,260-385,DAYS,FAMILY,FN
continuous_0161_S4_strategy2.npz,0-126,DAYS,DAYS,TP
continuous_0161_S4_strategy2.npz,126-382,COLOR,DAYS,FP
continuous_0161_S4_strategy2.npz,382-639,FOOD,FOOD,TP
continuous_0161_S4_strategy2.npz,639-766,GREETING,GREETING,TP
continuous_0161_S4_strategy2.npz,252-375,FAMILY,-,FN
continuous_0161_S4_strategy2.npz,510-637,NUMBER,-,FN
continuous_0161_S4_strategy2.npz,130-252,COLOR,DAYS,FN
continuous_0162_S4_strategy2.npz,93-186,-,GREETING,FP
continuous_0162_S4_strategy2.npz,186-279,-,SURVIVAL,FP
continuous_0162_S4_strategy2.npz,279-466,DRINK,COLOR,FP
continuous_0162_S4_strategy2.npz,466-559,-,GREETING,FP
continuous_0162_S4_strategy2.npz,559-933,CALENDAR,CALENDAR,TP
continuous_0162_S4_strategy2.npz,0-127,SURVIVAL,-,FN
continuous_0162_S4_strategy2.npz,127-265,RELATIONSHIPS,-,FN
continuous_0162_S4_strategy2.npz,265-392,NUMBER,-,FN
continuous_0162_S4_strategy2.npz,552-678,GREETING,-,FN
continuous_0162_S4_strategy2.npz,800-933,DAYS,-,FN
continuous_0162_S4_strategy2.npz,392-552,DRINK,COLOR,FN
continuous_0163_S4_strategy2.npz,0-252,COLOR,FOOD,FP
continuous_0163_S4_strategy2.npz,252-504,-,FOOD,FP
continuous_0163_S4_strategy2.npz,504-757,-,FAMILY,FP
continuous_0163_S4_strategy2.npz,127-257,FOOD,-,FN
continuous_0163_S4_strategy2.npz,257-379,FAMILY,-,FN
continuous_0163_S4_strategy2.npz,379-503,CALENDAR,-,FN
continuous_0163_S4_strategy2.npz,503-631,GREETING,-,FN
continuous_0163_S4_strategy2.npz,631-757,SURVIVAL,-,FN
continuous_0163_S4_strategy2.npz,0-127,COLOR,FOOD,FN
continuous_0164_S4_strategy2.npz,0-96,FOOD,FOOD,TP
continuous_0164_S4_strategy2.npz,96-192,NUMBER,NUMBER,TP
continuous_0164_S4_strategy2.npz,192-288,-,FAMILY,FP
continuous_0164_S4_strategy2.npz,288-480,FAMILY,COLOR,FP
continuous_0164_S4_strategy2.npz,480-672,GREETING,GREETING,TP
continuous_0164_S4_strategy2.npz,672-769,-,DAYS,FP
continuous_0164_S4_strategy2.npz,254-394,RELATIONSHIPS,-,FN
continuous_0164_S4_strategy2.npz,643-769,DAYS,-,FN
continuous_0164_S4_strategy2.npz,394-517,FAMILY,COLOR,FN
continuous_0165_S4_strategy2.npz,0-151,DRINK,DRINK,TP
continuous_0165_S4_strategy2.npz,151-304,FAMILY,FAMILY,TP
continuous_0165_S4_strategy2.npz,304-609,FOOD,FOOD,TP
continuous_0165_S4_strategy2.npz,609-762,-,DAYS,FP
continuous_0165_S4_strategy2.npz,380-509,SURVIVAL,-,FN
continuous_0165_S4_strategy2.npz,509-634,NUMBER,-,FN
continuous_0165_S4_strategy2.npz,634-762,DAYS,-,FN
continuous_0166_S4_strategy2.npz,0-96,-,FAMILY,FP
continuous_0166_S4_strategy2.npz,96-192,FAMILY,FAMILY,TP
continuous_0166_S4_strategy2.npz,192-289,-,NUMBER,FP
continuous_0166_S4_strategy2.npz,289-387,-,NUMBER,FP
continuous_0166_S4_strategy2.npz,387-483,DRINK,DRINK,TP
continuous_0166_S4_strategy2.npz,483-676,GREETING,FOOD,FP
continuous_0166_S4_strategy2.npz,676-774,CALENDAR,CALENDAR,TP
continuous_0166_S4_strategy2.npz,0-128,DAYS,-,FN
continuous_0166_S4_strategy2.npz,253-379,NUMBER,-,FN
continuous_0166_S4_strategy2.npz,512-645,GREETING,FOOD,FN
continuous_0167_S4_strategy2.npz,0-126,-,RELATIONSHIPS,FP
continuous_0167_S4_strategy2.npz,126-378,FAMILY,FAMILY,TP
continuous_0167_S4_strategy2.npz,378-504,-,GREETING,FP
continuous_0167_S4_strategy2.npz,504-631,-,FOOD,FP
continuous_0167_S4_strategy2.npz,631-885,-,FAMILY,FP
continuous_0167_S4_strategy2.npz,0-130,CALENDAR,-,FN
continuous_0167_S4_strategy2.npz,130-259,COLOR,-,FN
continuous_0167_S4_strategy2.npz,383-509,NUMBER,-,FN
continuous_0167_S4_strategy2.npz,509-636,GREETING,-,FN
continuous_0167_S4_strategy2.npz,636-763,FOOD,-,FN
continuous_0167_S4_strategy2.npz,763-884,DAYS,-,FN
continuous_0168_S4_strategy2.npz,0-220,-,NUMBER,FP
continuous_0168_S4_strategy2.npz,220-331,FOOD,FOOD,TP
continuous_0168_S4_strategy2.npz,331-442,GREETING,GREETING,TP
continuous_0168_S4_strategy2.npz,442-552,-,FAMILY,FP
continuous_0168_S4_strategy2.npz,552-663,-,RELATIONSHIPS,FP
continuous_0168_S4_strategy2.npz,663-774,-,COLOR,FP
continuous_0168_S4_strategy2.npz,774-885,COLOR,GREETING,FP
continuous_0168_S4_strategy2.npz,0-124,NUMBER,-,FN
continuous_0168_S4_strategy2.npz,375-500,FAMILY,-,FN
continuous_0168_S4_strategy2.npz,500-627,RELATIONSHIPS,-,FN
continuous_0168_S4_strategy2.npz,627-753,DRINK,-,FN
continuous_0168_S4_strategy2.npz,753-885,COLOR,GREETING,FN
continuous_0169_S4_strategy2.npz,330-439,-,FOOD,FP
continuous_0169_S4_strategy2.npz,439-549,-,COLOR,FP
continuous_0169_S4_strategy2.npz,549-660,-,CALENDAR,FP
continuous_0169_S4_strategy2.npz,660-769,DAYS,GREETING,FP
continuous_0169_S4_strategy2.npz,769-879,RELATIONSHIPS,FAMILY,FP
continuous_0169_S4_strategy2.npz,0-125,NUMBER,-,FN
continuous_0169_S4_strategy2.npz,125-249,FOOD,-,FN
continuous_0169_S4_strategy2.npz,249-378,COLOR,-,FN
continuous_0169_S4_strategy2.npz,378-500,CALENDAR,-,FN
continuous_0169_S4_strategy2.npz,500-620,GREETING,-,FN
continuous_0169_S4_strategy2.npz,620-745,DAYS,GREETING,FN
continuous_0169_S4_strategy2.npz,745-879,RELATIONSHIPS,FAMILY,FN
continuous_0170_S4_strategy2.npz,0-127,DAYS,DAYS,TP
continuous_0170_S4_strategy2.npz,127-255,GREETING,GREETING,TP
continuous_0170_S4_strategy2.npz,255-384,-,CALENDAR,FP
continuous_0170_S4_strategy2.npz,384-513,-,FAMILY,FP
continuous_0170_S4_strategy2.npz,513-640,-,DRINK,FP
continuous_0170_S4_strategy2.npz,640-768,-,SURVIVAL,FP
continuous_0170_S4_strategy2.npz,768-897,DRINK,SURVIVAL,FP
continuous_0170_S4_strategy2.npz,258-377,FAMILY,-,FN
continuous_0170_S4_strategy2.npz,377-510,CALENDAR,-,FN
continuous_0170_S4_strategy2.npz,510-637,FOOD,-,FN
continuous_0170_S4_strategy2.npz,637-762,SURVIVAL,-,FN
continuous_0170_S4_strategy2.npz,762-897,DRINK,SURVIVAL,FN
continuous_0171_S4_strategy2.npz,0-253,DRINK,DRINK,TP
continuous_0171_S4_strategy2.npz,253-381,RELATIONSHIPS,FOOD,FP
continuous_0171_S4_strategy2.npz,381-507,FOOD,FOOD,TP
continuous_0171_S4_strategy2.npz,507-634,GREETING,GREETING,TP
continuous_0171_S4_strategy2.npz,634-762,COLOR,GREETING,FP
continuous_0171_S4_strategy2.npz,128-255,CALENDAR,-,FN
continuous_0171_S4_strategy2.npz,255-381,RELATIONSHIPS,FOOD,FN
continuous_0171_S4_strategy2.npz,636-762,COLOR,GREETING,FN
continuous_0172_S4_strategy2.npz,0-129,GREETING,GREETING,TP
continuous_0172_S4_strategy2.npz,129-258,-,COLOR,FP
continuous_0172_S4_strategy2.npz,258-388,-,COLOR,FP
continuous_0172_S4_strategy2.npz,388-517,-,FOOD,FP
continuous_0172_S4_strategy2.npz,517-648,-,CALENDAR,FP
continuous_0172_S4_strategy2.npz,648-777,-,FOOD,FP
continuous_0172_S4_strategy2.npz,125-252,COLOR,-,FN
continuous_0172_S4_strategy2.npz,252-378,SURVIVAL,-,FN
continuous_0172_S4_strategy2.npz,378-526,CALENDAR,-,FN
continuous_0172_S4_strategy2.npz,526-650,DRINK,-,FN
continuous_0172_S4_strategy2.npz,650-777,FAMILY,-,FN
continuous_0173_S4_strategy2.npz,0-109,FAMILY,FAMILY,TP
continuous_0173_S4_strategy2.npz,109-220,-,GREETING,FP
continuous_0173_S4_strategy2.npz,220-552,GREETING,GREETING,TP
continuous_0173_S4_strategy2.npz,552-663,DAYS,FAMILY,FP
continuous_0173_S4_strategy2.npz,663-774,FOOD,GREETING,FP
continuous_0173_S4_strategy2.npz,774-885,RELATIONSHIPS,FOOD,FP
continuous_0173_S4_strategy2.npz,125-252,SURVIVAL,-,FN
continuous_0173_S4_strategy2.npz,376-499,CALENDAR,-,FN
continuous_0173_S4_strategy2.npz,499-626,DAYS,FAMILY,FN
continuous_0173_S4_strategy2.npz,626-754,FOOD,GREETING,FN
continuous_0173_S4_strategy2.npz,754-885,RELATIONSHIPS,FOOD,FN
continuous_0174_S4_strategy2.npz,0-126,DAYS,DAYS,TP
continuous_0174_S4_strategy2.npz,126-252,-,DRINK,FP
continuous_0174_S4_strategy2.npz,252-379,-,CALENDAR,FP
continuous_0174_S4_strategy2.npz,379-505,-,CALENDAR,FP
continuous_0174_S4_strategy2.npz,505-633,FAMILY,FAMILY,TP
continuous_0174_S4_strategy2.npz,633-759,FOOD,FOOD,TP
continuous_0174_S4_strategy2.npz,759-886,-,RELATIONSHIPS,FP
continuous_0174_S4_strategy2.npz,125-253,GREETING,-,FN
continuous_0174_S4_strategy2.npz,253-372,DRINK,-,FN
continuous_0174_S4_strategy2.npz,372-501,CALENDAR,-,FN
continuous_0174_S4_strategy2.npz,759-886,RELATIONSHIPS,-,FN
continuous_0175_S4_strategy2.npz,0-114,FOOD,FOOD,TP
continuous_0175_S4_strategy2.npz,114-231,DRINK,DRINK,TP
continuous_0175_S4_strategy2.npz,231-345,CALENDAR,CALENDAR,TP
continuous_0175_S4_strategy2.npz,345-462,GREETING,GREETING,TP
continuous_0175_S4_strategy2.npz,462-693,COLOR,GREETING,FP
continuous_0175_S4_strategy2.npz,693-807,-,DAYS,FP
continuous_0175_S4_strategy2.npz,807-924,RELATIONSHIPS,FAMILY,FP
continuous_0175_S4_strategy2.npz,668-794,DAYS,-,FN
continuous_0175_S4_strategy2.npz,539-668,COLOR,GREETING,FN
continuous_0175_S4_strategy2.npz,794-923,RELATIONSHIPS,FAMILY,FN
continuous_0176_S4_strategy2.npz,0-111,FOOD,FOOD,TP
continuous_0176_S4_strategy2.npz,111-223,-,DAYS,FP
continuous_0176_S4_strategy2.npz,223-336,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0176_S4_strategy2.npz,336-448,SURVIVAL,SURVIVAL,TP
continuous_0176_S4_strategy2.npz,448-561,-,CALENDAR,FP
continuous_0176_S4_strategy2.npz,561-673,-,FOOD,FP
continuous_0176_S4_strategy2.npz,673-786,-,GREETING,FP
continuous_0176_S4_strategy2.npz,786-898,FAMILY,DRINK,FP
continuous_0176_S4_strategy2.npz,127-255,DAYS,-,FN
continuous_0176_S4_strategy2.npz,507-638,COLOR,-,FN
continuous_0176_S4_strategy2.npz,638-771,DRINK,-,FN
continuous_0176_S4_strategy2.npz,771-898,FAMILY,DRINK,FN
continuous_0177_S4_strategy2.npz,0-153,-,CALENDAR,FP
continuous_0177_S4_strategy2.npz,153-307,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0177_S4_strategy2.npz,307-615,-,SURVIVAL,FP
continuous_0177_S4_strategy2.npz,615-769,DRINK,FOOD,FP
continuous_0177_S4_strategy2.npz,769-924,DAYS,FOOD,FP
continuous_0177_S4_strategy2.npz,0-159,CALENDAR,-,FN
continuous_0177_S4_strategy2.npz,289-415,SURVIVAL,-,FN
continuous_0177_S4_strategy2.npz,415-543,FOOD,-,FN
continuous_0177_S4_strategy2.npz,801-923,FAMILY,-,FN
continuous_0177_S4_strategy2.npz,543-674,DRINK,FOOD,FN
continuous_0177_S4_strategy2.npz,674-801,DAYS,FOOD,FN
continuous_0178_S4_strategy2.npz,0-150,DAYS,DAYS,TP
continuous_0178_S4_strategy2.npz,150-301,FOOD,FOOD,TP
continuous_0178_S4_strategy2.npz,301-453,GREETING,GREETING,TP
continuous_0178_S4_strategy2.npz,453-604,DRINK,DRINK,TP
continuous_0178_S4_strategy2.npz,604-756,SURVIVAL,SURVIVAL,TP
continuous_0178_S4_strategy2.npz,629-756,FAMILY,-,FN
continuous_0179_S4_strategy2.npz,0-129,COLOR,COLOR,TP
continuous_0179_S4_strategy2.npz,129-258,DAYS,DAYS,TP
continuous_0179_S4_strategy2.npz,258-387,DRINK,DAYS,FP
continuous_0179_S4_strategy2.npz,387-516,FOOD,FOOD,TP
continuous_0179_S4_strategy2.npz,516-645,RELATIONSHIPS,FOOD,FP
continuous_0179_S4_strategy2.npz,645-903,GREETING,GREETING,TP
continuous_0179_S4_strategy2.npz,784-902,CALENDAR,-,FN
continuous_0179_S4_strategy2.npz,257-379,DRINK,DAYS,FN
continuous_0179_S4_strategy2.npz,507-653,RELATIONSHIPS,FOOD,FN
continuous_0180_S4_strategy2.npz,0-192,DRINK,FOOD,FP
continuous_0180_S4_strategy2.npz,192-384,-,GREETING,FP
continuous_0180_S4_strategy2.npz,384-576,-,FAMILY,FP
continuous_0180_S4_strategy2.npz,576-768,GREETING,GREETING,TP
continuous_0180_S4_strategy2.npz,0-126,FAMILY,-,FN
continuous_0180_S4_strategy2.npz,255-384,SURVIVAL,-,FN
continuous_0180_S4_strategy2.npz,384-511,RELATIONSHIPS,-,FN
continuous_0180_S4_strategy2.npz,511-639,COLOR,-,FN
continuous_0180_S4_strategy2.npz,126-255,DRINK,FOOD,FN
continuous_0181_S4_strategy2.npz,0-111,DAYS,DAYS,TP
continuous_0181_S4_strategy2.npz,111-222,SURVIVAL,GREETING,FP
continuous_0181_S4_strategy2.npz,222-333,DRINK,DRINK,TP
continuous_0181_S4_strategy2.npz,333-444,-,FOOD,FP
continuous_0181_S4_strategy2.npz,444-555,-,CALENDAR,FP
continuous_0181_S4_strategy2.npz,555-666,-,CALENDAR,FP
continuous_0181_S4_strategy2.npz,666-778,GREETING,GREETING,TP
continuous_0181_S4_strategy2.npz,373-506,FAMILY,-,FN
continuous_0181_S4_strategy2.npz,506-649,CALENDAR,-,FN
continuous_0181_S4_strategy2.npz,125-250,SURVIVAL,GREETING,FN
continuous_0182_S4_strategy2.npz,0-127,-,GREETING,FP
continuous_0182_S4_strategy2.npz,127-256,-,DRINK,FP
continuous_0182_S4_strategy2.npz,256-385,FAMILY,FAMILY,TP
continuous_0182_S4_strategy2.npz,385-642,RELATIONSHIPS,GREETING,FP
continuous_0182_S4_strategy2.npz,642-771,-,COLOR,FP
continuous_0182_S4_strategy2.npz,771-900,GREETING,GREETING,TP
continuous_0182_S4_strategy2.npz,0-129,SURVIVAL,-,FN
continuous_0182_S4_strategy2.npz,129-260,DRINK,-,FN
continuous_0182_S4_strategy2.npz,513-643,COLOR,-,FN
continuous_0182_S4_strategy2.npz,643-774,DAYS,-,FN
continuous_0182_S4_strategy2.npz,382-513,RELATIONSHIPS,GREETING,FN
continuous_0183_S4_strategy2.npz,0-111,GREETING,GREETING,TP
continuous_0183_S4_strategy2.npz,111-337,COLOR,GREETING,FP
continuous_0183_S4_strategy2.npz,337-564,DRINK,DRINK,TP
continuous_0183_S4_strategy2.npz,564-676,-,RELATIONSHIPS,FP
continuous_0183_S4_strategy2.npz,676-789,SURVIVAL,SURVIVAL,TP
continuous_0183_S4_strategy2.npz,789-903,DAYS,DAYS,TP
continuous_0183_S4_strategy2.npz,258-384,CALENDAR,-,FN
continuous_0183_S4_strategy2.npz,513-643,RELATIONSHIPS,-,FN
continuous_0183_S4_strategy2.npz,125-258,COLOR,GREETING,FN
continuous_0184_S4_strategy2.npz,0-148,DRINK,DRINK,TP
continuous_0184_S4_strategy2.npz,148-297,GREETING,GREETING,TP
continuous_0184_S4_strategy2.npz,297-447,RELATIONSHIPS,COLOR,FP
continuous_0184_S4_strategy2.npz,447-595,SURVIVAL,SURVIVAL,TP
continuous_0184_S4_strategy2.npz,595-744,CALENDAR,CALENDAR,TP
continuous_0184_S4_strategy2.npz,744-894,COLOR,COLOR,TP
continuous_0184_S4_strategy2.npz,641-763,FAMILY,-,FN
continuous_0184_S4_strategy2.npz,258-384,RELATIONSHIPS,COLOR,FN
continuous_0185_S4_strategy2.npz,0-153,FAMILY,FAMILY,TP
continuous_0185_S4_strategy2.npz,153-306,SURVIVAL,GREETING,FP
continuous_0185_S4_strategy2.npz,306-459,RELATIONSHIPS,FOOD,FP
continuous_0185_S4_strategy2.npz,459-612,DRINK,DRINK,TP
continuous_0185_S4_strategy2.npz,612-765,-,CALENDAR,FP
continuous_0185_S4_strategy2.npz,253-389,GREETING,-,FN
continuous_0185_S4_strategy2.npz,643-765,CALENDAR,-,FN
continuous_0185_S4_strategy2.npz,125-253,SURVIVAL,GREETING,FN
continuous_0185_S4_strategy2.npz,389-516,RELATIONSHIPS,FOOD,FN
continuous_0186_S4_strategy2.npz,0-99,CALENDAR,CALENDAR,TP
continuous_0186_S4_strategy2.npz,99-198,FAMILY,FAMILY,TP
continuous_0186_S4_strategy2.npz,198-396,RELATIONSHIPS,FAMILY,FP
continuous_0186_S4_strategy2.npz,396-594,COLOR,COLOR,TP
continuous_0186_S4_strategy2.npz,594-693,DAYS,DAYS,TP
continuous_0186_S4_strategy2.npz,693-792,DRINK,DRINK,TP
continuous_0186_S4_strategy2.npz,792-891,GREETING,GREETING,TP
continuous_0186_S4_strategy2.npz,260-388,RELATIONSHIPS,FAMILY,FN
continuous_0187_S4_strategy2.npz,0-108,RELATIONSHIPS,GREETING,FP
continuous_0187_S4_strategy2.npz,108-216,CALENDAR,CALENDAR,TP
continuous_0187_S4_strategy2.npz,216-325,-,CALENDAR,FP
continuous_0187_S4_strategy2.npz,325-435,GREETING,GREETING,TP
continuous_0187_S4_strategy2.npz,435-543,-,GREETING,FP
continuous_0187_S4_strategy2.npz,543-652,SURVIVAL,GREETING,FP
continuous_0187_S4_strategy2.npz,652-762,DAYS,FOOD,FP
continuous_0187_S4_strategy2.npz,762-870,DRINK,FAMILY,FP
continuous_0187_S4_strategy2.npz,372-492,FAMILY,-,FN
continuous_0187_S4_strategy2.npz,0-128,RELATIONSHIPS,GREETING,FN
continuous_0187_S4_strategy2.npz,492-618,SURVIVAL,GREETING,FN
continuous_0187_S4_strategy2.npz,618-743,DAYS,FOOD,FN
continuous_0187_S4_strategy2.npz,743-871,DRINK,FAMILY,FN
continuous_0188_S4_strategy2.npz,157-316,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0188_S4_strategy2.npz,316-474,FAMILY,FAMILY,TP
continuous_0188_S4_strategy2.npz,474-633,CALENDAR,CALENDAR,TP
continuous_0188_S4_strategy2.npz,633-792,DRINK,NUMBER,FP
continuous_0188_S4_strategy2.npz,0-126,DAYS,-,FN
continuous_0188_S4_strategy2.npz,257-403,SURVIVAL,-,FN
continuous_0188_S4_strategy2.npz,659-792,DRINK,NUMBER,FN
continuous_0189_S4_strategy2.npz,0-126,SURVIVAL,GREETING,FP
continuous_0189_S4_strategy2.npz,126-252,-,DRINK,FP
continuous_0189_S4_strategy2.npz,252-378,-,CALENDAR,FP
continuous_0189_S4_strategy2.npz,378-504,FAMILY,FAMILY,TP
continuous_0189_S4_strategy2.npz,504-630,DAYS,DAYS,TP
continuous_0189_S4_strategy2.npz,630-756,COLOR,CALENDAR,FP
continuous_0189_S4_strategy2.npz,756-882,GREETING,GREETING,TP
continuous_0189_S4_strategy2.npz,126-251,DRINK,-,FN
continuous_0189_S4_strategy2.npz,251-355,CALENDAR,-,FN
continuous_0189_S4_strategy2.npz,0-126,SURVIVAL,GREETING,FN
continuous_0189_S4_strategy2.npz,619-757,COLOR,CALENDAR,FN
continuous_0190_S4_strategy2.npz,0-126,FAMILY,FAMILY,TP
continuous_0190_S4_strategy2.npz,126-252,-,COLOR,FP
continuous_0190_S4_strategy2.npz,252-505,SURVIVAL,COLOR,FP
continuous_0190_S4_strategy2.npz,505-633,GREETING,GREETING,TP
continuous_0190_S4_strategy2.npz,633-759,DAYS,DAYS,TP
continuous_0190_S4_strategy2.npz,759-886,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0190_S4_strategy2.npz,126-253,COLOR,-,FN
continuous_0190_S4_strategy2.npz,362-495,DRINK,-,FN
continuous_0190_S4_strategy2.npz,253-362,SURVIVAL,COLOR,FN
continuous_0191_S4_strategy2.npz,0-112,RELATIONSHIPS,RELATIONSHIPS,TP
continuous_0191_S4_strategy2.npz,112-225,FAMILY,RELATIONSHIPS,FP
continuous_0191_S4_strategy2.npz,225-339,-,DAYS,FP
continuous_0191_S4_strategy2.npz,339-453,COLOR,FAMILY,FP
continuous_0191_S4_strategy2.npz,453-565,-,CALENDAR,FP
continuous_0191_S4_strategy2.npz,565-792,SURVIVAL,GREETING,FP
